D1,D2
3054,2222
1351,5008
4666,1042
2908,347
66,4373
3107,544
4275,5282
5097,3198
4135,2638
1756,132
2754,3810
830,5409
160,3999
3450,2475
3572,3475
4477,879
3517,1588
889,2957
4572,3108
940,3037
4461,3816
3895,3726
3988,4626
2361,2591
3975,1585
1853,4425
4670,6021
2861,1658
3357,5169
528,4966
2730,4535
1969,3273
826,4220
3350,1300
1483,1019
4930,1625
3665,2328
3144,1249
710,4634
1970,342
193,4188
4917,2895
5051,1897
4767,431
1509,1929
937,2999
466,4781
2559,4759
1214,3160
1135,3307
79,3271
2332,1542
1034,930
1585,811
2331,5635
5057,4660
2452,593
902,413
1492,32
1523,958
3695,5165
649,5329
3000,4944
485,2634
3753,3351
269,4381
1447,1134
4619,2586
2235,3963
2536,2761
1818,940
3765,3444
2655,3924
4860,1935
2969,376
2486,1272
4030,85
1986,4988
4423,632
2530,4304
1252,4703
993,3953
3893,4379
4520,4495
4547,4382
3726,5128
2581,546
3972,4104
3102,2485
201,168
4904,2704
4879,2800
223,4173
711,4006
4366,4038
1338,4748
1788,680
3109,3465
1304,3189
1588,2643
1698,698
4444,5378
1819,5059
3559,5262
2829,3478
4762,1112
4178,2065
3786,3996
4023,1464
1638,557
2364,1548
40,2930
1837,2650
2207,2979
379,2305
3211,3852
1187,325
438,86
4552,5427
1063,4402
1584,4623
1040,257
1078,2882
680,1314
2030,925
4616,4920
1142,2782
468,1545
91,2756
1506,1743
1516,4673
4599,4892
2846,4962
1311,5805
1804,2387
584,2614
962,3355
3212,4325
3971,5416
3081,5871
1945,1984
3133,1516
163,5138
572,3565
1606,3405
4446,2857
1431,5702
3322,4069
216,2503
2495,5126
4059,1814
4836,65
2257,5438
647,2903
3617,1092
753,2189
1210,2683
3404,2552
3788,3054
1587,2261
4557,5032
4271,3901
4681,5976
2068,322
931,2875
4458,4569
2781,2571
1174,3848
3498,3411
569,4469
2848,4047
2217,1745
1465,5653
1580,1576
4113,948
1163,4092
3043,3720
4266,4757
4997,1771
653,893
1844,3221
683,1631
1545,411
2650,4559
1964,794
1312,2879
4943,5639
3188,75
3166,4465
1905,5068
2171,5697
3773,2578
3892,2531
3233,251
2964,1257
2648,5588
4184,781
4262,5327
2104,993
5041,1900
3799,1875
4814,5553
64,2415
2310,3801
3670,1036
3750,4771
5055,6049
986,5255
156,1049
802,2499
1884,2993
604,1985
2323,4881
927,5089
3855,283
4931,761
2537,230
324,3835
972,552
4420,20
5037,3285
2845,2519
2591,127
3165,3456
4922,363
75,1437
54,46
2020,3034
239,1554
483,380
3540,5826
1161,560
213,4230
4732,3532
1847,5253
1057,1852
4971,4821
2752,3103
3828,1615
1737,5530
4892,1275
4769,3366
273,225
3247,4316
1846,5201
2524,106
720,5584
4699,314
3561,3566
699,5916
1350,4710
1810,2843
1599,2914
4413,1493
951,5783
19,1263
2780,1224
1385,5013
421,5503
2150,2494
175,4589
2609,4115
1053,1220
3861,858
1557,2848
2456,165
2480,4608
661,4951
728,4010
4068,2830
3278,1826
26,5190
2684,1403
3362,438
138,41
4862,628
2800,2138
240,416
1604,1819
1320,4702
1746,101
1786,1563
3335,5663
3499,39
858,146
565,495
4720,4751
2113,3648
2391,480
2358,5797
3406,1064
2341,4098
4886,4003
2933,3703
2673,40
4470,3264
1369,2731
218,4178
3229,4928
824,66
815,5322
1867,3756
3903,1355
3179,1520
2013,51
2471,5723
1807,4975
4664,2105
4439,2296
517,1368
4868,2078
4259,891
393,3317
3071,3155
508,4845
759,2629
3533,3670
5031,227
1931,4884
2580,4599
2904,2233
546,61
3851,3747
381,5630
4395,3521
1254,608
2432,2796
4233,2227
1560,1789
2763,1238
1690,1398
3088,259
4857,2088
1218,4983
493,5246
2295,2805
1630,2037
3683,1761
2368,261
4958,3025
587,3394
2864,5171
1624,5753
3120,1514
1655,3965
2330,975
1888,1702
1178,5144
1664,497
