,predictions,labels,left_ID,right_ID,datasets
174,0,0,176,53940,9
175,0,0,183,7476,9
176,0,0,183,42697,9
177,1,1,183,18379,9
178,0,0,183,4143,9
179,0,0,183,34187,9
180,0,0,183,37831,9
181,0,0,183,51561,9
182,1,0,189,54851,9
183,0,0,189,44436,9
184,0,0,201,45565,9
185,1,1,201,3354,9
186,0,0,201,15410,9
187,0,0,201,6039,9
188,0,0,201,58791,9
189,0,0,201,48143,9
190,0,0,201,61242,9
191,0,0,201,18020,9
192,0,0,201,44053,9
193,0,0,204,44783,9
194,0,0,204,3034,9
195,0,0,204,16628,9
196,0,0,204,13743,9
197,0,0,204,47701,9
198,0,0,204,47403,9
199,0,0,204,59833,9
200,1,1,204,16829,9
201,0,0,204,31781,9
202,1,1,206,32761,9
203,0,0,206,26341,9
204,0,0,206,11516,9
205,0,0,206,33467,9
206,0,0,206,51964,9
207,0,0,210,8079,9
208,1,1,210,4656,9
209,0,0,210,8677,9
210,0,0,210,25922,9
211,0,0,210,51648,9
212,0,0,210,15947,9
213,0,0,210,21287,9
214,0,0,210,51148,9
215,0,0,217,17969,9
216,1,1,217,54222,9
217,0,0,217,31385,9
218,0,0,217,17066,9
219,0,0,217,48841,9
220,0,0,217,49902,9
221,0,0,218,56565,9
222,0,0,218,41365,9
223,1,1,218,294,9
224,0,0,218,49889,9
225,0,0,225,32053,9
226,0,0,225,24876,9
227,0,0,225,7490,9
228,1,1,225,36256,9
229,0,0,225,51359,9
230,1,1,226,58848,9
231,0,0,235,42632,9
232,0,0,235,36593,9
233,0,0,235,5020,9
234,0,0,235,49888,9
235,0,0,235,52168,9
236,0,0,239,35997,9
237,0,0,246,47314,9
238,1,1,246,16555,9
239,0,0,246,52841,9
240,0,0,250,21685,9
241,0,0,250,191,9
242,0,0,250,7166,9
243,0,0,250,4155,9
244,0,0,250,30040,9
245,0,0,250,26231,9
246,0,0,250,39551,9
247,0,0,250,16681,9
248,1,1,250,19321,9
249,0,0,251,20066,9
250,0,0,251,58917,9
251,1,1,251,22819,9
252,0,0,251,19476,9
253,0,0,251,25953,9
254,0,0,251,31723,9
255,0,0,252,24865,9
256,0,0,252,11541,9
257,0,1,252,29257,9
258,0,0,254,23587,9
259,0,0,254,16121,9
260,0,0,254,48923,9
261,1,1,255,22649,9
262,0,0,255,16451,9
263,0,0,255,9072,9
264,0,0,255,24855,9
265,0,0,255,26972,9
266,0,0,256,27500,9
267,1,1,256,2862,9
268,0,0,256,5770,9
269,0,0,256,5214,9
270,0,0,256,36129,9
271,0,0,256,35896,9
272,0,0,256,33458,9
273,0,0,256,50460,9
274,0,0,256,10610,9
275,0,0,256,13216,9
276,0,0,258,14572,9
277,0,0,258,44689,9
278,0,0,258,25221,9
279,0,0,258,4091,9
280,0,0,258,35927,9
281,0,0,258,39720,9
282,0,0,264,4111,9
283,0,0,264,3307,9
284,0,0,264,24448,9
285,0,0,264,37831,9
286,0,0,264,50384,9
287,0,0,264,26098,9
288,1,1,264,36779,9
289,0,0,264,40834,9
290,0,0,271,2867,9
291,0,0,271,32243,9
292,0,0,271,11799,9
293,1,1,271,1030,9
294,0,0,271,18336,9
295,0,0,271,25207,9
296,0,0,271,39368,9
297,0,0,280,30582,9
298,1,1,280,21445,9
299,0,0,280,2733,9
300,0,0,280,33274,9
301,0,0,280,59238,9
302,1,1,285,29617,9
303,0,0,286,12302,9
304,0,0,286,32374,9
305,0,0,286,15610,9
306,0,0,286,1541,9
307,0,0,286,21733,9
308,1,1,286,27715,9
309,0,0,286,58464,9
310,0,0,293,15960,9
311,1,1,293,4743,9
312,0,0,293,10989,9
313,0,0,293,9033,9
314,0,0,293,32570,9
315,0,0,293,22333,9
316,0,0,293,59894,9
317,0,0,293,13812,9
318,0,0,293,14312,9
319,0,0,304,17969,9
320,0,0,304,45522,9
321,0,0,304,23855,9
322,0,0,304,6517,9
323,0,0,304,30447,9
324,0,0,304,34186,9
325,0,0,304,56679,9
326,0,0,311,31349,9
327,0,1,311,5673,9
328,0,0,311,15410,9
329,0,0,311,8010,9
330,0,0,311,39204,9
331,0,0,311,38490,9
332,0,0,311,54739,9
333,0,0,311,18020,9
334,0,0,311,21459,9
335,0,0,327,27088,9
336,0,0,327,43959,9
337,1,1,327,30031,9
338,0,0,327,20639,9
339,0,0,327,40649,9
340,0,0,327,40670,9
341,0,0,327,48781,9
342,0,0,335,19363,9
343,0,0,335,6039,9
344,0,0,335,21867,9
345,0,0,335,53319,9
346,0,0,335,56713,9
347,1,1,335,32681,9
348,0,0,335,51033,9
349,0,0,335,56712,9
350,1,1,337,11287,9
351,0,0,337,58712,9
352,0,0,337,28145,9
353,0,0,337,5013,9
354,0,0,337,37189,9
355,0,0,337,41092,9
356,0,0,339,23644,9
357,0,0,339,9404,9
358,0,0,339,30467,9
359,0,0,339,48358,9
360,0,0,339,60711,9
361,0,0,339,30815,9
362,0,0,339,34126,9
363,1,1,339,57363,9
364,0,1,340,37068,9
365,0,0,340,4352,9
366,0,0,340,37814,9
367,0,0,351,22252,9
368,1,1,351,19515,9
369,1,1,352,5639,9
370,0,0,352,30315,9
371,0,0,352,7399,9
372,0,0,352,2441,9
373,0,0,352,21209,9
374,0,0,352,24704,9
375,0,0,357,27782,9
376,0,0,357,4511,9
377,1,1,357,2023,9
378,0,0,357,35137,9
379,0,0,357,41996,9
380,0,0,358,45674,9
381,0,0,358,22063,9
382,0,0,358,35248,9
383,0,0,358,22737,9
384,0,0,358,57804,9
385,0,0,358,56048,9
386,0,0,358,52129,9
387,0,0,358,60605,9
388,0,0,358,39129,9
389,1,1,358,41770,9
390,0,0,372,19814,9
391,0,0,372,53873,9
392,0,0,372,23018,9
393,1,1,372,2608,9
394,0,0,372,28167,9
395,0,0,372,33754,9
396,0,0,373,28913,9
397,0,0,373,1813,9
398,0,0,373,13853,9
399,0,0,373,2608,9
400,0,0,373,46441,9
401,0,0,373,34685,9
402,0,0,373,33754,9
403,0,0,373,53873,9
404,0,0,373,19665,9
405,1,1,373,23018,9
406,0,0,374,26701,9
407,1,1,374,22550,9
408,0,0,374,47209,9
409,0,0,427,43772,9
410,0,0,427,20186,9
411,0,0,427,37209,9
412,0,0,427,21415,9
413,0,0,427,54851,9
414,0,0,427,52646,9
415,0,0,427,60986,9
416,0,0,427,37380,9
417,0,0,427,43250,9
418,0,0,440,57244,9
419,0,0,440,11095,9
420,0,0,440,8789,9
421,0,1,440,49481,9
422,0,0,452,45476,9
423,0,0,452,6498,9
424,0,0,452,18341,9
425,0,0,452,15277,9
426,1,1,452,55964,9
427,0,0,452,52182,9
428,0,0,452,58641,9
429,0,0,452,21051,9
430,0,0,452,32632,9
431,0,0,456,11509,9
432,1,1,456,9212,9
433,0,0,456,1307,9
434,0,0,456,17043,9
435,0,0,456,30395,9
436,1,1,462,9450,9
437,0,0,462,35589,9
438,0,0,462,18982,9
439,0,0,462,1287,9
440,0,0,462,22855,9
441,0,0,462,31149,9
442,0,0,462,55880,9
443,0,0,467,39481,9
444,0,0,467,129,9
445,1,1,467,2970,9
446,0,0,467,1623,9
447,0,0,467,44126,9
448,0,0,467,40819,9
449,0,0,467,58721,9
450,0,0,467,15433,9
451,0,0,467,36481,9
452,0,0,469,36058,9
453,0,0,469,2743,9
454,0,0,469,25876,9
455,0,0,469,4158,9
456,1,1,469,55622,9
457,0,0,469,49889,9
458,0,0,469,37112,9
459,0,0,469,61114,9
460,0,0,469,29710,9
461,0,0,469,36053,9
462,0,0,476,37052,9
463,0,0,476,14926,9
464,0,0,476,18271,9
465,0,0,476,16829,9
466,0,0,476,49439,9
467,0,0,476,47403,9
468,0,0,476,44783,9
469,0,0,476,60196,9
470,0,0,476,23189,9
471,1,1,476,32572,9
472,0,1,480,35990,9
473,0,0,482,31105,9
474,0,0,482,12719,9
475,0,0,482,16412,9
476,0,0,482,13332,9
477,0,0,482,44747,9
478,1,1,482,42456,9
479,0,0,482,49323,9
480,0,0,482,17066,9
481,0,0,482,24525,9
482,0,0,492,11945,9
483,0,0,492,28494,9
484,0,0,492,24525,9
485,0,0,492,3559,9
486,0,0,492,26318,9
487,0,0,492,28342,9
488,0,0,492,40960,9
489,0,0,494,41574,9
490,1,1,494,15569,9
491,0,0,494,18533,9
492,0,0,494,18242,9
493,0,0,494,53829,9
494,0,0,494,47342,9
495,0,0,494,43650,9
496,0,0,494,54926,9
497,0,0,494,21616,9
498,0,0,494,37874,9
499,0,0,496,27230,9
500,0,0,496,25011,9
501,0,0,496,34954,9
502,0,0,496,53528,9
503,0,0,496,61091,9
504,0,0,496,40333,9
505,0,0,496,44692,9
506,0,0,496,54539,9
507,0,0,497,6308,9
508,0,0,497,45095,9
509,1,1,497,6309,9
510,0,0,497,4770,9
511,0,0,497,28810,9
512,0,0,497,42665,9
513,0,0,509,14370,9
514,0,0,509,1981,9
515,0,0,509,9072,9
516,0,0,509,5881,9
517,0,0,509,40986,9
518,0,0,509,18939,9
519,0,0,509,18468,9
520,0,0,509,57304,9
521,0,0,509,10703,9
522,1,1,509,13318,9
523,0,0,510,35447,9
524,0,0,510,1648,9
525,1,1,510,3161,9
526,0,0,510,2377,9
527,0,0,510,40786,9
528,0,0,510,38871,9
529,0,0,510,47972,9
530,0,0,510,19536,9
531,0,0,510,27696,9
532,0,0,534,6136,9
533,0,0,534,48240,9
534,0,0,534,11017,9
535,0,0,534,793,9
536,0,0,534,31887,9
537,1,1,534,32907,9
538,0,0,534,60106,9
539,0,0,537,4633,9
540,0,0,537,1407,9
541,0,0,537,10176,9
542,0,0,537,37052,9
543,1,1,537,56404,9
544,0,0,537,26477,9
545,0,0,537,33717,9
546,0,0,537,55299,9
547,0,0,539,38096,9
548,0,0,539,1618,9
549,0,0,539,5672,9
550,0,0,539,5065,9
551,0,0,539,57540,9
552,0,0,539,48176,9
553,0,0,539,59327,9
554,1,1,539,7276,9
555,0,0,539,7668,9
556,0,0,541,42926,9
557,0,0,541,17849,9
558,0,0,541,32474,9
559,1,1,541,29325,9
560,0,0,541,53693,9
561,0,0,541,47435,9
562,0,0,541,57642,9
563,0,0,541,35525,9
564,0,0,541,38335,9
565,0,0,550,15522,9
566,0,0,550,10610,9
567,0,0,550,17623,9
568,0,0,550,44970,9
569,0,0,550,59813,9
570,0,0,550,32197,9
571,1,1,550,32833,9
572,0,0,550,50460,9
573,0,0,570,20277,9
574,0,0,570,34711,9
575,0,0,570,21979,9
576,0,0,570,3956,9
577,1,1,570,28270,9
578,0,0,570,33404,9
579,0,0,577,33250,9
580,1,1,577,29013,9
581,0,0,577,28227,9
582,0,0,577,48036,9
583,0,0,577,50089,9
584,0,0,582,33105,9
585,0,0,582,7042,9
586,0,0,582,12955,9
587,1,1,582,7254,9
588,0,0,582,35620,9
589,0,0,582,34276,9
590,0,0,582,39819,9
591,0,0,582,17992,9
592,0,0,582,29913,9
593,0,0,612,14930,9
594,1,1,612,8639,9
595,0,0,612,27294,9
596,0,0,612,46071,9
597,0,0,612,54323,9
598,0,0,612,28763,9
599,0,0,612,33303,9
600,0,0,612,47665,9
601,0,0,623,22129,9
602,0,0,623,48035,9
603,0,0,623,36055,9
604,0,0,623,11541,9
605,0,0,623,37112,9
606,0,0,623,38662,9
607,0,0,623,56942,9
608,0,0,624,10439,9
609,0,0,624,2555,9
610,0,0,624,16624,9
611,0,0,624,48688,9
612,0,0,624,51798,9
613,0,0,624,31900,9
614,0,0,624,46444,9
615,1,1,624,50095,9
616,0,0,631,50058,9
617,0,0,631,17941,9
618,0,1,631,23632,9
619,0,0,631,21269,9
620,0,0,631,59407,9
621,0,0,631,54065,9
622,0,0,631,60485,9
623,1,0,631,31829,9
624,0,0,631,36347,9
625,0,0,637,9808,9
626,0,0,637,28450,9
627,1,1,637,19702,9
628,0,0,637,6942,9
629,0,0,637,22374,9
630,0,0,637,26953,9
631,0,0,637,51271,9
632,0,0,640,11687,9
633,1,1,640,50363,9
634,0,0,640,18426,9
635,0,0,640,4674,9
636,0,0,640,45575,9
637,0,0,640,49498,9
638,0,0,640,53359,9
639,0,0,645,35018,9
640,0,0,645,14601,9
641,0,0,645,9536,9
642,1,1,645,50542,9
643,0,0,645,50718,9
644,0,0,649,24779,9
645,0,0,649,52890,9
646,0,0,649,32385,9
647,0,0,649,21047,9
648,0,0,649,40758,9
649,0,0,649,52356,9
650,0,0,649,53354,9
651,0,0,653,48133,9
652,0,0,653,20476,9
653,1,1,653,30087,9
654,0,0,653,28218,9
655,0,0,653,55614,9
656,0,0,653,51357,9
657,0,0,653,50824,9
658,0,0,653,57672,9
659,0,0,653,42760,9
660,0,0,653,46586,9
661,0,0,656,48032,9
662,1,1,656,33329,9
663,1,1,664,2867,9
664,0,0,664,40835,9
665,0,0,664,11799,9
666,0,0,664,1030,9
667,0,0,664,21495,9
668,0,0,664,39368,9
669,0,0,664,57640,9
670,1,1,668,43892,9
671,0,0,668,19890,9
672,0,0,668,6016,9
673,0,0,668,29079,9
674,1,1,669,37175,9
675,0,0,669,16120,9
676,0,0,669,13932,9
677,0,0,669,20756,9
678,0,0,680,2117,9
679,0,0,680,55085,9
680,0,0,680,10846,9
681,0,0,680,1910,9
682,0,0,680,47858,9
683,0,0,680,50084,9
684,0,0,684,17334,9
685,0,0,684,3746,9
686,0,0,684,20596,9
687,0,0,684,37962,9
688,0,0,684,60195,9
689,1,1,684,31779,9
690,0,0,684,33760,9
691,0,0,684,58199,9
692,0,0,692,43250,9
693,0,0,692,2347,9
694,0,0,692,10480,9
695,0,0,692,9589,9
696,0,0,692,54594,9
697,0,0,692,52646,9
698,0,0,692,43772,9
699,0,0,692,54851,9
700,0,0,692,20186,9
701,0,0,692,21415,9
702,0,0,697,37814,9
703,1,0,697,37068,9
704,0,0,697,56665,9
705,0,0,699,47050,9
706,0,0,699,35504,9
707,0,0,700,44933,9
708,0,0,700,174,9
709,0,0,700,17447,9
710,1,1,700,4086,9
711,0,0,700,56315,9
712,0,0,700,53917,9
713,0,0,700,50217,9
714,0,0,700,57195,9
715,0,0,700,40945,9
716,0,0,700,43947,9
717,0,0,701,12455,9
718,0,0,701,53873,9
719,0,0,701,45789,9
720,0,0,701,9556,9
721,0,0,701,47858,9
722,0,0,701,50084,9
723,0,0,705,13694,9
724,0,0,705,47317,9
725,0,0,705,24114,9
726,0,0,705,1910,9
727,0,0,705,30759,9
728,0,0,705,45127,9
729,0,0,705,55085,9
730,0,0,708,45575,9
731,0,0,708,8132,9
732,1,1,708,29050,9
733,0,0,708,8307,9
734,0,0,708,49543,9
735,0,0,708,47611,9
736,0,0,708,46407,9
737,0,0,708,50325,9
738,0,0,708,39588,9
739,0,0,708,45504,9
740,0,0,723,40548,9
741,0,0,723,9174,9
742,0,0,723,37266,9
743,0,0,723,23040,9
744,0,0,723,51471,9
745,0,0,723,49425,9
746,1,1,723,56289,9
747,0,0,723,37904,9
748,0,0,723,40000,9
749,0,0,724,27823,9
750,0,0,724,1564,9
751,0,0,724,8336,9
752,0,0,724,3335,9
753,0,0,724,48762,9
754,0,0,724,46582,9
755,1,1,724,35678,9
756,0,0,724,49476,9
757,0,0,724,10033,9
758,0,0,724,15741,9
759,1,1,736,54270,9
760,0,0,739,21333,9
761,0,1,739,5677,9
762,0,0,739,46932,9
763,0,0,742,7029,9
764,0,0,742,51168,9
765,0,0,742,29563,9
766,0,0,742,6541,9
767,0,0,742,43546,9
768,1,1,742,46831,9
769,0,0,744,27092,9
770,0,0,744,22781,9
771,0,0,748,12096,9
772,0,0,748,7029,9
773,0,0,748,29563,9
774,0,0,748,46831,9
775,0,0,748,52091,9
776,0,0,748,40120,9
777,0,0,748,43546,9
778,0,0,748,47653,9
779,0,0,752,35886,9
780,1,0,752,33636,9
781,0,0,752,48805,9
782,0,0,760,21488,9
783,0,0,764,44340,9
784,0,0,764,11487,9
785,0,0,764,38633,9
786,0,0,764,27026,9
787,0,0,764,57303,9
788,0,0,764,48712,9
789,0,0,764,46549,9
790,0,0,764,59336,9
791,0,0,764,40602,9
792,1,1,764,43310,9
793,0,0,765,15035,9
794,0,0,765,53802,9
795,0,0,765,16245,9
796,0,0,765,9072,9
797,1,1,765,16517,9
798,0,0,765,26070,9
799,0,0,766,16297,9
800,0,0,766,3113,9
801,0,0,766,1276,9
802,1,0,766,16708,9
803,0,0,766,26332,9
804,0,0,777,34412,9
805,1,1,777,10980,9
806,0,0,777,16017,9
807,0,0,777,13847,9
808,0,0,777,46429,9
809,0,0,777,41208,9
810,0,0,777,52319,9
811,0,0,777,30793,9
812,0,0,777,32458,9
813,0,0,783,6391,9
814,0,0,783,5807,9
815,0,0,783,8292,9
816,0,0,783,30742,9
817,0,0,783,53699,9
818,0,0,783,15710,9
819,1,1,783,29261,9
820,0,0,783,34920,9
821,0,0,786,28167,9
822,1,1,786,7865,9
823,0,0,787,33067,9
824,1,1,787,1287,9
825,0,0,787,15332,9
826,0,0,787,8588,9
827,0,0,787,45890,9
828,0,0,787,44035,9
829,0,0,787,40289,9
830,0,0,787,56025,9
831,0,0,787,27113,9
832,0,0,787,32225,9
833,0,0,798,35927,9
834,1,1,798,190,9
835,0,0,799,23718,9
836,0,0,799,2042,9
837,0,0,799,4980,9
838,0,0,799,2545,9
839,0,0,799,37799,9
840,0,0,799,29986,9
841,0,0,799,40613,9
842,0,0,799,11996,9
843,1,1,799,20356,9
844,1,1,816,23840,9
845,0,0,816,49598,9
846,0,0,816,26436,9
847,0,0,816,10652,9
848,0,0,816,36493,9
849,0,0,816,37494,9
850,0,0,816,61336,9
851,0,0,818,31322,9
852,0,0,818,2582,9
853,0,0,818,14085,9
854,0,0,818,5503,9
855,0,0,818,42356,9
856,0,0,818,32933,9
857,0,0,818,55834,9
858,0,0,818,14672,9
859,1,1,818,25860,9
860,0,0,830,32113,9
861,0,0,830,1098,9
862,0,0,830,12876,9
863,1,1,830,1444,9
864,0,0,830,57544,9
865,0,0,830,39093,9
866,0,0,830,36923,9
867,0,0,830,57843,9
868,0,0,830,23823,9
869,0,0,830,24685,9
870,0,0,833,7370,9
871,0,0,833,42244,9
872,0,0,833,8615,9
873,1,1,833,6725,9
874,0,0,833,14187,9
875,0,0,833,18146,9
876,0,0,842,44436,9
877,0,0,842,43772,9
878,0,0,842,37380,9
879,0,0,842,45323,9
880,0,0,842,52646,9
881,1,1,843,27130,9
882,0,0,843,16104,9
883,1,1,854,36183,9
884,0,0,854,5828,9
885,0,0,854,1234,9
886,0,0,854,37433,9
887,0,0,854,46469,9
888,0,0,858,38209,9
889,0,1,858,13302,9
890,0,0,858,4378,9
891,0,0,858,33426,9
892,0,0,862,5943,9
893,0,0,862,52097,9
894,0,0,862,10313,9
895,0,0,862,2303,9
896,0,0,862,41756,9
897,0,0,862,45639,9
898,0,0,864,13694,9
899,0,0,864,56942,9
900,0,0,864,33363,9
901,0,0,864,3122,9
902,0,0,864,37112,9
903,0,0,864,51007,9
904,0,0,864,59873,9
905,0,0,869,16520,9
906,0,0,869,16381,9
907,0,0,869,35287,9
908,0,0,869,41756,9
909,1,1,869,55129,9
910,0,0,869,36766,9
911,0,0,869,38379,9
912,0,0,869,52097,9
913,0,0,872,7068,9
914,0,0,872,53134,9
915,0,0,872,36609,9
916,0,0,872,6833,9
917,1,1,872,46847,9
918,0,0,872,49437,9
919,0,0,872,54487,9
920,0,0,873,12096,9
921,0,0,873,59703,9
922,0,0,873,40120,9
923,0,0,873,6541,9
924,0,0,873,46831,9
925,0,0,873,47653,9
926,0,0,880,36137,9
927,0,0,880,1304,9
928,0,0,880,20189,9
929,0,0,880,5604,9
930,0,0,880,51224,9
931,0,0,880,44860,9
932,0,0,880,44692,9
933,0,0,880,61091,9
934,0,0,880,20709,9
935,0,0,880,34711,9
936,0,0,881,36924,9
937,0,0,881,10905,9
938,0,0,881,21025,9
939,0,0,881,14172,9
940,0,0,881,43457,9
941,0,0,881,37142,9
942,0,0,881,53489,9
943,1,1,881,28913,9
944,0,0,881,35676,9
945,0,0,888,31485,9
946,0,0,888,2191,9
947,0,0,888,369,9
948,1,1,888,34914,9
949,0,0,888,41136,9
950,0,0,904,12723,9
951,0,0,904,925,9
952,0,0,904,17680,9
953,0,0,904,48704,9
954,0,0,904,51547,9
955,0,0,904,20442,9
956,0,0,904,41067,9
957,0,0,904,50750,9
958,0,0,905,17374,9
959,0,0,905,16788,9
960,1,1,905,10825,9
961,0,0,905,28563,9
962,0,0,905,34229,9
963,0,0,923,17490,9
964,0,0,923,381,9
965,0,0,923,32305,9
966,0,0,923,48729,9
967,0,0,923,56342,9
968,1,0,923,36457,9
969,0,0,923,42639,9
970,0,0,923,56210,9
971,0,0,924,37814,9
972,0,0,924,37068,9
973,0,0,924,16444,9
974,0,0,924,42518,9
975,0,0,924,56665,9
976,1,1,925,15012,9
977,0,0,949,19370,9
978,0,0,949,35895,9
979,0,0,949,19542,9
980,0,0,949,18639,9
981,0,0,949,28129,9
982,0,0,949,33543,9
983,0,0,950,39249,9
984,0,0,950,2866,9
985,1,1,950,27673,9
986,0,0,950,23535,9
987,0,0,950,51438,9
988,0,0,950,48572,9
989,0,0,950,44093,9
990,0,0,950,55222,9
991,0,0,950,36718,9
992,0,0,950,37602,9
993,0,0,951,36294,9
994,0,0,951,1601,9
995,0,0,951,22806,9
996,0,0,951,18794,9
997,0,0,951,51251,9
998,1,1,951,49368,9
999,0,0,951,57099,9
1000,0,0,951,28041,9
1001,0,0,951,35918,9
1002,0,0,955,61322,9
1003,0,0,955,41782,9
1004,0,0,955,39994,9
1005,0,0,955,48072,9
1006,0,0,958,38335,9
1007,0,0,958,3711,9
1008,1,1,958,7736,9
1009,0,0,958,7002,9
1010,0,0,958,57296,9
1011,0,0,958,44344,9
1012,0,0,958,58018,9
1013,0,0,958,23291,9
1014,0,0,958,23681,9
1015,0,0,971,27805,9
1016,0,0,971,23244,9
1017,1,1,971,12992,9
1018,0,0,971,37374,9
1019,0,0,971,57869,9
1020,0,0,990,8186,9
1021,0,0,990,44875,9
1022,1,1,990,10866,9
1023,0,0,990,5151,9
1024,0,0,990,34256,9
1025,0,0,990,43650,9
1026,0,0,1008,53633,9
1027,1,1,1008,29812,9
1028,0,0,1008,6932,9
1029,0,0,1008,40181,9
1030,0,0,1010,1169,9
1031,0,0,1010,432,9
1032,0,0,1010,8758,9
1033,0,0,1010,28720,9
1034,0,0,1010,32988,9
1035,0,0,1010,15779,9
1036,1,1,1010,16245,9
1037,0,0,1010,31004,9
1038,0,0,1018,6477,9
1039,0,0,1018,43333,9
1040,0,0,1018,7634,9
1041,1,1,1018,3564,9
1042,0,0,1018,31661,9
1043,0,0,1018,33204,9
1044,0,0,1018,44309,9
1045,0,0,1029,4247,9
1046,0,0,1029,26281,9
1047,0,0,1029,11934,9
1048,0,0,1029,2651,9
1049,0,0,1029,13482,9
1050,0,0,1029,15651,9
1051,0,0,1029,48078,9
1052,0,0,1032,36055,9
1053,0,0,1032,10822,9
1054,0,0,1032,44689,9
1055,0,0,1033,40620,9
1056,0,0,1033,8165,9
1057,1,0,1033,4538,9
1058,0,0,1033,31557,9
1059,0,0,1034,28425,9
1060,0,0,1034,620,9
1061,0,0,1034,1658,9
1062,0,0,1034,1353,9
1063,0,0,1034,51243,9
1064,0,0,1034,48644,9
1065,0,0,1034,35556,9
