Left_ID,Right_ID,Left_Text,Right_Text,Label,Dataset
175,268," [COL] title [VAL] Microsoft universal data access platform [COL] authors [VAL] Jos&#233; A. Blakeley, Michael J. Pizzo [COL] venue [VAL] International Conference on Management of Data [COL] year [VAL] 1998.0", [COL] title [VAL] Data Access for the Masses through OLE DB [COL] authors [VAL] Jos? A. Blakeley [COL] venue [VAL] SIGMOD Conference [COL] year [VAL] 1996,0,D4
1227,239," [COL] title [VAL] Clustering categorical data: an approach based on dynamical systems [COL] authors [VAL] David Gibson, Jon Kleinberg, Prabhakar Raghavan [COL] venue [VAL] The VLDB Journal &mdash; The International Journal on Very Large Data Bases [COL] year [VAL] 2000.0"," [COL] title [VAL] Optimal Grid-Clustering: Towards Breaking the Curse of Dimensionality in High-Dimensional Clustering [COL] authors [VAL] Daniel A. Keim, Alexander Hinneburg [COL] venue [VAL] VLDB [COL] year [VAL] 1999",0,D4
1971,111," [COL] title [VAL] Implementing data cubes efficiently [COL] authors [VAL] Venky Harinarayan, Anand Rajaraman, Jeffrey D. Ullman [COL] venue [VAL] International Conference on Management of Data [COL] year [VAL] 1996.0"," [COL] title [VAL] Implementing Data Cubes Efficiently [COL] authors [VAL] Anand Rajaraman, Jeffrey D. Ullman, Venky Harinarayan [COL] venue [VAL] SIGMOD Conference [COL] year [VAL] 1996",1,D4
559,2306," [COL] title [VAL] Mining e-mail content for author identification forensics [COL] authors [VAL] O. de Vel, A. Anderson, M. Corney, G. Mohay [COL] venue [VAL] ACM SIGMOD Record [COL] year [VAL] 2001.0", [COL] title [VAL] Vice Chair's Message [COL] authors [VAL] Z. Meral ?zsoyoglu [COL] venue [VAL] SIGMOD Record [COL] year [VAL] 1999,0,D4
198,279," [COL] title [VAL] Mind your vocabulary: query mapping across heterogeneous information sources [COL] authors [VAL] Chen-Chuan K. Chang, H&#233;ctor Garc&#237;a-Molina [COL] venue [VAL] International Conference on Management of Data [COL] year [VAL] 1999.0"," [COL] title [VAL] Approximate Query Translation Across Heterogeneous Information Sources [COL] authors [VAL] Hector Garcia-Molina, Kevin Chen-Chuan Chang [COL] venue [VAL] VLDB [COL] year [VAL] 2000",0,D4
395,974," [COL] title [VAL] Index research (panel session): forest or trees? [COL] authors [VAL] Joseph M. Hellerstein, Hans-Peter Kriegel, David Comet, Christos Falsutsos, Raghu Ramakrishnan, Paul Brown [COL] venue [VAL] International Conference on Management of Data [COL] year [VAL] 2000.0", [COL] title [VAL] Index Research: Forest or Trees? (Panel Abstract) [COL] authors [VAL] Joseph M. Hellerstein [COL] venue [VAL] SIGMOD Conference [COL] year [VAL] 2000,1,D4
962,110," [COL] title [VAL] Algorithms for Querying by Spatial Structure [COL] authors [VAL] Dimitris Papadias, Nikos Mamoulis, Vasilis Delis [COL] venue [VAL] Very Large Data Bases [COL] year [VAL] 1998.0"," [COL] title [VAL] Multiway spatial joins [COL] authors [VAL] Dimitris Papadias, Nikos Mamoulis [COL] venue [VAL] ACM Trans. Database Syst. [COL] year [VAL] 2001",0,D4
100,1681," [COL] title [VAL] SQL: 1999, formerly known as SQL3 [COL] authors [VAL] Andrew Eisenberg, Jim Melton [COL] venue [VAL] ACM SIGMOD Record [COL] year [VAL] 1999.0"," [COL] title [VAL] SQL/XML is Making Good Progress [COL] authors [VAL] Andrew Eisenberg, Jim Melton [COL] venue [VAL] SIGMOD Record [COL] year [VAL] 2002",0,D4
2129,386, [COL] title [VAL] Book reviews [COL] authors [VAL] ACM SIGMOD Record%2003%%Book reviews ACM SIGMOD Record 2003, [COL] title [VAL] Book Review Column [COL] authors [VAL] Karl Aberer [COL] venue [VAL] SIGMOD Record [COL] year [VAL] 2002,0,D4
334,934, [COL] title [VAL] Reminiscences in influential papers [COL] authors [VAL] Richard Snodgrass [COL] venue [VAL] ACM SIGMOD Record [COL] year [VAL] 1998.0, [COL] title [VAL] Reminiscences on Influential Papers [COL] authors [VAL] Richard T. Snodgrass [COL] venue [VAL] SIGMOD Record [COL] year [VAL] 1998,1,D4
2116,514," [COL] title [VAL] Business-to-business interactions: issues and enabling technologies [COL] authors [VAL] B. Medjahed, B. Benatallah, A. Bouguettaya, A. H. H. Ngu, A. K. Elmagarmid [COL] venue [VAL] The VLDB Journal &mdash; The International Journal on Very Large Data Bases [COL] year [VAL] 2003.0", [COL] title [VAL] Technology and the Future of Commerce and Finance (Abstract) [COL] authors [VAL] David Elliot Shaw [COL] venue [VAL] VLDB [COL] year [VAL] 1998,0,D4
569,1098," [COL] title [VAL] A general technique for querying XML documents using a relational database system [COL] authors [VAL] Jayavel Shanmugasundaram, Eugene Shekita, Jerry Kiernan, Rajasekar Krishnamurthy, Efstratios Viglas, Jeffrey Naughton, Igor Tatarinov [COL] venue [VAL] ACM SIGMOD Record [COL] year [VAL] 2001.0"," [COL] title [VAL] Storing and querying ordered XML using a relational database system [COL] authors [VAL] Kevin S. Beyer, Jayavel Shanmugasundaram, Chun Zhang, Igor Tatarinov, Stratis Viglas, Eugene J. Shekita [COL] venue [VAL] SIGMOD Conference [COL] year [VAL] 2002",0,D4
2069,453, [COL] title [VAL] Standards [COL] authors [VAL] Andrew Eisenberg [COL] venue [VAL] ACM SIGMOD Record [COL] year [VAL] 2003.0, [COL] title [VAL] SIGMOD'2000 Program Chair's Message [COL] authors [VAL] Jeffrey F. Naughton [COL] venue [VAL] SIGMOD Record [COL] year [VAL] 2000,0,D4
1693,61," [COL] title [VAL] A new join algorithm [COL] authors [VAL] Dong Keun Shin, Arnold Charles Meltzer [COL] venue [VAL] ACM SIGMOD Record [COL] year [VAL] 1994.0", [COL] title [VAL] Efficient execution of joins in a star schema [COL] authors [VAL] Andreas Weininger [COL] venue [VAL] SIGMOD Conference [COL] year [VAL] 2002,0,D4
2054,879," [COL] title [VAL] XPath queries on streaming data [COL] authors [VAL] Feng Peng, Sudarshan S. Chawathe [COL] venue [VAL] International Conference on Management of Data [COL] year [VAL] 2003.0"," [COL] title [VAL] Efficient Mining of XML Query Patterns for Caching [COL] authors [VAL] Liang Huai Yang, Mong-Li Lee, Wynne Hsu [COL] venue [VAL] VLDB [COL] year [VAL] 2003",0,D4
1332,2193," [COL] title [VAL] A Formal Perspective on the View Selection Problem [COL] authors [VAL] Rada Chirkova, Alon Y. Halevy, Dan Suciu [COL] venue [VAL] Very Large Data Bases [COL] year [VAL] 2001.0"," [COL] title [VAL] A Formal Perspective on the View Selection Problem [COL] authors [VAL] Dan Suciu, Rada Chirkova, Alon Y. Halevy [COL] venue [VAL] VLDB [COL] year [VAL] 2001",1,D4
820,952," [COL] title [VAL] Spatio-Temporal Retrieval with RasDaMan [COL] authors [VAL] Peter Baumann, Andreas Dehmel, Paula Furtado, Roland Ritsch, Norbert Widmann [COL] venue [VAL] Very Large Data Bases [COL] year [VAL] 1999.0"," [COL] title [VAL] The Design of a Retrieval Technique for High-Dimensional Data on Tertiary Storage [COL] authors [VAL] Ratko Orlandic, Craig Swietlik, Jack Lukaszuk [COL] venue [VAL] SIGMOD Record [COL] year [VAL] 2002",0,D4
75,1460," [COL] title [VAL] XTRACT: a system for extracting document type descriptors from XML documents [COL] authors [VAL] Minos Garofalakis, Aristides Gionis, Rajeev Rastogi, S. Seshadri, Kyuseok Shim [COL] venue [VAL] International Conference on Management of Data [COL] year [VAL] 2000.0"," [COL] title [VAL] XTRACT: A System for Extracting Document Type Descriptors from XML Documents [COL] authors [VAL] Rajeev Rastogi, S. Seshadri, Minos N. Garofalakis, Aristides Gionis, Kyuseok Shim [COL] venue [VAL] SIGMOD Conference [COL] year [VAL] 2000",1,D4
2064,948, [COL] title [VAL] Database principles [COL] authors [VAL] Leonid Libkin [COL] venue [VAL] ACM SIGMOD Record [COL] year [VAL] 2003.0, [COL] title [VAL] Text Databases: A Survey of Text Models and Systems [COL] authors [VAL] Arjan Loeffen [COL] venue [VAL] SIGMOD Record [COL] year [VAL] 1994,0,D4
608,1296," [COL] title [VAL] Special section on semantic web and data management [COL] authors [VAL] Robert Meersman, Amit Sheth [COL] venue [VAL] ACM SIGMOD Record [COL] year [VAL] 2002.0"," [COL] title [VAL] Data Modelling versus Ontology Engineering [COL] authors [VAL] Mustafa Jarrar, Peter Spyns, Robert Meersman [COL] venue [VAL] SIGMOD Record [COL] year [VAL] 2002",0,D4
958,711," [COL] title [VAL] The Case for Enhanced Abstract Data Types [COL] authors [VAL] Praveen Seshadri, Miron Livny, Raghu Ramakrishnan [COL] venue [VAL] Very Large Data Bases [COL] year [VAL] 1997.0"," [COL] title [VAL] PREDATOR: An OR-DBMS with Enhanced Data Types [COL] authors [VAL] Praveen Seshadri, Mark Paskin [COL] venue [VAL] SIGMOD Conference [COL] year [VAL] 1997",0,D4
865,475," [COL] title [VAL] A Case-Based Approach to Information Integration [COL] authors [VAL] Maurizio Panti, Luca Spalazzi, Alberto Giretti [COL] venue [VAL] Very Large Data Bases [COL] year [VAL] 2000.0"," [COL] title [VAL] Report on the EDBT'02 Panel on Scientific Data Integration [COL] authors [VAL] Carole A. Goble, Omar Boucelma, Silvana Castano, Vanja Josifovski, Zo? Lacroix, Bertram Lud?scher [COL] venue [VAL] SIGMOD Record [COL] year [VAL] 2002",0,D4
1669,1496," [COL] title [VAL] Relaxed transaction processing [COL] authors [VAL] Munindar P. Singh, Christine Tomlinson, Darrell Woelk [COL] venue [VAL] International Conference on Management of Data [COL] year [VAL] 1994.0"," [COL] title [VAL] Secure Transaction Processing in Firm Real-Time Database Systems [COL] authors [VAL] Binto George, Jayant R. Haritsa [COL] venue [VAL] SIGMOD Conference [COL] year [VAL] 1997",0,D4
2071,178, [COL] title [VAL] Career forum [COL] authors [VAL] Alexandros Labrinidis [COL] venue [VAL] ACM SIGMOD Record [COL] year [VAL] 2003.0, [COL] title [VAL] Introduction to the Career Forum Column [COL] authors [VAL] Alexandros Labrinidis [COL] venue [VAL] SIGMOD Record [COL] year [VAL] 2001,0,D4
1984,1501," [COL] title [VAL] Evaluating queries with generalized path expressions [COL] authors [VAL] Vassilis Christophides, Sophie Cluet, Guido Moerkotte [COL] venue [VAL] International Conference on Management of Data [COL] year [VAL] 1996.0"," [COL] title [VAL] Path Queries on Compressed XML [COL] authors [VAL] Martin Grohe, Peter Buneman, Christoph Koch [COL] venue [VAL] VLDB [COL] year [VAL] 2003",0,D4
1843,588," [COL] title [VAL] SEMCOG: an object-based image retrieval system and its visual query interface [COL] authors [VAL] Wen-Syan Li, K. Sel&#231;uk Candan, Kyoji Hirata, Yoshinori Hara [COL] venue [VAL] International Conference on Management of Data [COL] year [VAL] 1997.0"," [COL] title [VAL] A Metadatabase System for Semantic Image Search by a Mathematical Model of Meaning [COL] authors [VAL] Yasushi Kiyoki, Takanari Hayama, Takashi Kitagawa [COL] venue [VAL] SIGMOD Record [COL] year [VAL] 1994",0,D4
1277,752," [COL] title [VAL] Checking the temporal integrity of interactive multimedia documents [COL] authors [VAL] I. Mirbel, B. Pernici, T. Sellis, S. Tserkezoglou, M. Vazirgiannis [COL] venue [VAL] The VLDB Journal &mdash; The International Journal on Very Large Data Bases [COL] year [VAL] 2000.0"," [COL] title [VAL] Checking the Temporal Integrity of Interactive Multimedia Documents [COL] authors [VAL] S. Tserkezoglou, Timos K. Sellis, Barbara Pernici, Michalis Vazirgiannis, Isabelle Mirbel [COL] venue [VAL] VLDB J. [COL] year [VAL] 2000",1,D4
1309,573, [COL] title [VAL] Amalgamating knowledge bases [COL] authors [VAL] V. S. Subrahmanian [COL] venue [VAL] ACM Transactions on Database Systems (TODS) [COL] year [VAL] 1994.0," [COL] title [VAL] Tavant System Architecture for Sell-side Channel Management [COL] authors [VAL] Subbu N. Subramanian, Srinivasa Narayanan [COL] venue [VAL] VLDB [COL] year [VAL] 2001",0,D4
483,368," [COL] title [VAL] Beyond document similarity: understanding value-based search and browsing technologies [COL] authors [VAL] Andreas Paepcke, Hector Garcia-Molina, Gerard Rodriguez-Mula, Junghoo Cho [COL] venue [VAL] ACM SIGMOD Record [COL] year [VAL] 2000.0"," [COL] title [VAL] Fast Parallel Similarity Search in Multimedia Databases [COL] authors [VAL] Christian B?hm, Bernhard Braunm?ller, Hans-Peter Kriegel, Daniel A. Keim, Stefan Berchtold [COL] venue [VAL] SIGMOD Conference [COL] year [VAL] 1997",0,D4
967,227," [COL] title [VAL] Querying Continuous Time Sequences [COL] authors [VAL] Ling Lin, Tore Risch [COL] venue [VAL] Very Large Data Bases [COL] year [VAL] 1998.0"," [COL] title [VAL] Continually evaluating similarity-based pattern queries on a streaming time series [COL] authors [VAL] Like Gao, Xiaoyang Sean Wang [COL] venue [VAL] SIGMOD Conference [COL] year [VAL] 2002",0,D4
960,2593," [COL] title [VAL] Hash Joins and Hash Teams in Microsoft SQL Server [COL] authors [VAL] Goetz Graefe, Ross Bunker, Shaun Cooper [COL] venue [VAL] Very Large Data Bases [COL] year [VAL] 1998.0"," [COL] title [VAL] Hash Joins and Hash Teams in Microsoft SQL Server [COL] authors [VAL] Shaun Cooper, Goetz Graefe, Ross Bunker [COL] venue [VAL] VLDB [COL] year [VAL] 1998",1,D4
798,1997," [COL] title [VAL] Database Architecture Optimized for the New Bottleneck: Memory Access [COL] authors [VAL] Peter A. Boncz, Stefan Manegold, Martin L. Kersten [COL] venue [VAL] Very Large Data Bases [COL] year [VAL] 1999.0", [COL] title [VAL] Performance of Future Database Systems: Bottlenecks and Bonananzas [COL] authors [VAL] Chaitanya K. Baru [COL] venue [VAL] VLDB [COL] year [VAL] 1996,0,D4
2130,2093, [COL] title [VAL] Reports [COL] authors [VAL] ACM SIGMOD Record%2003%%Reports ACM SIGMOD Record 2003, [COL] title [VAL] SIGMOD Anthology Editor's Message [COL] authors [VAL] Michael Ley [COL] venue [VAL] SIGMOD Record [COL] year [VAL] 2000,0,D4
1865,1877," [COL] title [VAL] Structural matching and discovery in document databases [COL] authors [VAL] Jason Tsong-Li Wang, Dennis Shasha, George J. S. Chang, Liam Relihan, Kaizhong Zhang, Girish Patel [COL] venue [VAL] International Conference on Management of Data [COL] year [VAL] 1997.0"," [COL] title [VAL] Structural Matching and Discovery in Document Databases [COL] authors [VAL] Jason Tsong-Li Wang, George Jyh-Shian Chang, Dennis Shasha, Girish Patel, Kaizhong Zhang, Liam Relihan [COL] venue [VAL] SIGMOD Conference [COL] year [VAL] 1997",1,D4
170,2314," [COL] title [VAL] Ubiquitous, self-tuning, scalable servers [COL] authors [VAL] Peter Spiro [COL] venue [VAL] International Conference on Management of Data [COL] year [VAL] 1998.0"," [COL] title [VAL] Self-tuning Database Technology and Information Services: from Wishful Thinking to Viable Engineering [COL] authors [VAL] Peter Zabback, Christof Hasse, Gerhard Weikum, Axel M?nkeberg [COL] venue [VAL] VLDB [COL] year [VAL] 2002",0,D4
2210,2394," [COL] title [VAL] Report on the 5th international workshop on the design and management of data warehouses (DMDW'03) [COL] authors [VAL] Hans J. Lenz, Panos Vassiliadis, Manfred Jeusfeld, Martin Staudt [COL] venue [VAL] ACM SIGMOD Record [COL] year [VAL] 2003.0"," [COL] title [VAL] Concept Based Design of Data Warehouses: The DWQ Demonstrators [COL] authors [VAL] Panos Vassiliadis, Spyros Ligoudistianos, Diego Calvanese, Christoph Quix, Maurizio Lenzerini, Matthias Jarke, Enrico Franconi, Yannis Vassiliou [COL] venue [VAL] SIGMOD Conference [COL] year [VAL] 2000",0,D4
319,655," [COL] title [VAL] Adaptive precision setting for cached approximate values [COL] authors [VAL] Chris Olston, Boon Thau Loo, Jennifer Widom [COL] venue [VAL] International Conference on Management of Data [COL] year [VAL] 2001.0"," [COL] title [VAL] Adaptive Precision Setting for Cached Approximate Values [COL] authors [VAL] Boon Thau Loo, Jennifer Widom, Chris Olston [COL] venue [VAL] SIGMOD Conference [COL] year [VAL] 2001",1,D4
310,89," [COL] title [VAL] Efficient and tumble similar set retrieval [COL] authors [VAL] Aristides Gionis, Dimitrios Gunopulos, Nick Koudas [COL] venue [VAL] International Conference on Management of Data [COL] year [VAL] 2001.0"," [COL] title [VAL] Efficient and Tunable Similar Set Retrieval [COL] authors [VAL] Dimitrios Gunopulos, Aristides Gionis, Nick Koudas [COL] venue [VAL] SIGMOD Conference [COL] year [VAL] 2001",1,D4
205,63," [COL] title [VAL] Multi-dimensional selectivity estimation using compressed histogram information [COL] authors [VAL] Ju-Hong Lee, Deok-Hwan Kim, Chin-Wan Chung [COL] venue [VAL] International Conference on Management of Data [COL] year [VAL] 1999.0"," [COL] title [VAL] Multi-Dimensional Substring Selectivity Estimation [COL] authors [VAL] Divesh Srivastava, Olga Kapitskaia, Raymond T. Ng, H. V. Jagadish [COL] venue [VAL] VLDB [COL] year [VAL] 1999",0,D4
568,1098," [COL] title [VAL] Why and how to benchmark XML databases [COL] authors [VAL] Albrecht Schmidt, Florian Waas, Martin Kersten, Daniela Florescu, Michael J. Carey, Ioana Manolescu, Ralph Busse [COL] venue [VAL] ACM SIGMOD Record [COL] year [VAL] 2001.0"," [COL] title [VAL] Storing and querying ordered XML using a relational database system [COL] authors [VAL] Kevin S. Beyer, Jayavel Shanmugasundaram, Chun Zhang, Igor Tatarinov, Stratis Viglas, Eugene J. Shekita [COL] venue [VAL] SIGMOD Conference [COL] year [VAL] 2002",0,D4
1419,1829," [COL] title [VAL] NAOS - Efficient and Modular Reactive Capabilities in an Object-Oriented Database System [COL] authors [VAL] Christine Collet, Thierry Coupaye, T. Svensen [COL] venue [VAL] Very Large Data Bases [COL] year [VAL] 1994.0"," [COL] title [VAL] Efficiently Instantiating View-Objects From Remote Relational Databases [COL] authors [VAL] Gio Wiederhold, Byung Suk Lee [COL] venue [VAL] VLDB J. [COL] year [VAL] 1994",0,D4
936,327," [COL] title [VAL] Using Versions in Update Transactions: Application to Integrity Checking [COL] authors [VAL] Fran&#231;ois Llirbat, Eric Simon, Dimitri Tombroff [COL] venue [VAL] Very Large Data Bases [COL] year [VAL] 1997.0"," [COL] title [VAL] The Role of Integrity Constraints in Database Interoperation [COL] authors [VAL] Peter M. G. Apers, Mark W. W. Vermeer [COL] venue [VAL] VLDB [COL] year [VAL] 1996",0,D4
958,2559," [COL] title [VAL] The Case for Enhanced Abstract Data Types [COL] authors [VAL] Praveen Seshadri, Miron Livny, Raghu Ramakrishnan [COL] venue [VAL] Very Large Data Bases [COL] year [VAL] 1997.0"," [COL] title [VAL] Privacy-Enhanced Data Management for Next-Generation e-Commerce [COL] authors [VAL] Irini Fundulaki, Daniel F. Lieuwen, Bharat Kumar, Richard Hull, Chris Clifton, Arnaud Sahuguet [COL] venue [VAL] VLDB [COL] year [VAL] 2003",0,D4
649,968, [COL] title [VAL] Reminiscences on influential papers [COL] authors [VAL] Kenneth A. Ross [COL] venue [VAL] ACM SIGMOD Record [COL] year [VAL] 2002.0," [COL] title [VAL] Reminiscences on Influential Papers [COL] authors [VAL] James R. Hamilton, Limsoon Wong, Kenneth A. Ross, Laks V. S. Lakshmanan [COL] venue [VAL] SIGMOD Record [COL] year [VAL] 2001",0,D4
1813,1477," [COL] title [VAL] Beyond market baskets: generalizing association rules to correlations [COL] authors [VAL] Sergey Brin, Rajeev Motwani, Craig Silverstein [COL] venue [VAL] International Conference on Management of Data [COL] year [VAL] 1997.0"," [COL] title [VAL] On the Discovery of Interesting Patterns in Association Rules [COL] authors [VAL] Sridhar Ramaswamy, Sameer Mahajan, Abraham Silberschatz [COL] venue [VAL] VLDB [COL] year [VAL] 1998",0,D4
531,1073," [COL] title [VAL] SQL/XML is making good progress [COL] authors [VAL] Andrew Eisenberg, Jim Melton [COL] venue [VAL] ACM SIGMOD Record [COL] year [VAL] 2002.0"," [COL] title [VAL] SQL/XML and the SQLX Informal Group of Companies [COL] authors [VAL] Jim Melton, Andrew Eisenberg [COL] venue [VAL] SIGMOD Record [COL] year [VAL] 2001",0,D4
1307,2376, [COL] title [VAL] Observations on the ODMG-93 proposal for an object-oriented database language [COL] authors [VAL] Won Kim [COL] venue [VAL] ACM SIGMOD Record [COL] year [VAL] 1994.0," [COL] title [VAL] Towards an ODMG-Compliant Visual Object Query Language [COL] authors [VAL] Manoj Chavda, Peter T. Wood [COL] venue [VAL] VLDB [COL] year [VAL] 1997",0,D4
1783,2271," [COL] title [VAL] Automatic subspace clustering of high dimensional data for data mining applications [COL] authors [VAL] Rakesh Agrawal, Johannes Gehrke, Dimitrios Gunopulos, Prabhakar Raghavan [COL] venue [VAL] International Conference on Management of Data [COL] year [VAL] 1998.0"," [COL] title [VAL] WaveCluster: A Multi-Resolution Clustering Approach for Very Large Spatial Databases [COL] authors [VAL] Surojit Chatterjee, Gholamhosein Sheikholeslami, Aidong Zhang [COL] venue [VAL] VLDB [COL] year [VAL] 1998",0,D4
828,1272," [COL] title [VAL] Fast Algorithms for Maintaining Replica Consistency in Lazy Master Replicated Databases [COL] authors [VAL] Esther Pacitti, Pascale Minet, Eric Simon [COL] venue [VAL] Very Large Data Bases [COL] year [VAL] 1999.0"," [COL] title [VAL] A new approach to developing and implementing eager database replication protocols [COL] authors [VAL] Gustavo Alonso, Bettina Kemme [COL] venue [VAL] ACM Trans. Database Syst. [COL] year [VAL] 2000",0,D4
595,877, [COL] title [VAL] Database principles [COL] authors [VAL] Leonid Libkin [COL] venue [VAL] ACM SIGMOD Record [COL] year [VAL] 2001.0," [COL] title [VAL] NSF Workshop on Industrial/Academic Cooperation in Database Systems [COL] authors [VAL] Leonard J. Seligman, Michael J. Carey [COL] venue [VAL] SIGMOD Record [COL] year [VAL] 1999",0,D4
1195,542," [COL] title [VAL] Query processing and optimization in Oracle Rdb [COL] authors [VAL] Gennady Antoshenkov, Mohamed Ziauddin [COL] venue [VAL] The VLDB Journal &mdash; The International Journal on Very Large Data Bases [COL] year [VAL] 1996.0"," [COL] title [VAL] Optimizing Queries with Universal Quantification in Object-Oriented and Object-Relational Databases [COL] authors [VAL] Guido Moerkotte, Jens Clau?en, Klaus Peithner, Alfons Kemper [COL] venue [VAL] VLDB [COL] year [VAL] 1997",0,D4
224,1436," [COL] title [VAL] A case for intelligent disks (IDISKs) [COL] authors [VAL] Kimberly Keeton, David A. Patterson, Joseph M. Hellerstein [COL] venue [VAL] ACM SIGMOD Record [COL] year [VAL] 1998.0"," [COL] title [VAL] A Case for Intelligent Disks (IDISKs) [COL] authors [VAL] Kimberly Keeton, Joseph M. Hellerstein, David A. Patterson [COL] venue [VAL] SIGMOD Record [COL] year [VAL] 1998",1,D4
1112,1600," [COL] title [VAL] Efficient Search of Multi-Dimensional B-Trees [COL] authors [VAL] Harry Leslie, Rohit Jain, Dave Birdsall, Hedieh Yaghmai [COL] venue [VAL] Very Large Data Bases [COL] year [VAL] 1995.0"," [COL] title [VAL] Efficient Query Processing for Multi-Dimensionally Clustered Tables in DB2 [COL] authors [VAL] Matthew Huras, Leslie Cranston, Bishwaranjan Bhattacharjee, Sriram Padmanabhan, Timothy Malkemus, Tony Lai [COL] venue [VAL] VLDB [COL] year [VAL] 2003",0,D4
1052,899," [COL] title [VAL] The Design and Implementation of a Sequence Database System [COL] authors [VAL] Praveen Seshadri, Miron Livny, Raghu Ramakrishnan [COL] venue [VAL] Very Large Data Bases [COL] year [VAL] 1996.0"," [COL] title [VAL] DEVise: Integrated Querying and Visualization of Large Datasets [COL] authors [VAL] Miron Livny, Raghu Ramakrishnan, Donko Donjerkovic, Shilpa Lawande, Jussi Myllymaki, Guangshun Chen, R. Kent Wenger, Kevin S. Beyer [COL] venue [VAL] SIGMOD Conference [COL] year [VAL] 1997",0,D4
