Left_ID,Right_ID,Left_Text,Right_Text,Label,Dataset
4807,4295, [COL] title [VAL] Turkey Farmer [COL] episodeNumber [VAL] 4.0 [COL] seasonNumber [VAL] 2.0 [COL] startYear [VAL] 2006-01-01 [COL] genre_list [VAL] Reality-TV [COL] runtimeMinutes [VAL] 43.0," [COL] title [VAL] Turkey Farmer [COL] abstract [VAL] Turkey farmer, potato farmer, waste water sewage plant [COL] episodeNumber [VAL] 2.0 [COL] seasonNumber [VAL] 2.0 [COL] releaseDate [VAL] 2006-01-17",1,D6
1836,849," [COL] name [VAL] Daniel Sackheim [COL] primaryProfessions [VAL] producer,director,editorial_department", [COL] name [VAL] David Steinberg [COL] job [VAL] directors,0,D6
411,7424, [COL] title [VAL] Mushroom Farmer [COL] episodeNumber [VAL] 7.0 [COL] seasonNumber [VAL] 2.0 [COL] startYear [VAL] 2006-01-01 [COL] genre_list [VAL] Reality-TV [COL] runtimeMinutes [VAL] 43.0," [COL] title [VAL] Mushroom Farmer [COL] abstract [VAL] Mushroom farmer, storm drain cleaner, drain cover foundry [COL] episodeNumber [VAL] 4.0 [COL] seasonNumber [VAL] 2.0 [COL] releaseDate [VAL] 2006-03-07",1,D6
3580,7406, [COL] title [VAL] Denise Handicap [COL] episodeNumber [VAL] 5.0 [COL] seasonNumber [VAL] 7.0 [COL] startYear [VAL] 2009-01-01 [COL] genre_list [VAL] Comedy [COL] runtimeMinutes [VAL] 28.0, [COL] title [VAL] F4 Talk Show Special [COL] episodeNumber [VAL] 2.0 [COL] seasonNumber [VAL] 0.0 [COL] releaseDate [VAL] 2009-03-02,0,D6
3259,2885," [COL] name [VAL] Dave Ingham [COL] primaryProfessions [VAL] writer,production_manager,miscellaneous", [COL] name [VAL] David A. Goodman [COL] job [VAL] writers,0,D6
1562,5979, [COL] title [VAL] Jobs That Bite Harder [COL] episodeNumber [VAL] 17.0 [COL] seasonNumber [VAL] 2.0 [COL] startYear [VAL] 2006-01-01 [COL] genre_list [VAL] Reality-TV," [COL] title [VAL] Jobs That Bite Harder [COL] abstract [VAL] Mike Rowe concludes Shark Week with another hour of dirty jobs with the men and women who work with sharks. Mike starts off in Florida working alongside a taxidermist that makes replicas out of real sharks. Mike then heads to the Bahamas to help Jeremiah Sullivan, the inventor of the Neptunic shark suit, to repair and test the suit in shark infested waters. Finally, Mike ends the show with some behind the scenes footage. [COL] episodeNumber [VAL] 8.0 [COL] seasonNumber [VAL] 0.0 [COL] releaseDate [VAL] 2006-08-04",1,D6
3755,5119, [COL] name [VAL] Joanne Linville [COL] birthYear [VAL] 1928-01-01 [COL] primaryProfessions [VAL] actress, [COL] name [VAL] Josephine Lawrence [COL] job [VAL] guestStars,0,D6
672,956," [COL] title [VAL] Pit Bull Sessions [COL] episodeNumber [VAL] 15.0 [COL] seasonNumber [VAL] 6.0 [COL] startYear [VAL] 1998-01-01 [COL] genre_list [VAL] Crime,Drama,Mystery"," [COL] title [VAL] Pit Bull Sessions [COL] abstract [VAL] Pembleton and Falsone look into the death of an elderly man who might have been killed by the pit bulls owned by his grandson. The other detectives hang out at the Waterfront and tell stories about stupid criminals they have met. The judge in the wrongful death suit of Luther Mahoney decides there is enough evidence to turn the suit into a jury trial. Kellerman suspects there might be something up, so he tries to go and see the judge. [COL] episodeNumber [VAL] 15.0 [COL] seasonNumber [VAL] 6.0 [COL] releaseDate [VAL] 1998-03-13",1,D6
3661,4704, [COL] title [VAL] Really Dirty Animals [COL] episodeNumber [VAL] 9.0 [COL] seasonNumber [VAL] 3.0 [COL] startYear [VAL] 2007-01-01 [COL] genre_list [VAL] Reality-TV," [COL] title [VAL] Really Dirty Animals [COL] abstract [VAL] 'It's an extravaganza of Really Dirty Animals as Mike Rowe looks back at spitting alpacas, fainting goats, wild monkeys, pregnant cows, cheating penguins, kicking ostriches, squealing pigs and runaway mules. There's new footage, updates and old favorites. [COL] episodeNumber [VAL] 10.0 [COL] seasonNumber [VAL] 0.0 [COL] releaseDate [VAL] 2007-03-20",1,D6
815,7203, [COL] title [VAL] Forbidden Island [COL] episodeNumber [VAL] 5.0 [COL] seasonNumber [VAL] 1.0 [COL] startYear [VAL] 1962-01-01 [COL] genre_list [VAL] Adventure, [COL] title [VAL] Build My Gallows Low [COL] episodeNumber [VAL] 20.0 [COL] seasonNumber [VAL] 3.0 [COL] releaseDate [VAL] 1962-02-18,0,D6
4892,1902, [COL] title [VAL] The Fires of Kanua [COL] episodeNumber [VAL] 8.0 [COL] seasonNumber [VAL] 3.0 [COL] startYear [VAL] 1961-01-01 [COL] genre_list [VAL] Adventure [COL] runtimeMinutes [VAL] 49.0, [COL] title [VAL] Wild Mangoes [COL] episodeNumber [VAL] 28.0 [COL] seasonNumber [VAL] 2.0 [COL] releaseDate [VAL] 1961-05-01,0,D6
4949,2448," [COL] title [VAL] Die Abenteuer des braven Soldaten Schwejk [COL] startYear [VAL] 1972-01-01 [COL] genre_list [VAL] Comedy,War [COL] runtimeMinutes [VAL] 60.0", [COL] title [VAL] Spuk von draussen [COL] abstract [VAL] Spuk von draussen  is a 9-part television series that was produced in 1987 by the East German television. The series is only available in german language. [COL] releaseDate [VAL] 1987-12-19,0,D6
310,5369," [COL] title [VAL] Pob's Programme [COL] endYear [VAL] 1990-01-01 [COL] startYear [VAL] 1985-01-01 [COL] genre_list [VAL] Family,Fantasy [COL] runtimeMinutes [VAL] 30.0"," [COL] title [VAL] Pob [COL] abstract [VAL] Pob's Programme is a children's television programme, which was broadcast in the United Kingdom on Channel 4 between October 1986 and November 1987. The programme is presented by a puppet named Pob (played by puppeteer Robin Stevens), who speaks a primitive version of English and who supposedly lives inside the viewer's TV (the casing and red, green and blue electron guns visible behind him). The opening titles of the show consist of the character breathing on the camera lens (this breathing was often mistaken for spitting, given the loud noise accompanying it and the thick condensation appearing on screen), and tracing his name in the condensation. Each week on the programme, a celebrity guest visits Pob's garden, and entertains him — though Pob and the guest never appear on screen together. [COL] releaseDate [VAL] 1986-10-01",1,D6
760,458," [COL] name [VAL] James Neilson [COL] deathYear [VAL] 1979-01-01 [COL] birthYear [VAL] 1909-01-01 [COL] primaryProfessions [VAL] director,writer,actor", [COL] name [VAL] James Neilson [COL] job [VAL] director,1,D6
3082,7369, [COL] title [VAL] Chapter 42 [COL] episodeNumber [VAL] 3.0 [COL] seasonNumber [VAL] 4.0 [COL] startYear [VAL] 2016-01-01 [COL] genre_list [VAL] Drama [COL] runtimeMinutes [VAL] 54.0, [COL] title [VAL] Episode 18 [COL] episodeNumber [VAL] 18.0 [COL] seasonNumber [VAL] 2.0 [COL] releaseDate [VAL] 2017-09-11,0,D6
4172,1266," [COL] name [VAL] Paul Clarke [COL] primaryProfessions [VAL] producer,writer,director", [COL] name [VAL] Paul Walker [COL] job [VAL] directors,0,D6
2122,6846," [COL] name [VAL] Kevin Hooks [COL] birthYear [VAL] 1958-01-01 [COL] primaryProfessions [VAL] director,producer,actor", [COL] name [VAL] Kevin Hooks [COL] job [VAL] directors,0,D6
1776,5988, [COL] title [VAL] The Pickle Gambit [COL] episodeNumber [VAL] 2.0 [COL] seasonNumber [VAL] 9.0 [COL] startYear [VAL] 2017-01-01 [COL] genre_list [VAL] Comedy [COL] runtimeMinutes [VAL] 35.0," [COL] title [VAL] The Pickle Gambit [COL] abstract [VAL] Larry reaches out to a familiar face, gives a hotel guest sartorial advice and looks to create a diversion to help a friend’s nephew. [COL] episodeNumber [VAL] 2.0 [COL] seasonNumber [VAL] 9.0 [COL] releaseDate [VAL] 2017-10-08",1,D6
3575,6201," [COL] name [VAL] Lyle Weldon [COL] primaryProfessions [VAL] writer,director,producer", [COL] name [VAL] Whit Stillman [COL] job [VAL] directors,0,D6
1958,6690, [COL] name [VAL] Michael O'Shea [COL] deathYear [VAL] 1973-01-01 [COL] birthYear [VAL] 1906-01-01 [COL] primaryProfessions [VAL] actor, [COL] name [VAL] Michael O'Shea [COL] job [VAL] guestStars,1,D6
4458,272, [COL] name [VAL] Marcel Sacotte [COL] primaryProfessions [VAL] writer, [COL] name [VAL] Julie Martin [COL] job [VAL] writers,0,D6
1592,1659, [COL] name [VAL] Daniel Stemer [COL] primaryProfessions [VAL] actor, [COL] name [VAL] David Schurmann [COL] job [VAL] actor,0,D6
4211,4060," [COL] name [VAL] Jay Tobias [COL] primaryProfessions [VAL] assistant_director,director,producer", [COL] name [VAL] Jay Tobias [COL] job [VAL] directors,1,D6
1884,279, [COL] title [VAL] Errand of Mercy [COL] episodeNumber [VAL] 32.0 [COL] seasonNumber [VAL] 2.0 [COL] startYear [VAL] 1961-01-01 [COL] genre_list [VAL] Adventure [COL] runtimeMinutes [VAL] 60.0, [COL] title [VAL] Errand of Mercy [COL] episodeNumber [VAL] 32.0 [COL] seasonNumber [VAL] 2.0 [COL] releaseDate [VAL] 1961-05-29,1,D6
757,2037," [COL] title [VAL] Ten Little Roosters [COL] startYear [VAL] 2014-01-01 [COL] genre_list [VAL] Comedy,Crime,Mystery [COL] runtimeMinutes [VAL] 58.0", [COL] title [VAL] Volume 2 [COL] abstract [VAL] 'Volume 2: The Anita Cobby Murder (45 mins) (M)The Moorhouse Horrors - David and Catherine Birnie (30mins) (M)The Call Girl Killing - Roslyn Watson (20 mins) (M) [COL] episodeNumber [VAL] 2.0 [COL] seasonNumber [VAL] 0.0,0,D6
788,3954, [COL] name [VAL] Kenneth Morrisey [COL] primaryProfessions [VAL] actor, [COL] name [VAL] Wayne Morris [COL] job [VAL] guestStars,0,D6
4740,4333," [COL] name [VAL] Olivia Colman [COL] birthYear [VAL] 1974-01-01 [COL] primaryProfessions [VAL] actress,soundtrack,producer", [COL] name [VAL] Olivia Burnette [COL] job [VAL] guestStars,0,D6
3429,1144," [COL] name [VAL] Julia Parfitt [COL] primaryProfessions [VAL] producer,visual_effects,production_manager", [COL] name [VAL] Julie Grossberg [COL] job [VAL] guestStars,0,D6
4992,4940," [COL] name [VAL] James Thornton [COL] birthYear [VAL] 1975-01-01 [COL] primaryProfessions [VAL] actor,soundtrack", [COL] name [VAL] James Thornton [COL] job [VAL] actor,1,D6
4231,3638," [COL] name [VAL] Ricky Gervais [COL] birthYear [VAL] 1961-01-01 [COL] primaryProfessions [VAL] writer,producer,actor", [COL] title [VAL] Ricky Gervais Meets Larry David [COL] episodeNumber [VAL] 30.0 [COL] seasonNumber [VAL] 0.0 [COL] releaseDate [VAL] 2006-01-05,0,D6
4719,7379, [COL] name [VAL] John Gilbert [COL] primaryProfessions [VAL] actor, [COL] name [VAL] Jeff Garlin [COL] job [VAL] actor,0,D6
4601,120," [COL] name [VAL] Frances Callier [COL] birthYear [VAL] 1969-01-01 [COL] primaryProfessions [VAL] actress,producer,writer", [COL] name [VAL] Frances Collier [COL] job [VAL] guestStars,0,D6
1588,1915, [COL] name [VAL] Elizabeth Bennett [COL] birthYear [VAL] 1944-01-01 [COL] primaryProfessions [VAL] actress, [COL] name [VAL] Elizabeth Hanna [COL] job [VAL] guestStars,0,D6
2549,1719," [COL] name [VAL] Michael Morris [COL] primaryProfessions [VAL] producer,director", [COL] name [VAL] Michael Fields [COL] job [VAL] directors,0,D6
2291,569," [COL] name [VAL] Jun Pereira [COL] primaryProfessions [VAL] cinematographer,camera_department,director", [COL] name [VAL] Jun Ki Sang [COL] job [VAL] directors,0,D6
1899,2067," [COL] name [VAL] Barry Levinson [COL] birthYear [VAL] 1942-01-01 [COL] primaryProfessions [VAL] producer,writer,director", [COL] name [VAL] Barry Gordon [COL] job [VAL] directors,0,D6
3002,991," [COL] name [VAL] Dean Parisot [COL] primaryProfessions [VAL] director,producer,writer", [COL] name [VAL] Dean Parisot [COL] job [VAL] director,0,D6
519,2442, [COL] title [VAL] Eine Puppe f?r Klein-Helga [COL] episodeNumber [VAL] 3.0 [COL] seasonNumber [VAL] 2.0 [COL] startYear [VAL] 1964-01-01 [COL] genre_list [VAL] Drama [COL] runtimeMinutes [VAL] 63.0," [COL] title [VAL] Im Keller [COL] abstract [VAL] Katzlbrunner wacht aus dem Koma auf und hat das Ged?chtnis verloren. Er glaubt, er studiert noch immer Biologie und will mit Politik nichts zu tun haben. Babs versucht ihre Mutter Herta zum Nachhause kommen zu bewegen, w?hrend die Tantratherapeutin Gitti versucht, Gerri zu verf?hren. Frau Berner lockt Dr. Feist trotz Beinamputation lasziv zu sich und verf?hrt ihn. Ronnie sitzt im Keller von Frau Berner eingesperrt. Gemeinsam mit ihrem Ehemann, der vor 10 Jahren weglaufen wollte und einem Mediamarktverk?ufer, der sie vor zwei Jahren ver?rgerte. Dr. Feist entdeckt das Verlies und wird ebenfalls eingesperrt. [COL] episodeNumber [VAL] 7.0 [COL] seasonNumber [VAL] 1.0 [COL] releaseDate [VAL] 2012-10-30",0,D6
1588,980, [COL] name [VAL] Elizabeth Bennett [COL] birthYear [VAL] 1944-01-01 [COL] primaryProfessions [VAL] actress, [COL] name [VAL] Elizabeth Norment [COL] job [VAL] guestStars,0,D6
3580,3854, [COL] title [VAL] Denise Handicap [COL] episodeNumber [VAL] 5.0 [COL] seasonNumber [VAL] 7.0 [COL] startYear [VAL] 2009-01-01 [COL] genre_list [VAL] Comedy [COL] runtimeMinutes [VAL] 28.0, [COL] title [VAL] Bamboo Derby III ~ Hand Walk III [COL] episodeNumber [VAL] 42.0 [COL] seasonNumber [VAL] 1.0 [COL] releaseDate [VAL] 2008-02-03,0,D6
3726,1303," [COL] name [VAL] Michael Potts [COL] primaryProfessions [VAL] actor,assistant_director", [COL] name [VAL] Michael Hurst [COL] job [VAL] director,0,D6
3710,5315, [COL] name [VAL] Gil Filar [COL] birthYear [VAL] 1986-01-01 [COL] primaryProfessions [VAL] actor, [COL] name [VAL] Gil Grail [COL] job [VAL] guestStars,0,D6
3708,6934," [COL] name [VAL] Richard Binsley [COL] primaryProfessions [VAL] actor,soundtrack", [COL] name [VAL] Richard Roundtree [COL] job [VAL] actor,0,D6
520,164, [COL] name [VAL] Paul Boocock [COL] primaryProfessions [VAL] actor, [COL] name [VAL] Paul Boocock [COL] job [VAL] guestStars,0,D6
2814,1564, [COL] name [VAL] Michael Whaley [COL] primaryProfessions [VAL] writer, [COL] name [VAL] George W. McGreevey [COL] job [VAL] writers,0,D6
3773,5699, [COL] title [VAL] Those at the Top [COL] episodeNumber [VAL] 28.0 [COL] seasonNumber [VAL] 8.0 [COL] startYear [VAL] 1961-01-01 [COL] genre_list [VAL] Drama [COL] runtimeMinutes [VAL] 30.0, [COL] episodeNumber [VAL] 4.0 [COL] seasonNumber [VAL] 1.0 [COL] releaseDate [VAL] 1980-05-13,0,D6
862,1229, [COL] title [VAL] The Bamboo Curtain [COL] episodeNumber [VAL] 10.0 [COL] seasonNumber [VAL] 1.0 [COL] startYear [VAL] 1959-01-01 [COL] genre_list [VAL] Adventure [COL] runtimeMinutes [VAL] 60.0, [COL] title [VAL] Hand Walk II ~ Daruma 7 ~ Bamboo Derby [COL] episodeNumber [VAL] 7.0 [COL] seasonNumber [VAL] 1.0 [COL] releaseDate [VAL] 2008-02-03,0,D6
3215,1050," [COL] name [VAL] Peter Whitney [COL] deathYear [VAL] 1972-01-01 [COL] birthYear [VAL] 1916-01-01 [COL] primaryProfessions [VAL] actor,soundtrack"," [COL] title [VAL] Mother of Evil [COL] abstract [VAL] 'One eyed crime matriarch Kath Pettingill mothered a brood of 10 children, many of whom variously went to early graves, prison or witness protection. She has a string of convictions and wrote an autobiography titled “The Matriarch” She is reported to have offered $20,000 for the testicles of an undercover detective who infiltrated her crime family.Her family included:DENNIS ALLEN, SON: one of the most feared drug dealers in Melbourne. Nicknamed ‘Mr. Death’ or ‘Mr. D’, he was believed to have been involved in up to 13 underworld murders including members of his own family. He’s been blamed for the dismembering of a Hells Angels biker with a chainsaw. He died in 1987, aged 35. VICTOR GEORGE PEIRCE, SON - A member notorious armed robber who was one of four men charged and acquitted of the ambush murders of two young police constables in Walsh Street, South Yarra, on October 12, 1988. At age 42, Peirce would meet his end, becoming a victim of the Gangland killings, shot dead in 2002. Pierce’s defacto, Wendy Peirce, told a newspaper in 2007 that her husband had organised the Walsh Street killings as payback for the death of his friend Graeme Jensen, who was shot dead in Narre Warren by police the day before.TREVOR PETTINGILL, SON - Born February 16, 1965, Trevor's experience of institutions began when he was six years old. He was put under state supervision because he was seen to be in moral danger. Trevor became a hardened career criminal. In 1987, with mother Kath, he pleaded guilty to heroin possession. Trevor was also charged with the murders of the two policemen in Walsh St in 1988.PETER JOHN ALLEN, SON - has multiple convictions for rape, armed robbery, drug trafficking and other offences, and spent 28 years behind bars.JASON RYAN, NEPHEW - Jason moved in with his uncle Dennis Allen during the height of his heroin empire and was apparently used as a carrier of drugs and guns. Jason became a witness for the prosecution in the trial of his uncle for the Walsh St murders. [COL] episodeNumber [VAL] 3.0 [COL] seasonNumber [VAL] 4.0 [COL] releaseDate [VAL] 2010-11-23",0,D6
3434,5608," [COL] title [VAL] Monsters Ate My Homework [COL] episodeNumber [VAL] 12.0 [COL] seasonNumber [VAL] 3.0 [COL] startYear [VAL] 1999-01-01 [COL] genre_list [VAL] Animation,Comedy,Fantasy [COL] runtimeMinutes [VAL] 21.0", [COL] title [VAL] Pleasant Screams [COL] abstract [VAL] A teacher and one of his students find themselves trapped in the fantasies of another student whom they have tormented. [COL] episodeNumber [VAL] 3.0 [COL] seasonNumber [VAL] 1.0 [COL] releaseDate [VAL] 1993-10-02,0,D6
1769,6572, [COL] name [VAL] Patricia Owens [COL] deathYear [VAL] 2000-01-01 [COL] birthYear [VAL] 1925-01-01 [COL] primaryProfessions [VAL] actress," [COL] title [VAL] Death of a Doxy (2) [COL] abstract [VAL] Orrie Cather, one of Wolfe's operatives, has been secretly seeing a wealthy man's kept mistress at her secret love nest. He is arrested when she turns up dead. [COL] episodeNumber [VAL] 2.0 [COL] seasonNumber [VAL] 2.0 [COL] releaseDate [VAL] 2002-04-14",0,D6
2196,6049, [COL] title [VAL] The Corpse-Sniffing Dog [COL] episodeNumber [VAL] 7.0 [COL] seasonNumber [VAL] 3.0 [COL] startYear [VAL] 2002-01-01 [COL] genre_list [VAL] Comedy [COL] runtimeMinutes [VAL] 29.0," [COL] title [VAL] The Corpse-Sniffing Dog [COL] abstract [VAL] 'Over a makeup dinner with the Braudys, Larry openly ponders the question, ''When a husband pays the check, do you have to also thank the wife?'' Meanwhile, Jeff's return home is ruined by his allergy to the family's corpse-sniffing German Shepherd, but his daughter Sammy refuses to give away the dog. Concerned about his agent's welfare, Larry figures out an ingenious way to give the pooch to the Braudys, who are looking for just such a dog. [COL] episodeNumber [VAL] 7.0 [COL] seasonNumber [VAL] 3.0 [COL] releaseDate [VAL] 2002-10-27",1,D6
3653,1601," [COL] title [VAL] Drawn & Quartered [COL] episodeNumber [VAL] 8.0 [COL] seasonNumber [VAL] 3.0 [COL] startYear [VAL] 1999-01-01 [COL] genre_list [VAL] Animation,Comedy,Fantasy [COL] runtimeMinutes [VAL] 21.0", [COL] title [VAL] Hand Walk ~ Quick Muscle ~ Daruma 7 [COL] episodeNumber [VAL] 1.0 [COL] seasonNumber [VAL] 1.0 [COL] releaseDate [VAL] 2008-02-03,0,D6
3148,1639," [COL] name [VAL] Jeremy Saulnier [COL] birthYear [VAL] 1976-01-01 [COL] primaryProfessions [VAL] camera_department,cinematographer,director", [COL] name [VAL] Jeremy Saulnier [COL] job [VAL] directors,0,D6
1562,4436, [COL] title [VAL] Jobs That Bite Harder [COL] episodeNumber [VAL] 17.0 [COL] seasonNumber [VAL] 2.0 [COL] startYear [VAL] 2006-01-01 [COL] genre_list [VAL] Reality-TV," [COL] title [VAL] Jobs That Bite [COL] abstract [VAL] Mike starts off Shark Week by going to South Africa to look at some great white sharks inside a shark cage. Mike then heads to a shark research lab and gets a deeper understanding about shark anatomy as he conducts an autopsy of a dead tiger shark. Mike then works with some shark researchers and helps electronically tag them and collect shark DNA. Mike then goes to the island of Bimini in the Bahamas and helps test a new shark repellent, which is made from the smell of dead sharks. Finally, Mike hangs out with a professional shark spotter off the coast of South Africa who watches the ocean to protect beachgoers. [COL] episodeNumber [VAL] 7.0 [COL] seasonNumber [VAL] 0.0 [COL] releaseDate [VAL] 2006-07-30",0,D6
3726,6540," [COL] name [VAL] Michael Potts [COL] primaryProfessions [VAL] actor,assistant_director", [COL] name [VAL] Michael Donovan [COL] job [VAL] actor,0,D6
4763,2540, [COL] title [VAL] The Survivor [COL] episodeNumber [VAL] 9.0 [COL] seasonNumber [VAL] 4.0 [COL] startYear [VAL] 2004-01-01 [COL] genre_list [VAL] Comedy [COL] runtimeMinutes [VAL] 30.0, [COL] title [VAL] The Survivor [COL] abstract [VAL] Larry and Cheryl prepare to renew their wedding vows; Larry mulls an offer from his dry cleaner. [COL] episodeNumber [VAL] 9.0 [COL] seasonNumber [VAL] 4.0 [COL] releaseDate [VAL] 2004-03-07,1,D6
1755,5973," [COL] name [VAL] Paul Alexandro [COL] primaryProfessions [VAL] actor,producer,writer", [COL] name [VAL] Alexandra Daddario [COL] job [VAL] actor,0,D6
737,58, [COL] title [VAL] Chapter 55 [COL] episodeNumber [VAL] 3.0 [COL] seasonNumber [VAL] 5.0 [COL] startYear [VAL] 2017-01-01 [COL] genre_list [VAL] Drama [COL] runtimeMinutes [VAL] 52.0, [COL] title [VAL] Episode 22 [COL] episodeNumber [VAL] 22.0 [COL] seasonNumber [VAL] 2.0 [COL] releaseDate [VAL] 2017-09-13,0,D6
555,6932," [COL] name [VAL] Joanna Moore [COL] deathYear [VAL] 1997-01-01 [COL] birthYear [VAL] 1934-01-01 [COL] primaryProfessions [VAL] actress,soundtrack", [COL] name [VAL] Joanna Moore [COL] job [VAL] guestStars,1,D6
3002,4471," [COL] name [VAL] Dean Parisot [COL] primaryProfessions [VAL] director,producer,writer", [COL] name [VAL] John Peyser [COL] job [VAL] directors,0,D6
1348,3508, [COL] name [VAL] Judith Jacob [COL] birthYear [VAL] 1961-01-01 [COL] primaryProfessions [VAL] actress, [COL] title [VAL] Judith [COL] episodeNumber [VAL] 17.0 [COL] seasonNumber [VAL] 1.0 [COL] releaseDate [VAL] 1960-02-01,1,D6
3286,1127," [COL] name [VAL] Kevin Spacey [COL] birthYear [VAL] 1959-01-01 [COL] primaryProfessions [VAL] actor,producer,soundtrack", [COL] name [VAL] Kevin Spacey [COL] job [VAL] actor,1,D6
