D1,D2
1161,560
213,4230
4732,3532
1847,5253
1057,1852
4971,4821
2752,3103
3828,1615
1737,5530
4892,1275
4769,3366
273,225
3247,4316
1846,5201
2524,106
720,5584
4699,314
3561,3566
699,5916
1350,4710
1810,2843
1599,2914
4413,1493
951,5783
19,1263
2780,1224
1385,5013
421,5503
2150,2494
175,4589
2609,4115
1053,1220
3861,858
1557,2848
2456,165
2480,4608
661,4951
728,4010
4068,2830
3278,1826
26,5190
2684,1403
3362,438
138,41
4862,628
2800,2138
240,416
1604,1819
1320,4702
1746,101
1786,1563
3335,5663
3499,39
858,146
565,495
4720,4751
2113,3648
2391,480
2358,5797
3406,1064
2341,4098
4886,4003
2933,3703
4515,2414
2673,40
4470,3264
1369,2731
218,4178
1665,458
3229,4928
824,66
815,5322
1867,3756
3903,1355
3179,1520
2013,51
2471,5723
1807,4975
4921,1932
4664,2105
4439,2296
517,1368
4868,2078
4259,891
393,3317
3071,3155
508,4845
759,2629
3533,3670
5031,227
1931,4884
2580,4599
2904,2233
546,61
3851,3747
381,5630
4395,3521
1254,608
2432,2796
4233,2227
1560,1789
2763,1238
1690,1398
3088,259
4857,2088
1218,4983
493,5246
2295,2805
1630,2037
3683,1761
2368,261
4958,3025
587,3394
2864,5171
1624,5753
3120,1514
1655,3965
2330,975
1888,1702
1178,5144
1664,497
