D1,D2
4516,1329
4251,3728
2174,2676
5002,384
4348,5514
1513,4626
6510,4570
226,699
5372,722
2916,4947
1812,329
6934,3813
5832,3506
3491,2983
1230,3062
1606,4914
4761,1727
3758,1048
4546,584
4520,5569
3478,4976
2694,766
3526,2258
4800,2473
5609,432
6706,2123
5858,2795
2538,2300
1570,4184
2307,4315
6472,4414
4954,4922
2855,5128
1076,21
6190,719
1420,3029
1127,5092
1466,4127
4033,3581
7316,2797
4105,204
6931,144
1090,3712
4136,4037
4370,1455
4364,1548
5097,93
5167,111
2612,3675
3712,5012
7296,5773
1448,2133
5899,5008
5111,1133
3882,2710
4842,2603
836,2192
3650,4925
7711,944
2965,1898
640,1701
27,2890
1910,19
807,182
185,2245
1010,1537
939,1423
2141,5122
321,774
271,2992
5369,5268
2836,5235
6089,3849
5853,2221
958,64
5292,2249
236,2606
788,2610
7731,1257
5333,521
6342,4865
721,3834
2934,5463
7579,3116
2881,4100
1601,2277
4007,713
5475,1402
4864,2252
7512,5176
4589,61
6555,96
4025,368
3946,5289
5409,4559
2543,627
7041,1660
7203,4884
3056,4054
2050,744
2351,2588
726,2065
2362,4332
2807,2298
6035,2267
2741,261
3404,2756
5485,445
4150,2494
800,4738
1240,5212
2738,5527
4084,2782
3024,3624
4430,4319
3742,5697
3102,4265
7386,20
4196,2415
4713,3531
4279,2431
5815,2547
5910,3763
7032,3891
2765,2081
4068,3856
3149,4219
6981,5623
3063,2731
2430,6008
2873,5770
6122,3942
5413,4068
7399,1853
6911,5450
7473,1954
2778,4973
1316,2811
7539,3824
787,68
5751,5140
953,2175
333,560
279,2993
6070,1411
3338,1771
3780,863
3036,1576
7788,5416
5478,1867
1326,5980
7673,5171
132,5715
3803,5621
4645,1985
6709,755
5340,4500
1496,2798
2349,423
1407,1516
5301,1567
5213,4470
7268,343
5708,4377
125,3241
7677,2626
4536,1224
7080,4467
5806,4859
6067,41
3886,2748
5731,4800
4266,2469
6482,4183
6974,5753
2578,1563
1471,3688
2517,3392
6142,1952
2338,1887
7311,937
4916,4783
3508,4469
7457,1316
3020,3708
2697,3628
3969,4830
1432,4004
3216,2031
1838,4416
2039,732
2489,5591
1024,5227
1139,1198
2101,3983
5925,3055
5686,2440
2245,1819
2408,4328
2372,1529
6856,2292
3810,858
2615,4858
5444,2868
7504,4933
6549,3709
7582,1825
826,1475
1913,4285
1061,5802
737,3088
3126,5663
1212,881
2857,1960
5249,1841
3319,307
6199,658
7220,1673
6496,2894
658,4238
2295,3294
3552,71
191,2982
5988,6035
5854,1199
6944,5725
6186,528
3863,4023
2358,768
2725,3468
5050,5958
2214,641
4792,1325
4330,5353
4939,3965
6155,2967
7307,5962
6543,3043
5625,3984
1071,2126
5464,5362
1843,835
5744,1163
5396,795
5868,3579
376,3875
3433,3923
3713,1553
2451,5751
793,2937
5261,286
5883,1021
4113,5168
971,2887
984,982
4426,4208
1280,4449
3115,5746
6764,5777
2706,4818
6893,1129
7680,2790
3943,4091
5694,4795
6738,2284
4028,79
6049,3809
4295,4711
5054,4516
5736,3009
528,5859
790,4297
6392,3955
5056,3021
3272,2215
7225,1965
5551,3523
37,5894
1861,2778
4169,3170
6655,2686
3533,1943
3043,5482
129,4212
3385,785
4718,5515
4671,2072
4968,3296
2464,1746
812,5181
2977,1275
891,4557
7456,4767
1949,2768
7564,2922
5863,2330
5375,663
135,1704
5029,4715
3952,2947
6284,4441
5117,2281
4386,5324
7644,1889
1187,5100
5348,2004
511,2928
4211,5381
203,3236
517,3081
3011,5006
4965,14
2290,4428
1169,2236
2268,3751
7419,6002
2091,4114
1586,4551
1331,1654
3904,1424
7304,3619
7581,4867
6845,1075
2017,1209
3357,2812
311,3865
5206,5146
6244,2114
2969,5558
7020,94
5841,2824
4949,5676
3989,4794
7095,3822
7179,3197
3317,3691
7604,4045
5556,1607
1902,5145
6594,2491
2830,5646
7560,1803
4439,5631
3737,825
2433,1733
7090,374
3848,4735
3400,4581
3415,4484
6664,2685
6966,4111
4533,909
7762,5191
797,5654
3065,4843
2014,35
4206,6037
1698,3437
526,5055
4189,4793
3663,5968
5483,1992
3277,5194
1410,6017
1154,3643
5271,475
92,3129
1584,5754
3765,3306
1328,29
777,5837
5828,5419
4320,2530
4911,4839
2345,5977
5560,1277
2871,5728
1885,5614
1339,3072
6240,4686
350,4939
4986,1387
1485,3176
5999,5110
5280,4082
2532,5909
438,2557
7513,4213
1177,1953
7786,5279
6586,4625
2205,5124
6007,5248
4195,5649
3528,3308
5422,255
264,5452
2860,4774
2218,5210
7615,57
3186,4077
5004,3573
2573,530
5726,2404
7318,3277
1947,3269
1003,4704
1306,614
5006,2495
5113,16
6913,2974
685,1557
3370,2772
5100,2130
1909,5372
7627,346
5330,741
6667,1405
267,4645
5723,4857
7778,2057
38,3341
201,3100
5663,2794
3759,5421
4312,3424
6401,1510
6255,5525
1542,5418
2555,2365
1060,5470
3637,3752
4907,2507
7580,3245
6092,5992
5182,496
3507,1118
2593,2283
364,468
4626,2740
2638,3647
4023,404
1634,5492
593,5320
7301,1905
7480,5929
383,1274
612,2274
6450,5160
459,5613
3324,5847
2423,437
4300,2961
1853,1522
7537,5475
1642,4519
587,3556
7289,2029
3446,833
2540,4400
6334,2532
5367,4024
1390,122
5929,439
5148,293
919,3831
3531,1647
2329,4399
1386,1505
7424,1038
639,2810
6477,5426
7434,4028
2064,5225
717,3229
6576,4056
1857,2121
7546,1657
1815,1319
7226,5217
372,2319
7111,5408
3111,2211
6512,3209
2025,5091
3238,2581
1547,1079
1400,1696
5516,3180
5298,1090
6539,2767
5193,453
6570,5365
3782,1593
7748,5386
697,391
3582,253
7314,2050
4299,1876
4929,1777
3407,248
7315,2446
7339,4097
3175,3706
4699,3499
4039,1116
6679,3442
7736,36
5044,76
5016,4046
4832,3153
6221,693
4001,5259
1161,2697
4630,772
5831,5922
6066,2101
7,2984
7536,3263
4174,3608
6325,5792
1283,594
7288,1715
2165,885
5942,2025
1374,3126
7592,1939
3018,5793
3113,2067
5108,1466
7755,3165
1669,4370
1173,5666
3699,236
695,5756
4584,5429
2689,5580
7006,6046
5592,4532
7793,2456
2601,4116
3133,3077
3654,5394
6600,3279
436,3905
5338,2279
2194,6003
354,2295
5641,454
5922,1747
3069,3419
4347,2783
4381,758
3232,1254
4453,5563
3154,5443
2443,398
2495,1780
6419,3638
1569,2724
1709,3597
6918,1069
4825,1289
4411,751
4014,3004
977,3190
7745,927
1104,78
4610,1936
4199,5740
5646,1950
307,776
5852,3760
3003,3981
1442,3210
5573,3233
4633,853
6393,3564
6833,3949
1412,2703
3496,1587
3440,5700
5987,2015
5985,1880
6964,4333
1327,4442
1674,1899
867,518
3571,3257
6581,328
6500,3494
1870,332
7275,4804
656,4520
330,1690
2129,4907
6632,3052
6360,5033
3087,4177
7007,637
3016,5800
1583,1012
5186,1584
5307,2069
449,3903
2098,4697
3504,955
5775,215
3525,5189
7772,4930
3768,5973
3864,4005
5028,4134
3330,1944
6404,2005
4732,587
165,164
542,3270
3905,4314
3529,1797
277,4261
2877,1626
3419,1059
1756,3446
5086,3979
2392,1175
4537,5895
1873,3725
5191,1084
6945,1793
6148,311
7541,3312
900,5624
1568,1794
6383,2753
6873,4020
6579,1106
6219,1767
7510,4696
193,4746
6525,340
5916,3509
5735,846
4109,2466
7152,4430
4955,2260
3667,5346
6455,2163
1330,2845
3583,5776
401,4376
4801,3430
5624,3665
3390,733
4102,5349
4494,1536
1516,1820
5256,5810
1508,313
5061,3169
7033,3099
2926,1821
2171,4742
4252,3044
7699,5251
2911,5546
516,3514
339,4148
1805,2524
7244,5184
7521,1649
5644,3076
6650,5652
2518,5736
3158,5570
956,6011
4451,1478
6608,5220
7200,3326
3733,2465
7531,3249
6784,2666
733,22
4783,4585
5093,4459
5548,4194
3203,2070
6278,1293
