D1,D2
1638,1042
616,2580
1620,353
2052,2319
337,2536
262,690
724,251
1549,876
1839,1142
874,1536
1794,2220
109,485
1176,28
331,579
1256,64
1675,987
838,2049
1625,975
366,1479
70,1284
1274,314
1821,168
1057,872
1953,2229
318,812
1297,703
1018,208
2083,916
1853,1386
1580,756
1609,94
442,1567
1265,1967
274,949
748,1585
435,846
181,1132
1655,679
419,2273
314,2048
1849,2480
80,1711
2091,2227
58,1414
72,1660
369,460
301,143
194,1818
536,193
1738,1587
451,2473
249,1866
131,1045
1858,1632
1661,265
1522,306
1973,2164
1924,2474
1488,1617
757,295
2009,1354
1581,2446
1644,990
2008,1226
867,1962
1779,1947
111,138
767,1352
292,310
426,1443
2195,1170
306,1530
85,2287
654,1832
1164,18
260,1668
1174,1872
1535,1082
1649,1706
640,727
2043,262
1271,63
1808,17
265,2316
424,1707
1501,1031
2170,2264
130,569
38,931
308,1744
167,204
2087,577
1257,602
1352,1232
1507,919
134,1128
1727,1426
173,827
166,1087
1911,1165
1062,586
1868,1359
2094,281
1301,1308
1283,1618
734,869
1284,1061
285,428
1588,627
879,2462
83,1999
1835,2213
241,1393
398,152
1845,1712
1711,1240
1850,970
2017,1362
1211,258
1597,1463
259,731
269,2464
596,117
278,2513
1678,773
302,1869
681,2039
441,2268
170,81
431,2589
1882,2505
1968,301
1219,855
324,1691
1329,785
1028,2378
1411,315
1087,72
220,2369
33,580
105,1063
2073,681
1977,1017
2001,1578
279,1242
1781,1943
1855,687
169,1740
293,343
1209,99
2010,11
1833,1041
587,670
1741,2519
427,1837
157,741
385,1290
1857,1252
421,2447
551,387
1643,332
1623,2112
1332,2255
1932,2195
1194,1655
2056,2563
2041,803
1842,1374
1590,697
2036,2326
1437,1047
586,449
405,1948
1595,610
2135,402
309,97
251,357
397,1841
186,1348
2029,868
488,1624
1292,1177
590,927
390,1697
214,379
108,2267
185,437
335,299
1984,1324
1102,814
151,1679
1383,1973
527,575
1989,1784
1048,1481
492,1537
614,1111
264,390
1420,2419
1883,933
1514,2388
2031,536
81,1843
1814,1880
307,2364
349,2592
1489,1990
348,2522
1980,1081
1633,530
155,1149
1695,1635
2241,349
2163,102
67,2259
1279,2305
422,604
1796,745
1482,2205
1627,84
1615,2566
2075,1552
319,655
1532,2077
1982,2597
2142,1266
2168,2234
206,1502
32,1824
233,350
1725,1700
2285,273
2042,659
1963,2298
2250,393
884,954
1935,1931
1826,613
720,786
1663,1016
448,1173
857,1183
739,187
175,1158
7,1671
2063,2277
1930,824
1434,31
882,1219
1192,1204
1653,1820
1640,1533
1872,1329
234,2374
1331,796
2246,1096
297,308
1809,989
561,178
1375,92
1591,1166
1975,271
1546,2463
1237,2611
2006,888
639,525
2166,2586
138,324
1326,2299
1960,151
289,2090
623,1828
714,2467
889,718
1539,85
434,2599
1166,2152
1452,1254
1697,289
761,1932
1893,2121
1281,798
1277,752
1500,2576
1646,176
46,1713
1988,668
102,186
1453,1807
2045,939
261,1000
277,2212
2193,1539
315,1064
133,969
445,595
2088,1864
207,385
1784,2443
637,805
408,1776
2099,669
163,1023
66,1741
263,56
146,1286
1520,652
1495,1384
1502,2238
1511,2452
643,1516
1743,190
430,1154
1921,368
317,462
354,1333
1881,1108
1665,2435
1942,2307
1210,1410
1805,2367
1409,1243
1629,678
709,1584
2005,1402
624,1725
1946,1297
1836,661
600,2436
162,348
287,747
1429,1764
1994,1382
36,590
300,354
537,522
1945,889
1726,1156
1720,1418
266,1908
2115,400
291,1920
28,2448
71,792
172,650
1822,157
1722,1300
253,2350
34,127
357,423
1940,1661
1669,1102
1792,1379
2061,2317
1505,2261
1510,2466
1512,2318
333,2042
1551,2449
2021,1593
2144,217
161,1678
1626,1801
1959,1730
1909,1977
1887,680
644,576
2054,2092
756,130
1238,1106
1788,505
148,1407
1198,2007
1474,910
977,483
141,1445
193,491
1986,1886
958,325
515,2401
722,1756
1266,264
584,535
168,551
692,2011
1596,1692
1569,707
1519,818
221,1598
1601,1015
165,499
1258,1779
1533,2057
1967,1503
2164,1590
483,511
516,2144
1226,1009
1941,782
2082,762
1327,736
304,1892
1304,2233
1721,2434
1585,2167
1142,2530
174,362
1750,1941
1958,438
1308,1307
171,2486
1172,1456
176,133
1158,1666
1159,2494
1177,740
1444,1466
1920,114
792,1344
1793,1412
1103,495
1097,1089
1241,1130
528,2266
78,557
286,2527
1800,1030
443,1409
652,88
1797,1053
256,175
2051,2276
1328,91
1952,1863
802,1207
859,945
25,1184
463,147
1801,1220
56,1180
65,1109
2106,14
1196,956
1381,1684
1978,1629
1550,937
420,695
255,1541
635,1210
1708,248
90,1571
1567,414
1365,2269
2104,2308
1718,2150
158,1762
1804,959
2012,716
183,191
136,908
1851,1490
1587,1568
2074,528
1221,1060
963,70
1923,2018
553,866
1723,1559
1515,288
2033,1084
1889,2173
2020,260
674,292
735,516
1530,1520
1993,443
1160,545
1465,1746
1146,597
399,1919
1616,1221
2286,1658
2288,1492
210,2245
152,742
883,873
1605,1770
2057,1299
42,1277
2037,105
2048,68
1972,237
928,2159
208,1702
1619,2084
957,2201
31,1916
1739,1095
2055,2251
1568,2529
607,541
356,54
196,817
2175,1257
2024,1188
178,789
245,377
849,757
1312,999
2053,901
1129,413
2165,395
1829,1496
1285,2479
979,1528
508,787
2086,318
159,24
1493,197
2173,1419
381,2478
1227,1051
785,106
73,1938
94,710
2186,342
1832,1239
1991,1488
572,2327
2044,1174
1828,2249
2287,1396
519,2055
1594,2349
2060,2236
409,2394
404,2560
164,278
50,1743
1374,2532
1414,2279
54,1891
900,2116
147,58
851,2216
1624,1014
132,700
5,1146
64,820
1073,2143
1404,1508
2018,1952
410,1387
1394,1677
529,254
1970,1959
538,1249
4,973
2039,2565
205,1670
642,1037
2188,623
1902,635
1498,1001
626,986
212,2381
1632,1395
728,61
1431,26
1193,1404
677,699
1971,111
358,943
1936,676
1979,1808
1379,2020
1621,1647
2112,492
872,1484
1183,1752
1225,2151
1824,1406
379,2315
1356,1092
1171,935
990,1933
414,648
1229,753
1201,940
1846,2546
888,195
191,2387
697,2105
651,276
92,1131
114,672
694,1651
591,644
892,1085
447,2235
1217,2062
976,2416
1937,1727
1095,1858
1810,1525
693,1769
942,1782
1816,313
453,1636
2211,153
1639,1604
611,1945
711,556
1948,1125
721,1437
819,1147
1771,2313
471,1929
1951,1043
1391,2336
204,543
688,1278
270,2050
1246,2534
1777,215
1536,1214
1969,1189
752,952
895,2038
1504,1860
2274,1562
868,2190
1336,1723
705,1803
1298,618
428,609
1224,524
1899,886
1413,2518
514,188
45,1059
352,16
1815,1367
1778,243
2107,2114
402,1871
985,514
602,853
1259,120
62,932
1059,2590
934,2089
311,73
223,484
1830,2337
1240,2418
1092,1120
1026,2595
239,445
470,290
763,1114
2231,1902
2032,2076
1905,1276
1355,296
1112,1263
1865,1877
1426,2281
1089,531
355,1175
499,86
2028,1767
1222,864
284,2284
613,1057
1175,2321
1775,1619
2248,578
1442,320
1152,971
2139,521
1812,146
452,642
1145,815
2262,90
1295,1018
710,626
560,850
1155,1054
1397,231
2035,1783
766,1270
1354,351
630,1928
1965,2221
219,269
57,754
2113,2135
1384,2361
1730,1515
932,507
2002,887
1011,1766
1310,212
1291,1473
2191,2010
1084,2451
1333,334
2077,333
1371,1034
1992,561
1250,2320
1565,206
2179,2309
601,1834
737,1485
1197,467
502,1372
1268,1153
1347,2110
1939,1107
498,1935
1651,77
1203,1498
2291,1548
686,227
351,2218
1976,1799
497,2562
2205,1447
273,2082
2273,2390
1837,1514
1406,2615
1179,7
39,65
2229,608
305,1586
298,2253
1156,854
577,1829
1043,641
1382,2005
2096,2301
2252,108
2046,1614
1677,1956
1154,2456
876,1094
1586,917
1928,489
2245,2430
2062,488
1786,2278
182,2465
1617,2053
1531,469
415,1912
769,2120
1765,2075
1666,1099
235,562
118,266
905,1069
680,944
288,583
328,2520
303,2613
816,2085
2267,2413
913,448
1527,2270
1418,27
2011,1996
99,1704
392,1222
313,1694
512,386
87,1576
2007,2333
827,568
1756,909
781,2140
1880,1185
9,2485
1827,2209
1069,1810
1483,649
18,30
906,1135
1400,724
1350,1895
540,1327
1811,780
2108,1759
1869,512
417,2389
1228,1340
299,1453
1719,366
1654,874
1618,1441
1961,144
401,493
605,1844
1490,838
1716,1150
2025,555
987,599
466,1674
1218,682
1236,2008
1199,37
956,2600
1732,1768
1116,2375
1683,1942
1564,2134
1957,955
580,183
200,632
1248,720
153,554
854,1862
1925,1338
1509,1726
967,2102
1817,2177
699,134
566,2514
1180,518
691,1589
1108,2246
1983,1985
707,1758
1854,444
2084,1915
1731,1192
1664,980
925,2368
1335,2347
646,903
1009,1839
19,2017
1306,1789
79,1777
1127,2061
1205,1118
1538,552
703,2068
1684,1320
1555,2290
1123,1201
59,2303
1798,1363
76,1013
1436,2551
116,2194
459,1644
1096,2187
1030,1196
1114,2129
1024,1795
222,1896
1475,1430
2089,1323
617,1313
2275,1416
29,1124
1847,2573
965,174
22,1237
44,728
1094,664
407,179
2097,510
1321,1663
665,358
1521,135
641,1773
2181,1245
1204,763
1252,1878
2281,2106
948,791
2118,458
1254,2179
894,1646
865,890
1628,2217
1782,432
947,1555
1399,2058
1338,1364
1293,1842
1075,515
1052,356
988,352
1888,1545
1472,2096
2013,1794
1494,189
1324,2202
1276,1968
341,165
1611,2568
1351,2355
1206,1295
2059,478
1593,2174
15,622
1702,1325
2203,2109
312,1337
625,2537
2027,1321
2026,1134
501,1986
377,2080
1316,922
864,769
1485,426
2263,1309
238,598
2015,1613
759,1857
375,2012
1820,1856
250,1429
2247,76
2233,929
2156,1534
378,925
772,305
103,877
1408,1540
1337,2083
2204,1894
862,1846
1025,2397
754,1817
1169,790
1440,2210
1573,1809
1523,412
1098,960
1289,1519
1214,363
1153,2606
1764,1805
1364,429
1701,331
1787,2232
450,1654
1560,723
836,760
330,1231
1692,1090
1457,1478
1233,508
1191,847
2217,1408
201,1874
1614,1119
582,2046
599,2583
246,2602
1107,1048
140,384
484,2377
632,1319
1334,2604
504,2454
1223,13
454,1267
801,487
569,2561
908,801
1622,1689
1998,953
411,750
978,625
0,2123
1126,2440
1001,829
2215,1816
1630,2497
704,2354
573,1739
1117,2000
1136,1472
576,229
464,122
951,436
543,199
190,2115
782,1664
1974,500
1450,4
1302,560
23,473
933,836
609,1296
154,619
1088,1428
936,2291
1802,1071
1578,2169
197,101
837,896
1891,1513
1929,1318
1712,93
242,1049
810,82
1466,1998
1288,1025
479,1978
1990,1168
2116,1609
1526,2014
1566,2191
1737,2035
418,526
1047,1181
187,534
718,406
179,978
468,1974
1387,2342
647,633
521,1720
1392,1926
1642,1638
531,1681
1690,2393
708,1392
1213,12
1282,1512
1558,40
1202,2410
49,5
1386,1936
89,2006
2265,2230
1841,1332
2277,365
629,1019
2293,2607
1170,768
824,319
2219,967
1896,2574
1584,837
1864,2147
1007,2408
992,1854
1859,1038
618,748
1631,1718
784,1781
51,527
1789,2503
237,764
1462,1993
47,918
627,2071
996,1889
1313,291
1393,2288
994,2052
1447,373
670,1420
2185,1550
1451,2032
1314,1575
1121,2554
1212,2542
2105,1747
1151,1264
1042,538
1422,2192
123,2304
203,2223
1753,2545
2235,600
1613,2066
2081,871
1912,1542
1897,759
610,902
771,1830
1077,694
812,250
556,2028
2167,1012
449,1939
1181,431
1167,2558
1582,1960
986,2013
1785,743
1562,1179
1144,2118
1479,69
1115,2256
1366,677
1290,857
1579,2160
1105,1620
1886,2360
1525,1964
558,1881
1471,863
2034,257
1647,2088
77,1251
2038,468
1270,1714
1051,420
1134,1294
387,2482
475,2240
2226,1557
1871,711
621,2507
2192,259
1016,397
247,1608
1362,1572
1396,398
2,440
877,985
400,921
1503,1898
886,1971
1803,2324
1819,2345
69,1602
935,2145
1388,1643
2146,1143
1995,194
2177,1194
581,823
2140,280
1124,2492
1017,1259
403,509
1848,2578
1648,804
24,323
280,1088
1407,2069
921,2411
794,1026
86,2078
1368,2557
1300,951
2000,401
2080,1754
156,979
995,732
962,772
554,1250
1559,2363
1389,2373
798,364
37,1046
870,1775
1428,2353
8,177
1082,1349
2207,234
1071,2383
1641,1234
998,839
1543,2498
1220,198
1862,22
2076,776
779,2207
578,2074
472,714
486,2184
841,852
678,149
462,2155
636,658
1150,1729
1680,52
755,797
858,1975
412,936
1058,100
458,450
974,419
1188,2045
1286,2034
1985,1680
585,272
770,930
2201,141
6,1698
1763,1724
2239,783
1006,638
793,1944
121,2254
1184,1731
910,2099
1745,698
1320,1050
684,719
866,87
334,934
842,1796
2171,2423
1659,1438
1834,1819
897,564
1671,1659
2283,41
1245,2475
1714,236
429,1161
1022,2442
873,1538
1481,1994
997,1055
184,1835
817,994
1402,1148
2103,1212
1417,615
964,630
1275,1623
1263,1523
2155,1642
1996,1398
845,42
1724,1178
53,799
1253,1580
1395,1906
1235,2125
1769,2547
1029,1421
1589,1535
881,1969
850,843
1161,2571
972,2376
1446,154
1950,1357
574,962
1879,558
1561,1104
1645,1648
1469,1918
1143,2311
1999,880
1770,1526
823,2476
345,706
1076,565
1758,2224
811,1187
126,1235
1456,567
1405,1482
945,1072
1039,1070
1370,1007
1497,246
1343,2609
1423,737
2157,1358
1528,1504
1262,1274
1195,1169
675,434
2040,1211
1318,1738
633,224
1357,1256
1339,503
506,2528
2092,611
329,1164
1360,1597
545,446
98,394
75,1460
1008,533
1083,2406
1740,593
1353,1228
628,1435
1182,2119
1372,1806
970,1029
919,1033
525,1687
983,170
1041,1950
676,1511
1315,2197
1068,2340
940,2495
1455,674
1377,396
1425,1115
989,1316
743,519
2174,104
1742,300
1369,309
142,1615
1330,573
594,1310
1592,1202
557,1656
780,1138
143,457
240,1283
820,302
1280,1401
1867,1901
326,1574
840,435
1242,2025
2237,1303
1403,735
717,849
1861,965
603,1305
899,57
481,1811
1038,2426
1118,1497
478,893
1421,1861
383,374
808,2352
1987,169
863,1268
446,582
887,417
1081,1197
559,2343
1378,506
660,1236
2124,1380
667,2433
495,898
1873,1365
507,113
764,1301
2016,2128
350,1573
1415,1230
1679,1564
861,2141
929,1375
702,845
732,337
227,1992
1359,2286
236,751
1109,2472
953,298
1261,1675
550,136
973,410
1037,2379
631,1611
1021,729
115,1200
1013,1582
1066,1997
2253,861
1086,1298
679,244
2223,1186
406,44
1079,1650
120,591
1676,404
1342,713
875,2226
696,1253
374,1366
885,216
1390,2581
1361,339
700,370
1529,418
878,1433
1101,2185
999,1728
911,475
91,115
500,662
1658,544
834,1653
1860,213
1027,806
1049,1507
950,103
548,286
1870,2036
712,196
930,2577
869,2358
477,529
243,746
1023,2553
790,1011
1385,572
1046,2341
396,584
1020,256
1713,50
1243,2225
1165,376
1906,1361
1747,1549
1600,162
503,2567
701,2215
949,988
832,60
1696,407
1036,218
137,758
1140,2263
1438,606
1373,21
1733,1923
916,344
683,2428
1185,1885
1598,2172
95,1569
1325,878
2022,497
491,2087
1463,1304
2182,1798
1670,167
1341,1683
2225,1850
1093,1
2269,1685
281,381
2289,10
803,1368
1056,2330
1674,2517
1441,1852
1673,1444
1380,2016
1015,809
1709,911
2030,1876
562,826
1085,822
937,1162
1111,788
2227,2570
1518,2158
117,0
1138,1812
1768,392
425,2024
444,1317
376,712
1783,1765
1926,71
565,433
1667,78
473,1121
1050,640
1060,1002
1772,2091
12,675
1251,329
666,2079
2259,2540
1255,282
1034,1826
775,844
844,1343
1749,1980
1762,821
1287,1921
852,2180
902,427
1435,2521
796,784
1477,2310
1401,279
1031,1440
822,1209
826,774
682,1413
11,1258
713,1827
555,2608
788,409
944,32
982,961
1729,588
1478,119
893,605
1267,1560
871,504
1053,1360
2003,1370
2143,594
1755,1280
1131,900
1508,2414
1748,1133
1448,1965
432,589
1938,1870
1760,1822
2110,223
1954,2037
920,624
891,1774
1476,1757
1604,1151
384,267
489,2399
571,481
1148,1136
774,1509
778,1972
2114,482
835,1457
474,894
113,2407
1363,441
1035,542
124,2533
84,1353
2159,2460
856,1760
1610,1867
1135,766
1876,685
1890,1010
706,1790
1715,341
814,2499
1376,2523
1464,1213
1141,1924
715,1883
981,1833
843,2417
457,1547
1430,1748
96,2439
1208,479
1704,2504
1063,1336
1843,1292
815,1487
1914,2295
2161,307
1467,164
1572,755
2199,1341
490,2176
323,1020
787,2493
2085,1927
1002,1510
16,1667
467,881
1656,1529
1877,2289
960,2593
1915,287
275,1208
961,2156
1078,2382
1012,226
570,2455
2023,1721
93,372
806,25
1687,121
1358,884
1458,1247
941,456
931,963
1323,1954
456,330
465,1469
1091,2146
1074,1117
786,2001
1032,317
27,1028
2098,1983
1367,548
1099,128
1863,371
1698,1024
828,2186
1294,1373
839,1669
1190,631
373,2421
1000,2412
505,1633
579,1802
689,1098
1892,2322
1344,1171
848,1815
1694,55
753,2489
2249,660
783,1390
1534,1021
1900,1105
1147,34
1080,1970
1443,2552
1901,1376
1019,1218
1484,2072
1133,47
1480,1621
1149,23
2209,2056
1005,1657
776,2271
592,46
1612,835
2187,59
1767,647
228,2477
1908,98
672,43
726,2189
229,1139
14,2086
2160,1246
1416,1475
1583,240
1433,53
230,1596
1346,1227
2251,1493
48,2488
1139,858
727,1006
1878,592
830,1737
1470,148
685,145
789,701
954,347
991,470
2261,1116
320,1080
943,1930
2162,1804
1735,112
1348,616
1424,2262
1699,312
225,2131
1090,2033
1412,832
1067,1981
1439,2526
698,643
1746,1355
903,1979
13,607
1917,1518
1907,1616
855,856
1130,171
1919,1076
112,1882
1487,1937
476,1448
671,1275
719,75
480,2359
729,1703
244,1315
730,2153
733,161
1044,158
1207,1772
795,1005
1728,1206
1106,253
1054,207
97,2575
797,2420
1840,2425
1445,995
1884,2108
1064,124
1662,129
813,239
1061,793
1885,9
966,2124
1682,2396
482,915
567,1403
1014,2331
914,39
1340,1217
1553,2483
1734,1851
487,2312
1898,2296
2102,1982
833,2199
1874,546
2268,1686
1693,1052
1705,1984
880,1594
1602,2438
673,1067
800,2002
122,1672
100,1786
975,2332
2197,2101
1774,408
1761,692
1473,1285
1931,261
1459,459
993,2372
1752,1163
1608,2247
1910,486
1055,327
