D1,D2
1721,4575
1236,5465
2960,1539
1925,5286
4337,388
2806,1455
4042,5766
4426,804
1779,888
2540,2819
430,5321
1451,5350
1899,1517
2498,617
4195,2554
5070,5560
916,5867
1432,5687
257,1893
1675,1580
3299,987
2989,892
2816,5044
4147,3841
2283,2913
2390,1322
4001,1888
3506,3690
1384,4347
1539,1196
3018,5599
1805,3387
4142,5345
762,878
643,4548
3914,4059
2782,3827
3681,204
2639,1512
4855,2834
1909,317
4831,1303
2923,3967
275,2517
3398,5131
4594,5254
251,1482
2736,1415
1625,1201
2998,4707
285,5205
408,5449
2284,4483
188,4610
1342,673
1849,3297
34,2605
3723,2698
2631,1644
4723,3141
4532,814
1434,2054
5106,4857
2906,5100
4309,1999
4560,1216
2569,3066
3949,5556
1377,3738
967,2331
3371,4530
1407,4550
1947,2986
1843,5701
3641,4539
599,4275
2809,4955
1914,5496
1386,1033
1420,1933
4986,505
2167,313
3021,4184
3156,186
2239,867
4784,3764
2174,933
4955,2129
1427,5428
1953,2273
4354,5799
5116,5265
1243,5280
1683,370
3094,5539
3865,5615
3353,147
89,3288
948,97
2652,463
2356,1768
1732,4515
2513,5458
314,969
3208,4200
3880,1235
1253,733
2216,4605
4840,3637
1448,5048
4972,4513
1572,3274
226,4202
4800,4511
943,2256
1458,2122
2741,1442
5067,1228
4969,2044
1374,1035
632,3968
118,805
869,3719
793,2041
5110,2289
559,3063
3847,3013
3930,3395
3882,5657
1533,1361
4128,2579
4778,3392
4854,3846
3329,3046
1119,1181
1337,1672
3737,6054
4514,5990
487,429
736,4689
1681,4002
289,139
2023,3542
4596,699
1168,3620
4478,2467
2598,6020
3711,2173
4970,5361
1896,3844
1242,3245
358,1678
3969,556
829,2694
129,1443
31,3869
322,5337
2372,912
180,1330
4979,1544
3781,2925
2547,2609
1740,3978
232,5603
2232,5724
1861,3491
247,468
2275,4606
4046,2438
3269,231
2777,4205
1006,1256
4977,682
3049,910
1208,5102
2766,3587
2043,646
4272,5865
4115,4031
50,3695
4251,5250
2130,1541
968,28
1806,2839
891,4182
2414,2852
1400,1130
3481,5211
1776,6035
126,2765
3961,4976
4098,4146
4169,854
3073,4570
2484,264
1383,4942
2349,2936
859,4116
3333,0
4213,4121
4356,78
4582,3113
1462,5177
5026,200
4056,265
3997,1250
3121,2416
3030,1858
4343,5148
1062,2872
4183,1914
4801,6048
2878,1388
177,256
2896,5172
2545,4958
3307,3269
3669,4621
1479,1714
5039,4918
4694,1291
194,670
4040,664
2644,1802
3468,498
488,5516
2611,1492
556,5938
1725,3696
4436,3302
2293,3855
1435,5277
3045,2152
5015,5734
2533,3790
2783,2528
3659,2550
1482,4729
4980,3627
3214,1931
2983,4097
69,738
3163,3590
3411,2539
5114,3188
1090,3211
42,734
3877,3000
147,1924
4911,4505
417,2096
5105,1765
2911,652
3467,2182
2900,5815
1219,1746
3779,2367
361,2347
3563,957
2850,4840
1503,312
2676,2822
3,436
3359,123
3583,1681
1877,5510
1241,2890
4564,2048
3050,4039
2831,4086
2625,90
4555,1812
1728,2000
3983,2866
4433,3944
4206,3438
1225,2320
4497,3786
4494,960
4066,2958
5046,5355
2249,2977
1886,2483
3283,3843
2595,1288
3380,3667
1694,3140
1731,5050
2646,5066
1856,1321
4622,4989
1148,4007
4578,515
3643,4937
1102,3217
4632,112
1910,3989
423,5070
4492,2705
45,2168
11,73
1072,2801
613,2548
4486,719
4534,406
1600,872
1043,735
2532,4083
1194,3797
4009,4212
3162,3067
3516,1488
3055,2814
3461,813
4211,561
1326,4054
3558,1831
3990,815
2278,543
4611,4244
2142,2623
2970,2542
974,3718
4100,482
2621,1043
3732,4357
2045,1419
334,3413
333,3476
2892,2911
284,998
1197,1234
3933,3991
2776,5743
2292,5357
427,5948
2462,6029
1714,27
4739,1508
4471,1807
2531,1788
4558,3825
1549,3016
3879,935
1504,753
1815,4122
2350,5937
2765,6027
1437,3473
3542,174
1724,635
1066,4014
4430,2445
4535,4676
4326,2983
4793,4001
924,2083
822,5762
3705,5173
1942,282
2937,4471
1286,709
2031,588
870,457
4355,2953
4920,3239
395,5108
679,5940
1013,4803
4689,765
2259,4315
1363,271
4638,334
987,5402
4853,5382
3598,1727
4258,3496
991,2326
1267,4725
3087,1836
3311,4060
4636,2562
4502,1543
2785,4617
1409,3743
2407,3181
3912,1970
2089,4312
4671,5523
3911,1928
1308,708
4434,5589
2743,3003
77,5547
3086,3272
4120,4180
4928,151
4884,4225
2564,2959
340,335
4257,1205
3729,558
3521,5309
1676,630
3189,1060
3678,3793
2226,5614
388,4695
1470,1760
2689,5517
1833,3265
95,3319
3454,1818
3409,3425
1512,3207
2573,5310
5101,3186
2277,3943
2477,4914
673,1053
1666,908
1032,1362
4715,2948
3327,4888
1928,3915
1835,5163
3817,1073
939,3383
4345,1103
1186,5405
4135,1964
4549,3969
2153,3644
4612,512
3794,3631
1610,375
496,5917
3623,1182
1962,6018
1836,1487
1893,2218
110,3604
2345,2582
692,1742
2135,6022
321,5162
2015,5154
2389,6041
1518,634
1277,5258
1150,4728
1051,4680
3343,3420
3028,103
956,1863
3002,4264
4709,1708
590,241
1061,4593
1204,3127
641,3495
2100,3026
385,5103
2859,566
3054,2222
1351,5008
4666,1042
2908,347
66,4373
3107,544
4275,5282
5097,3198
3525,1002
1756,132
1704,327
830,5409
160,3999
3025,5880
3450,2475
3572,3475
4477,879
3517,1588
889,2957
4572,3108
940,3037
3988,4626
2361,2591
558,4450
2744,1868
3975,1585
1853,4425
4670,6021
2861,1658
3357,5169
528,4966
2730,4535
4597,2526
1969,3273
826,4220
4957,684
3350,1300
1483,1019
4930,1625
3665,2328
3144,1249
1970,342
193,4188
4917,2895
3712,1061
4767,431
466,4781
5002,120
2559,4759
1214,3160
79,3271
2332,1542
1034,930
1585,811
2331,5635
3364,3258
4328,4503
5057,4660
2452,593
1523,958
3695,5165
3000,4944
485,2634
3753,3351
269,4381
119,1251
2536,2761
1818,940
3765,3444
2655,3924
4860,1935
3009,5985
2486,1272
1986,4988
392,1127
2030,3073
2530,4304
1252,4703
355,3755
649,441
3726,5128
3972,4104
3102,2485
201,168
4030,84
4904,2704
4879,2800
4366,4038
1338,4748
1788,680
3109,3465
542,5869
1304,3189
4783,5329
4444,5378
1819,5059
2793,2851
3559,5262
2829,3478
4178,2065
3786,3996
4023,1464
4383,1137
1638,557
4648,5705
2364,1548
40,2930
1837,2650
4990,1577
2207,2979
3211,3852
3439,4905
1187,325
438,86
1063,4402
1584,4623
1040,257
1078,2882
680,1314
4616,4920
1142,2782
468,1545
91,2756
1506,1743
1516,4673
4599,4892
2846,4962
1311,5805
1804,2387
584,2614
962,3355
3212,4325
3971,5416
3081,5871
1945,1984
3133,1516
163,5138
1606,3405
1174,2577
4446,2857
1431,5702
3322,4069
2495,5126
4059,1814
4836,65
2257,5438
647,2903
3617,1092
4445,4754
753,2189
1210,2683
3404,2552
3788,3054
1587,2261
4557,5032
4271,3901
4681,5976
2068,322
931,2875
4458,4569
2781,2571
3498,3411
569,4469
2848,4047
2217,1745
1465,5653
1580,1576
4193,2374
685,550
100,2766
4113,948
1163,4092
5051,1285
3043,3720
4266,4757
4997,1771
3153,4271
653,893
683,1631
1545,411
2650,4559
1964,794
1312,2879
4943,5639
3188,75
3166,4465
1905,5068
2171,5697
3773,2578
3892,2531
3233,251
2964,1257
2648,5588
4262,5327
5041,1900
3799,1875
4814,5553
64,2415
2310,3801
3670,1036
3750,4771
5055,6049
1559,5616
986,5255
156,1049
802,2499
5030,3422
1884,2993
604,1985
927,5089
3855,283
4931,761
2537,230
324,3835
972,552
4420,20
5037,3285
2845,2519
4922,363
75,1437
54,46
2020,3034
239,1554
483,380
3540,5826
1161,560
213,4230
3436,3626
4732,3532
1847,5253
1057,1852
2752,3103
3828,1615
1737,5530
4892,1275
4769,3366
273,225
3247,4316
1846,5201
720,5584
4699,314
3561,3566
699,5916
1350,4710
1810,2843
1599,2914
4413,1493
951,5783
19,1263
2780,1224
1385,5013
421,5503
2150,2494
175,4589
2609,4115
1053,1220
813,736
3861,858
1557,2848
2456,165
2480,4608
661,4951
728,4010
4068,2830
3278,1826
26,5190
2684,1403
3362,438
138,41
4862,628
2800,2138
240,416
1604,1819
1320,4702
1746,101
1786,1563
3335,5663
3499,39
858,146
565,495
4720,4751
2113,3648
2391,480
2358,5797
3406,1064
2341,4098
4886,4003
2933,3703
4515,2414
2673,40
1369,2731
218,4178
1665,458
3229,4928
824,66
815,5322
1867,3756
3903,1355
3179,1520
2013,51
2471,5723
1807,4975
4921,1932
4664,2105
4439,2296
517,1368
4868,2078
4259,891
393,3317
3071,3155
508,4845
759,2629
3533,3670
5031,227
1931,4884
2580,4599
2904,2233
546,61
3851,3747
381,5630
4395,3521
1254,608
2432,2796
4233,2227
1560,1789
2763,1238
1690,1398
3088,259
4857,2088
1218,4983
493,5246
2295,2805
1630,2037
3683,1761
2368,261
4958,3025
587,3394
2864,5171
1624,5753
3120,1514
1655,3965
2330,975
1888,1702
1178,5144
1664,497
