D1,D2
2466,36460
461,42727
818,25860
409,40648
1341,43878
1122,35658
2139,24895
741,46172
582,7254
1944,38418
410,59553
1040,35998
541,29325
2249,24188
1220,30215
1089,17849
961,5187
2027,31240
2273,44883
1884,45499
2205,41239
991,22692
320,34285
2317,16715
426,36981
2091,32474
2073,47132
2106,19830
1148,4474
1526,10372
2364,11463
1506,4108
1351,5913
867,5523
1973,15675
1140,11548
586,59215
157,20679
2513,34610
798,190
1052,22438
1952,41772
1252,36338
1492,3271
1509,53775
133,58301
2043,16215
1919,16412
1486,18336
639,26797
2313,22426
1017,53708
1385,35872
1910,26332
646,44003
584,21628
2405,51044
859,44056
2002,15862
1026,46799
1128,12954
2289,16968
980,3789
1819,14085
1139,27518
2193,54432
703,32310
2035,35241
738,26070
1722,36906
1811,33425
284,32044
1388,9506
1228,50589
1630,57893
857,30793
2509,42244
1880,4062
2212,37853
1071,49885
1048,35689
1529,44273
1400,22475
1044,29592
2080,14502
1298,7783
1881,54747
51,1799
1031,17579
2171,26681
1558,23478
2449,48128
1080,25278
838,1234
1990,56755
2219,53460
