Left_ID,Right_ID,Left_Text,Right_Text,Label,Dataset
1608,47712," [COL] title [VAL] Multi-dimensional Selectivity Estimation Using Compressed Histogram Information [COL] authors [VAL] Deok-Hwan Kim, Ju-Hong Lee, Chin-Wan Chung [COL] venue [VAL] SIGMOD Conference [COL] year [VAL] 1999"," [COL] title [VAL] D. Dewitt ???Equidepth Histograms for Estimating Selectivity Factors for Multi-Dimensional Queries, [COL] authors [VAL] M Muralikrishna [COL] venue [VAL] Proceedings of the ACM SIGMOD Conference, pp,",0,D9
2116,179," [COL] title [VAL] Parametric Query Optimization for Linear and Piecewise Linear Cost Functions [COL] authors [VAL] S. Sudarshan, Arvind Hulgeri [COL] venue [VAL] VLDB [COL] year [VAL] 2002"," [COL] title [VAL] Parametric Query Optimization for Linear and Piecewise Linear Cost Functions [COL] authors [VAL] AH HS02, S Sudarshan [COL] venue [VAL] 2002",1,D9
1972,37682, [COL] title [VAL] Repeating History Beyond ARIES [COL] authors [VAL] C. Mohan [COL] venue [VAL] VLDB [COL] year [VAL] 1999," [COL] title [VAL] ARIES/RH: Robust Support for Delegation by Rewriting History [COL] authors [VAL] CP Martin, K Ramamritham",0,D9
1087,16296, [COL] title [VAL] Charter and Scope [COL] authors [VAL] Won Kim [COL] venue [VAL] ACM Trans. Database Syst. [COL] year [VAL] 1994," [COL] title [VAL] 1996  CHIMP: A Framework for Supporting Multimedia Document Authoring and Presentation [COL] authors [VAL] KS Candan, B Prabhakaran, VS Subrahmanian [COL] venue [VAL] Proc. 1996 ACM Multimedia,",0,D9
358,60605," [COL] title [VAL] Cost-driven vertical class partitioning for methods in object oriented databases [COL] authors [VAL] Qing Li, Chi-Wai Fung, Kamalakar Karlapalem [COL] venue [VAL] VLDB J. [COL] year [VAL] 2003"," [COL] title [VAL] Query optimization using horizontal class partitioning in object oriented databases [COL] authors [VAL] L Bellatreche, K Karlapalem, A Simonet",0,D9
2414,10457, [COL] title [VAL] Who needs XML Databases? [COL] authors [VAL] Sophie Cluet [COL] venue [VAL] VLDB [COL] year [VAL] 2003," [COL] title [VAL] Who needs XML Databases? [COL] authors [VAL] S Cluet [COL] venue [VAL] PROCEEDINGS OF THE INTERNATIONAL CONFERENCE ON VERY LARGE  &hellip;, [COL] year [VAL] 2003.0",1,D9
841,31192," [COL] title [VAL] Bounded Ignorance: A Technique for Increasing Concurrency in a Replicated System [COL] authors [VAL] Arthur J. Bernstein, Narayanan Krishnakumar [COL] venue [VAL] ACM Trans. Database Syst. [COL] year [VAL] 1994"," [COL] title [VAL] ar, and Ph. Schnoebelen. Boundedness of Reset P/T nets [COL] authors [VAL] C Dufourd, P Jan [COL] venue [VAL] Proc. 26th Int. Coll. Automata, Languages, and Programming ( &hellip;,",0,D9
576,10056," [COL] title [VAL] Discovering all most specific sentences [COL] authors [VAL] Sanjeev Saluja, Hannu Toivonen, Roni Khardon, Heikki Mannila, Ram Sewak Sharm, Dimitrios Gunopulos [COL] venue [VAL] ACM Trans. Database Syst. [COL] year [VAL] 2003", [COL] title [VAL] Discovering All Most Specific Sentences by Randomized Algorithms. [COL] authors [VAL] ACMS Anthology,1,D9
1419,43546, [COL] title [VAL] Developments at ACM TODS [COL] authors [VAL] Richard T. Snodgrass [COL] venue [VAL] SIGMOD Record [COL] year [VAL] 2003," [COL] title [VAL] Developments at ACM TODS [COL] authors [VAL] R Snodgrass [COL] venue [VAL] SIGMOD Record, [COL] year [VAL] 2003.0",1,D9
392,14383," [COL] title [VAL] Sampling-Based Estimation of the Number of Distinct Values of an Attribute [COL] authors [VAL] Peter J. Haas, Lynne Stokes, S. Seshadri, Jeffrey F. Naughton [COL] venue [VAL] VLDB [COL] year [VAL] 1995"," [COL] title [VAL] Sampling-based selectivity for joins using augmented frequent value statistics [COL] authors [VAL] P Haas, A Swami [COL] venue [VAL] Proceedings of the 1995 ACM SIGMOD International Conference  &hellip;,",0,D9
2394,56942, [COL] title [VAL] Database Systems Management and Oracle8 [COL] authors [VAL] C. Gregory Doherty [COL] venue [VAL] SIGMOD Conference [COL] year [VAL] 1998," [COL] title [VAL] Views on data management [COL] authors [VAL] EJ Neuhold [COL] venue [VAL] Proceedings of the 1983 ACM SIGMOD international conference  &hellip;, [COL] year [VAL] 1983.0",0,D9
1444,22850, [COL] title [VAL] Overview of the Special Section on Temporal Database Infrastructure [COL] authors [VAL] Richard T. Snodgrass [COL] venue [VAL] SIGMOD Record [COL] year [VAL] 1994," [COL] title [VAL] Temporal Databases - Status and Research Directions [COL] authors [VAL] RT Snodgrass [COL] venue [VAL] SIGMOD Record, [COL] year [VAL] 1990.0",0,D9
19,54780, [COL] title [VAL] Report on the ACM Fourth International Workshop on Data Warehousing and OLAP (DOLAP 2001) [COL] authors [VAL] Joachim Hammer [COL] venue [VAL] SIGMOD Record [COL] year [VAL] 2002," [COL] title [VAL] Spreadsheets in RDBMS for OLAP [COL] authors [VAL] A Witkowski, S Bellamkonda, T Bozkaya, G Dorman, N [COL] venue [VAL] Proceedings of the 2003 ACM SIGMOD international conference  &hellip;, [COL] year [VAL] 2003.0",0,D9
50,14151," [COL] title [VAL] Materialization: A Powerful and Ubiquitous Abstraction Pattern [COL] authors [VAL] Alain Pirotte, Esteban Zim?nyi, Tatiana Yakusheva, David Massart [COL] venue [VAL] VLDB [COL] year [VAL] 1994"," [COL] title [VAL] Abstraction and analogy in cognitive space: A software process model [COL] authors [VAL] H Zhuge, M Jian, S Xiaoqing [COL] venue [VAL] Information and Software Technology, [COL] year [VAL] 1997.0",0,D9
1668,2330," [COL] title [VAL] Incremental Maintenance of Recursive Views Using Relational Calculus/SQL [COL] authors [VAL] Jianwen Su, Guozhu Dong [COL] venue [VAL] SIGMOD Record [COL] year [VAL] 2000"," [COL] title [VAL] An amateur???s introduction to recursive query processing [COL] authors [VAL] F Bancilhon, R Ramakrishnan [COL] venue [VAL] Proc. of SIGMOD,",0,D9
733,18331," [COL] title [VAL] Winnowing: Local Algorithms for Document Fingerprinting [COL] authors [VAL] Alexander Aiken, Daniel Shawcross Wilkerson, Saul Schleimer [COL] venue [VAL] SIGMOD Conference [COL] year [VAL] 2003"," [COL] title [VAL] Incognito: Efficient fulldomain k-anonymity [COL] authors [VAL] K LeFevre, D DeWitt, R Ramakrishnan [COL] venue [VAL] Proceedings of the 2005 ACM SIGMOD international conference  &hellip;, [COL] year [VAL] 2005.0",0,D9
726,11776," [COL] title [VAL] Design and User Testing of a Multi-Paradigm Query Interface to an Object-Oriented Database [COL] authors [VAL] Dac Khoa Doan, Alistair C. Kilgour, Norman W. Paton [COL] venue [VAL] SIGMOD Record [COL] year [VAL] 1995"," [COL] title [VAL] Object and Query Transformation: Supporting Multi-Dimensional Queries through Code Reuse [COL] authors [VAL] B Yu, R Orlandic [COL] venue [VAL] Proceedings of the 2000 ACM CIKM International Conference on &hellip;,",0,D9
2503,34580," [COL] title [VAL] Reminiscences on Influential Papers [COL] authors [VAL] Kaladhar Voruganti, Ren?e J. Miller, Kenneth A. Ross, Flip Korn [COL] venue [VAL] SIGMOD Record [COL] year [VAL] 2002"," [COL] title [VAL] Organizational Innovation: The Influence of Individual, Organizational, and Contextual Factors on [COL] authors [VAL] JR Kimberly, MJ Evanisko [COL] venue [VAL] The Academy of Management Journal, [COL] year [VAL] 1981.0",0,D9
946,21628," [COL] title [VAL] MOSAICO - A System for Conceptual Modeling and Rapid Prototyping of Object-Oriented Database Application [COL] authors [VAL] M. Toiati, Michele Missikoff [COL] venue [VAL] SIGMOD Conference [COL] year [VAL] 1994"," [COL] title [VAL] Rondo: A Programming Platform for Generic Model Management [COL] authors [VAL] S Melnik, E Rahm, PA Bernstein [COL] venue [VAL] SIGMOD Conference, [COL] year [VAL] 2003.0",0,D9
1941,1841," [COL] title [VAL] What Happens During a Join? Dissecting CPU and Memory Optimization Effects [COL] authors [VAL] Stefan Manegold, Martin L. Kersten, Peter A. Boncz [COL] venue [VAL] VLDB [COL] year [VAL] 2000"," [COL] title [VAL] Multi-Join Optimization for Symmetric Multiprocessors [COL] authors [VAL] EJ Shekita, HC Young, KL Tan [COL] venue [VAL] PROCEEDINGS OF THE INTERNATIONAL CONFERENCE ON VERY LARGE  &hellip;, [COL] year [VAL] 1993.0",0,D9
319,29962, [COL] title [VAL] Discovering Web Services: An Overview [COL] authors [VAL] Vadim Draluk [COL] venue [VAL] VLDB [COL] year [VAL] 2001," [COL] title [VAL] On automating Web services discovery [COL] authors [VAL] B Benatallah, MS Hacid, A Leger, C Rey, F Toumani [COL] venue [VAL] The VLDB Journal The International Journal on Very Large  &hellip;, [COL] year [VAL] 2005.0",0,D9
2474,54926," [COL] title [VAL] The gRNA: A Highly Programmable Infrastructure for Prototyping, Developing and Deploying Genomics-Centric Applications [COL] authors [VAL] Sourav S. Bhowmick, Pedro Cruz, Dadabhai T. Singh, George Rajesh, Amey V. Laud [COL] venue [VAL] VLDB [COL] year [VAL] 2002"," [COL] title [VAL] The Grid: Blueprint for a New Computing Infrastructure, 2nd Edition, Morgan Kaufmann, 2004 [COL] authors [VAL] I Foster, C Kesselman",0,D9
1645,14978, [COL] title [VAL] Author Index [COL] authors [VAL] ? [COL] venue [VAL] VLDB [COL] year [VAL] 2000," [COL] title [VAL] Indexing in a hypertext database [COL] authors [VAL] C Clifton, H Garcia-Molina [COL] venue [VAL] VLDB, [COL] year [VAL] 1990.0",0,D9
2475,8307," [COL] title [VAL] Semantic Integration in Heterogeneous Databases Using Neural Networks [COL] authors [VAL] Chris Clifton, Wen-Syan Li [COL] venue [VAL] VLDB [COL] year [VAL] 1994"," [COL] title [VAL] Semantic Heterogeneity in Distributed Geographic Databases [COL] authors [VAL] MF Worboys, SM Deen [COL] venue [VAL] SIGMOD Record, [COL] year [VAL] 1991.0",0,D9
2211,58540," [COL] title [VAL] Min-Max Compression Methods for Medical Image Databases [COL] authors [VAL] John M. Tyler, Kosmas Karadimitriou [COL] venue [VAL] SIGMOD Record [COL] year [VAL] 1997"," [COL] title [VAL] Krishnan. P and Vitter. JS 1993. Practical Pmfetching via Data Compression [COL] authors [VAL] KM Curcwitz [COL] venue [VAL] SIGMOD Record, 22 (2): 257-266. ACM, Jun.",0,D9
2312,44429, [COL] title [VAL] An Efficient Method for Performing Record Deletions and Updates Using Index Scans [COL] authors [VAL] C. Mohan [COL] venue [VAL] VLDB [COL] year [VAL] 2002," [COL] title [VAL] An Efficient Method for Performing Record Deletions and Updates Using Index Scans [COL] authors [VAL] C Mohan [COL] venue [VAL] VLDB, [COL] year [VAL] 2002.0",1,D9
1144,24449," [COL] title [VAL] Maximizing Buffer and Disk Utilizations for News On-Demand [COL] authors [VAL] Raymond T. Ng, Jinhai Yang [COL] venue [VAL] VLDB [COL] year [VAL] 1994"," [COL] title [VAL] An Observation on Database Buffering Performance Metrics [COL] authors [VAL] RB Hagmann [COL] venue [VAL] VLDB, [COL] year [VAL] 1986.0",0,D9
2426,47242," [COL] title [VAL] ASSET: A System for Supporting Extended Transactions [COL] authors [VAL] Narain H. Gehani, Krithi Ramamritham, Alexandros Biliris, H. V. Jagadish, Shaul Dar [COL] venue [VAL] SIGMOD Conference [COL] year [VAL] 1994"," [COL] title [VAL] Design and Implementation of an Extendible Integrity Subsystem [COL] authors [VAL] E Simon, P Valduriez [COL] venue [VAL] Proc. ACM SIGMOD Int. Conf. on Management of Data, [COL] year [VAL] 1984.0",0,D9
2052,25189," [COL] title [VAL] The TriGS Active Object-Oriented Database System - An Overview [COL] authors [VAL] Gerti Kappel, Werner Retschitzegger [COL] venue [VAL] SIGMOD Record [COL] year [VAL] 1998"," [COL] title [VAL] The Architecture of an Active, Object-oriented Database System [COL] authors [VAL] D McCarthy, U Dayal [COL] venue [VAL] Proc. 1989 ACM-SIGMOD Conference on Management of Data,  &hellip;,",0,D9
1093,2730," [COL] title [VAL] Extracting Entity Profiles from Semistructured Information Spaces [COL] authors [VAL] Robert A. Nado, Scott B. Huffman [COL] venue [VAL] SIGMOD Record [COL] year [VAL] 1997"," [COL] title [VAL] A. Crespo: Extracting semistructured information from the web [COL] authors [VAL] J Hammer, H Garcia-Molina, J Cho, R Aranha [COL] venue [VAL] SIGMOD Record,",0,D9
715,27405," [COL] title [VAL] Algorithms for Materialized View Design in Data Warehousing Environment [COL] authors [VAL] Kamalakar Karlapalem, Jian Yang, Qing Li [COL] venue [VAL] VLDB [COL] year [VAL] 1997"," [COL] title [VAL] A Framework for Designing Materialized Views in Data Warehousing Environment [COL] authors [VAL] J Yang, K Karlapalem, Q Li",0,D9
2104,61112," [COL] title [VAL] Some Remarks on Variable Independence, Closure, and Orthographic Dimension in Constraint Databases [COL] authors [VAL] Leonid Libkin [COL] venue [VAL] SIGMOD Record [COL] year [VAL] 1999"," [COL] title [VAL] Uniform generation in spatial constraint databases and applications (Extended abstract) [COL] authors [VAL] D Gross, M de Rougemont [COL] venue [VAL] Proceedings of the nineteenth ACM SIGMOD-SIGACT-SIGART  &hellip;, [COL] year [VAL] 2000.0",0,D9
844,24049," [COL] title [VAL] NSF Workshop on Industrial/Academic Cooperation in Database Systems [COL] authors [VAL] Leonard J. Seligman, Michael J. Carey [COL] venue [VAL] SIGMOD Record [COL] year [VAL] 1999"," [COL] title [VAL] Carey, and al. Shoring up persistent applications [COL] authors [VAL] SB Davidson, AS KoskyM [COL] venue [VAL] Proc. ACM SIGMOD Symp. on the Management of Data,",0,D9
1668,2196," [COL] title [VAL] Incremental Maintenance of Recursive Views Using Relational Calculus/SQL [COL] authors [VAL] Jianwen Su, Guozhu Dong [COL] venue [VAL] SIGMOD Record [COL] year [VAL] 2000"," [COL] title [VAL] Incremental Maintenance of Recursive Views Using Relational Calculus/SQL [COL] authors [VAL] J Su [COL] venue [VAL] SIGMOD Record, [COL] year [VAL] 2000.0",1,D9
1068,33993, [COL] title [VAL] Pixel-oriented Database Visualizations [COL] authors [VAL] Daniel A. Keim [COL] venue [VAL] SIGMOD Record [COL] year [VAL] 1996," [COL] title [VAL] Databases and Visualization [COL] authors [VAL] DA Keim [COL] venue [VAL] SIGMOD Conference, [COL] year [VAL] 1996.0",0,D9
2342,41136," [COL] title [VAL] XML Repository and Active Views Demonstration [COL] authors [VAL] Bruno Tessier, Am?lie Marian, Brendan Hills, Sophie Cluet, Jean-Claude Mamou, Bernd Amann, Anne-Marie Vercoustre, Fr?d?ric Hubert, Vincent Aguilera, Laurent Mignet, Serge Abiteboul, S?bastien Ailleret, Tova Milo, Cassio Souza dos Santos [COL] venue [VAL] VLDB [COL] year [VAL] 1999"," [COL] title [VAL] Managing Distributed Workspaces with Active XML [COL] authors [VAL] S Abiteboul, J Baumgarten, A Bonifati, G Cobena, C [COL] venue [VAL] PROCEEDINGS OF THE INTERNATIONAL CONFERENCE ON VERY LARGE  &hellip;, [COL] year [VAL] 2003.0",0,D9
1180,3335," [COL] title [VAL] From Tree Patterns to Generalized Tree Patterns: On Efficient Evaluation of XQuery [COL] authors [VAL] Zhimin Chen, Stelios Paparizos, H. V. Jagadish, Laks V. S. Lakshmanan [COL] venue [VAL] VLDB [COL] year [VAL] 2003"," [COL] title [VAL] Applying Various Constraints for Efficient Processing of XML Tree Pattern Queries [COL] authors [VAL] D Che, Y Liu",0,D9
1941,34894," [COL] title [VAL] What Happens During a Join? Dissecting CPU and Memory Optimization Effects [COL] authors [VAL] Stefan Manegold, Martin L. Kersten, Peter A. Boncz [COL] venue [VAL] VLDB [COL] year [VAL] 2000"," [COL] title [VAL] A Performance Evaluation of Four Parallel Join Algorithms in a Shared-Nothing Multiprocessor [COL] authors [VAL] DA Scheneider, DJ DeWitt [COL] venue [VAL] Proc. ACM SIGMOD, Portland",0,D9
1645,21979, [COL] title [VAL] Author Index [COL] authors [VAL] ? [COL] venue [VAL] VLDB [COL] year [VAL] 2000," [COL] title [VAL] A Single Pass Computing Engine for Interactive Analysis of VLDBs [COL] authors [VAL] T Mihalisin [COL] venue [VAL] VLDB, [COL] year [VAL] 1998.0",0,D9
975,6940, [COL] title [VAL] Spotfire: An Information Exploration Environment [COL] authors [VAL] Christopher Ahlberg [COL] venue [VAL] SIGMOD Record [COL] year [VAL] 1996," [COL] title [VAL] Spotfire: An Information Exploration Environment [COL] authors [VAL] C Ahlberg [COL] venue [VAL] SIGMOD Record, [COL] year [VAL] 1996.0",1,D9
1160,52025, [COL] title [VAL] DISNIC-PLAN: A NICNET Based Distributed Database for Micro-level Planning in India [COL] authors [VAL] M. Moni [COL] venue [VAL] VLDB [COL] year [VAL] 1996," [COL] title [VAL] MICRONET: A Microcomputer Network System for Managing Distributed Relational Databases [COL] authors [VAL] SYW Su, S Lupkiewicz, C Lee [COL] venue [VAL] VLDB, [COL] year [VAL] 1978.0",0,D9
1158,22682, [COL] title [VAL] The Structured Information Manager: A Database System for SGML Documents [COL] authors [VAL] Ron Sacks-Davis [COL] venue [VAL] VLDB [COL] year [VAL] 1996," [COL] title [VAL] Structured systems analysis and design method(SSADM). [COL] authors [VAL] CM Ashworth [COL] venue [VAL] Information and Software Technology, [COL] year [VAL] 1988.0",0,D9
160,28599, [COL] title [VAL] A Single Pass Computing Engine for Interactive Analysis of VLDBs [COL] authors [VAL] Ted Mihalisin [COL] venue [VAL] VLDB [COL] year [VAL] 1998," [COL] title [VAL] A Model for Integrated Information Systems [COL] authors [VAL] IA Macleod [COL] venue [VAL] VLDB, [COL] year [VAL] 1983.0",0,D9
844,165," [COL] title [VAL] NSF Workshop on Industrial/Academic Cooperation in Database Systems [COL] authors [VAL] Leonard J. Seligman, Michael J. Carey [COL] venue [VAL] SIGMOD Record [COL] year [VAL] 1999"," [COL] title [VAL] NSF Workshop on Industrial/Academic Cooperation in Database Systems [COL] authors [VAL] M Carey, L Seligman [COL] venue [VAL] SIGMOD Record, [COL] year [VAL] 1999.0",1,D9
547,56846," [COL] title [VAL] Tavant System Architecture for Sell-side Channel Management [COL] authors [VAL] Subbu N. Subramanian, Srinivasa Narayanan [COL] venue [VAL] VLDB [COL] year [VAL] 2001", [COL] title [VAL] Towards Robust Features for Classifying Audio in the CueVideo System [COL] authors [VAL] S Subramaniam??¦ [COL] venue [VAL] Proc. ACM,0,D9
1328,39530," [COL] title [VAL] A Framework for Information Visualisation [COL] authors [VAL] Peter J. Barclay, Kenneth J. Mitchell, Jessie B. Kennedy [COL] venue [VAL] SIGMOD Record [COL] year [VAL] 1996"," [COL] title [VAL] Pixel-oriented Database Visualizations [COL] authors [VAL] DA Keim [COL] venue [VAL] SIGMOD Record, [COL] year [VAL] 1996.0",0,D9
2041,48663," [COL] title [VAL] Information, Communication, and Money: For What Can We Charge and How Can We Meter It? [COL] authors [VAL] Henry F. Korth, Stephen Blott, Abraham Silberschatz [COL] venue [VAL] VLDB [COL] year [VAL] 1998"," [COL] title [VAL] Accountability, Peer-to-peer: Harnessing the Power of Disruptive Technologies, ed. A. Oram [COL] authors [VAL] M Dingledine, MJ Freedman, D Molnar [COL] venue [VAL] 2001",0,D9
1929,13858," [COL] title [VAL] Context-Based Prefetch for Implementing Objects on Relations [COL] authors [VAL] Philip A. Bernstein, David Shutt, Shankar Pal [COL] venue [VAL] VLDB [COL] year [VAL] 1999"," [COL] title [VAL] Context-based prefetch-an optimization for implementing objects on relations [COL] authors [VAL] PA Bernstein, S Pal, D Shutt [COL] venue [VAL] The VLDB Journal The International Journal on Very Large  &hellip;, [COL] year [VAL] 2000.0",0,D9
1480,33679," [COL] title [VAL] Toto, We're Not in Kansas Anymore: On Transitioning from Research to the Real (Invited Industrial Talk) [COL] authors [VAL] Michael J. Carey [COL] venue [VAL] VLDB [COL] year [VAL] 2000"," [COL] title [VAL] Director, Research and Venturing, BT Exact [COL] authors [VAL] M Carr [COL] venue [VAL] BT Technology Journal, [COL] year [VAL] 2003.0",0,D9
561,17588," [COL] title [VAL] A Metadatabase System for Semantic Image Search by a Mathematical Model of Meaning [COL] authors [VAL] Yasushi Kiyoki, Takanari Hayama, Takashi Kitagawa [COL] venue [VAL] SIGMOD Record [COL] year [VAL] 1994"," [COL] title [VAL] A Metadatabase System for Semantic Image Search by a Mathematical Model of Meaning [COL] authors [VAL] Y Kiyoki, T Kitagawa, T Hayama [COL] venue [VAL] SIGMOD Record, [COL] year [VAL] 1994.0",1,D9
1119,37814," [COL] title [VAL] Reminiscences on Influential Papers [COL] authors [VAL] Z. Meral ?zsoyoglu, Philip S. Yu, Nick Roussopoulos, Krithi Ramamritham, Alberto O. Mendelzon, Richard T. Snodgrass, Laura M. Haas, Jennifer Widom, Jan Paredaens [COL] venue [VAL] SIGMOD Record [COL] year [VAL] 1998", [COL] title [VAL] Reminiscences on Influential Papers. [COL] authors [VAL] ACMS Anthology [COL] venue [VAL] SIGMOD [COL] year [VAL] 1998.0,1,D9
1795,36478," [COL] title [VAL] Containment Join Size Estimation: Models and Methods [COL] authors [VAL] Haifeng Jiang, Hongjun Lu, Wei Wang, Jeffrey Xu Yu [COL] venue [VAL] SIGMOD Conference [COL] year [VAL] 2003", [COL] title [VAL] Estimating block transfers and join sizes [COL] authors [VAL] S CHRISTOIXXJLAKIS [COL] venue [VAL] &hellip;  of the 1983 ACM-SIGMOD Conference on the Management of Data,0,D9
749,48771," [COL] title [VAL] Infering Structure in Semistructured Data [COL] authors [VAL] Rajeev Motwani, Serge Abiteboul, Svetlozar Nestorov [COL] venue [VAL] SIGMOD Record [COL] year [VAL] 1997"," [COL] title [VAL] Inferring Structure in Semistructured Data [COL] authors [VAL] S Nestorov, S Abiteboul, R Motwani [COL] venue [VAL] SIGMOD Record, [COL] year [VAL] 1997.0",1,D9
358,56048," [COL] title [VAL] Cost-driven vertical class partitioning for methods in object oriented databases [COL] authors [VAL] Qing Li, Chi-Wai Fung, Kamalakar Karlapalem [COL] venue [VAL] VLDB J. [COL] year [VAL] 2003"," [COL] title [VAL] Vertical Partitioning Algorithms for Database Design: A Graphical Algorithm [COL] authors [VAL] S Navathe, R Minyoung",0,D9
