Left_ID,Right_ID,Left_Text,Right_Text,Label,Dataset
483,257," [COL] title [VAL] Beyond document similarity: understanding value-based search and browsing technologies [COL] authors [VAL] Andreas Paepcke, Hector Garcia-Molina, Gerard Rodriguez-Mula, Junghoo Cho [COL] venue [VAL] ACM SIGMOD Record [COL] year [VAL] 2000.0"," [COL] title [VAL] Efficient similarity search and classification via rank aggregation [COL] authors [VAL] Ravi Kumar, D. Sivakumar, Ronald Fagin [COL] venue [VAL] SIGMOD Conference [COL] year [VAL] 2003",0,D4
3591,3619, [COL] title [VAL] A Greater Strength [COL] episodeNumber [VAL] 17.0 [COL] seasonNumber [VAL] 5.0 [COL] startYear [VAL] 1958-01-01 [COL] genre_list [VAL] Drama [COL] runtimeMinutes [VAL] 30.0, [COL] title [VAL] Strong Mama ~ Banzai 90 [COL] episodeNumber [VAL] 53.0 [COL] seasonNumber [VAL] 1.0 [COL] releaseDate [VAL] 2008-02-03,0,D6
2686,2475, [COL] name [VAL] Robin Wright [COL] job [VAL] actor, [COL] name [VAL] Roberta Maxwell,0,D7
694,52543," [COL] title [VAL] An Aspect of Query Optimization in Multidatabase Systems (Extended Abstract) [COL] authors [VAL] Chiang Lee, Hongjun Lu, Chia-Jung Chen [COL] venue [VAL] SIGMOD Record [COL] year [VAL] 1995"," [COL] title [VAL] Efficient Computation of Multiple Group By Queries [COL] authors [VAL] Z Chen, V Narasayya [COL] venue [VAL] Proceedings of the 2005 ACM SIGMOD international conference  &hellip;, [COL] year [VAL] 2005.0",0,D9
584,9591, [COL] title [VAL] IOGEAR Solar Bluetooth Caller Announce Hands-Free Car Kit [COL] modelno [VAL] GBHFK331 [COL] price [VAL] 41.88 [COL] shipweight [VAL] 16.31 [COL] brand [VAL] IOGEAR [COL] dimensions [VAL] 16.0 x 13.2 x 12.4 inches, [COL] title [VAL] Scosche motorMOUTH Plug and Play Bluetooth Handsfree Car Kit [COL] modelno [VAL] BTAXM [COL] price [VAL] 49.99 [COL] shipweight [VAL] 3.2 [COL] brand [VAL] Scosche [COL] dimensions [VAL] 7.9 x 4.8 x 1.6 inches,0,D8
953,110, [COL] name [VAL] Canon PIXMA iP4600 Inkjet Color Photo Printer - 2909B002, [COL] name [VAL] Canon Photo Ink Cartridge - CL52 [COL] description [VAL] Canon Photo Ink Cartridge - CL52/ Compatible With Pixma iP6210D And iP6220D Printers [COL] price [VAL] 25.0,0,D2
6840,510, [COL] title [VAL] Episode 4 [COL] episodeNumber [VAL] 4.0 [COL] seasonNumber [VAL] 2.0 [COL] releaseDate [VAL] 2017-08-15, [COL] title [VAL] Episode 4 [COL] episodeNumber [VAL] 4.0 [COL] seasonNumber [VAL] 3.0 [COL] releaseDate [VAL] 2015-09-30 [COL] release_year [VAL] 2015-01-01,0,D7
4868,2855, [COL] name [VAL] Julian Ras [COL] primaryProfessions [VAL] actor, [COL] name [VAL] Julian Barnes,0,D5
608,70, [COL] title [VAL] adobe creative suite cs3 design standard upgrade [COL] description [VAL] note: this is the upgrade version of adobe creative suite 3 design standard. adobe creative suite 3 design standard upgrade software is the indispensable toolkit for professional design and print production. it combines all-new versions of essential tools for page layout image editing illustration and adobe pdf workflows in a tightly integrated creative environment. with design standard you can express and print your ideas faster and more easily than ever before. design and print graphically rich materials such as magazine spreads with the tightly integrated productive tools in adobe creative suite 3 design standard. master deadlines in design and print production adobe creative suite 3 design standard software is the indispensable toolkit for professional design and print production offering all-new versions of essential tools for page layout image editing illustration and adobe pdf workflows. design with essential tools take your designs from concept to completion with adobe creative suite 3 design standard which helps you create and print your best work. from sketching concepts to finessing production details you can create beautiful sophisticated designs with creative suite design standard. take advantage of new creative effects and finer transparency controls in adobe indesign software; explore apply and control color variations using the new live color environment in adobe illustrator software; and apply new nondestructive smart filters in adobe photoshop software. design standard helps you express your best ideas more easily and efficiently than ever before. keep your ideas flowing adobe creative suite 3 design standard lets you slip into the creative zone and stay there by offering tight integration and shared productivity features that enable you to move fluidly between tasks. easily share assets among components--double-click an asset in an indesign layout to quickly open it in photoshop or illustrator for example or use smart objects to nondestructively edit illustrator artwork in photoshop. visually manage assets in adobe bridge manage workgroup files with adobe version cue and shop for royalty-free images using adobe stock photos--all from within design standard. print with confidence enjoy rock-solid streamlined print production using creative suite 3 design standard. generate predictable printed output with features such as synchronized color settings and shared pdf presets. help minimize errors by using output previews before you print and exert fine control over output using consistent comprehensive professional printing options. streamline prepress using adobe acrobat software to preflight and correct adobe pdf files and to automate workflows with jdf. with design standard you can reliably print beautiful content with the utmost efficiency. adobe photoshop cs3 for unrivaled image editing adobe illustrator cs3 for inspired vector graphics creation adobe indesign cs3 for professional page layout adobe acrobat 8 professional for efficient adobe pdf workflows audience benefit design professionals--express your ideas in print using adobe creative suite 3 design standard software the graphic designer's indispensable toolkit for professional design and print production. creative suite 3 design standard offers a tightly integrated unified creative environment that combines essential tools for professional page layout image editing illustration and adobe pdf workflows with visual asset management workgroup file management and other shared productivity features. with design standard you can remove technical distractions and find your creative flow producing and printing beautiful content faster and more easily than ever before. print professionals--adobe creative suite 3 design standard software is adobe's high-quality creation and production environment for reliable print layout and output. it combines full new versions of adobe's leading design and print production tools--adobe indesign cs3 photoshop cs3 illustrator cs3 and acrobat 8 professional--with integrated productivity features all in a unified creative environment. design standard gives you and your customers streamlined controls for more consistent color and press-ready adobe pdf files including support for new pdf/x-4 (draft) and pdf/a industry standards in acrobat 8 professional as well as preflighting with automated file correction and support for jdf automation. creative suite 3 design standard helps you realize smooth production processes and reliable final output. it professionals--adobe creative suite 3 design standard software enables creative teams to realize their ideas more quickly and efficiently than ever before. built on industry standards to provide long-term compatibility design standard can be deployed easily across networks is extensible and scriptable and can be tailored to meet a variety of specialized publishing needs. design standard combines full new versions of adobe's essential design and print production tools--adobe indesign cs3 photoshop cs3 illustrator cs3 and acrobat 8 professional--with integrated productivity features for creative workgroups. offering a single installer and serial number for easy installation and backed by the quality and reliability adobe is known for creative suite 3 design standard meets the design and print production needs of your creative team. visually manage assets in adobe bridge test mobile designs in adobe device central top new benefits of adobe creative suite 3 design standard all-new versions of essential creative tools experience a highly productive creative toolkit with adobe indesign cs3 for professional page layout adobe photoshop cs3 for unrivaled image editing adobe illustrator cs3 for inspired vector graphics creation and adobe acrobat 8 professional for efficient adobe pdf workflows. unified design environment work efficiently in an interface that's common across many components of design standard. new self-adjusting panels dock conveniently out of your way when not in use and pop out when you need them. maximize screen mode keeps panels from overlapping the document window. support for the latest mac and windows systems get the most out of design standard on intel based mac systems and microsoft windows vista computers. work smoothly on legacy powerpc based mac and windows xp systems as well. efficient powerful page design with adobe indesign cs3 explore more creative possibilities and experience new levels of productivity using indesign cs3 which offers powerful features for creating graphically rich complex documents; professional typographic controls; and robust reliable printing. inspired vector graphics creation in adobe illustrator cs3 explore apply and control color variations using live color in illustrator cs3. select and align points and edit paths more easily than ever define crop areas interactively for print or export and enjoy improved operating performance. powerful digital imaging with adobe photoshop cs3 select image regions more intuitively apply filters nondestructively and align and blend similar images to quickly produce the best composite using photoshop cs3. pdf file creation and collaboration with adobe acrobat 8 professional create reliable final print documents using acrobat 8 professional. conduct server-based shared reviews preflight and automatically correct adobe pdf files and work in a more streamlined intuitive interface. visual media management in adobe bridge cs3 efficiently organize browse locate and preview assets with adobe bridge cs3 which offers faster performance; customizable workspaces; nondestructive batch-editing of tiff jpeg and camera raw files; direct playback of flash files; and direct access to useful services such as adobe stock photos*. real-time interactive web conferences with acrobat connect use bridge or acrobat to launch acrobat connect the web-based conferencing system for real-time interactive meetings such as design reviews. for a low monthly fee host online conferences in a meeting room that you set up once and is readily available. advanced workgroup file management with adobe version cue cs3 use version cue to manage the use of files within creative teams. track multiple versions prevent overwriting find the files you need quickly conduct browser-based adobe pdf reviews and control access to files on a project-by-project basis. additional features unprecedented integration for exceptional productivityenjoy a consistent design experience across indesign illustrator and photoshop with shared interface elements such as self-adjusting panels that dock out of your way when not in use. and use native file formats smoothly across software components to streamline design and production. powerful color and printing capabilities print photoshop composites illustrator artwork and indesign layouts with confidence thanks to robust color options consistent color settings and professional output controls for high-quality printing. exceptional native file format support open photoshop images in illustrator and illustrator artwork in photoshop and place both types of native files as well as adobe pdf files in indesign layouts. streamline your design and production processes in myriad ways using native file format support. reliable adobe pdf workflows use adobe pdf to create reliable and consistent final output streamline print productionincluding automatically fixing mistakes found during preflight and automate processes using jdf. cross-media publishing contribute your assets to cross-media workflows. hand off photoshop image comps for use in web prototyping preview illustrator artwork as it might appear on a mobile device and export indesign layouts as xhtml for use by colleagues in web page layouts. shared features and services work more efficiently using a host of shared features and services including adobe stock photos* for purchasing royalty-free images; acrobat connect* for hosting web-based interactive meetings; and version cue cs3 for workgroup file management. powerful jdf workflows automatically convert adobe indesign files to adobe pdf and preflight and validate them against the targeted output intent (including number of pages page size and more) using enhanced jdf-based workflows. streamlined print production preflight adobe pdf files in acrobat and fix problems before they get to press. automatically correct hairlines downsample image resolution flatten transparency and more. efficient and easy-to-manage deployment easily deploy design standard using a single installer and serial number and track manage and accurately allocate adobe software assets using adobe license manager. industry-standard scripting automate tasks across design standard by writing scripts in javascript applescript microsoft visual basic and extendscript. * online services including but not limited to adobe stock photos and acrobat connect may not be available in all countries languages and currencies. availability of services is subject to change. use of online services is governed by terms and conditions of a separate agreement and may be subject to additional fees. for details visit www.adobe.com. adobe creative suite 3: what's in each edition? adobe creative suite 3 editions design premium design standard web premium web standard production premium master collection adobe photoshop cs3 extended adobe photoshop cs3 adobe illustrator cs3 adobe indesign cs3 adobe acrobat 8 professional adobe flash cs3 professional adobe dreamweaver cs3 adobe contribute cs3 adobe fireworks cs3 adobe after effects cs3 professional adobe premiere pro cs3 adobe soundbooth cs3 adobe encore cs3 adobe onlocation * adobe ultra cs3 * additional features and services in adobe creative suite 3 adobe bridge cs3 adobe version cue cs3 adobe device central cs3 adobe dynamic link adobe stock photos adobe acrobat connect * adobe ultra runs on microsoft windows only. for macintosh users adobe onlocation requires bootcamp and windows (purchased separately) or a separate windows-based computer. [COL] manufacturer [VAL] adobe [COL] price [VAL] 399.0, [COL] title [VAL] 29270077 adobe creative suite 3 web standard - product upgrade package - 1 user - upgrade [COL] description [VAL] adobe systems 29270077 : usually ships in 24 hours : in stock : adobe creative suite 3 web standard software is the basic toolkit for web designers and developers. [COL] price [VAL] 843.15,0,D3
4990,1210, [COL] name [VAL] Eric M. Cuatico [COL] primaryProfessions [VAL] producer, [COL] name [VAL] Eric Brown,0,D5
420,881, [COL] name [VAL] Speck Products ToughSkin for iPod classic - IC-BLK-TS [COL] description [VAL] Rubber - Black [COL] price [VAL] 12.95, [COL] name [VAL] Speck Black ToughSkin Case For iPhone 3G - IPH3GBLKTS [COL] description [VAL] Speck Black ToughSkin Case For iPhone 3G - IPH3GBLKTS/ Tough Textured And Ruggedized Protection/ Bottom Hinges Open To Allow Docking/ Thicker Corners For Extra Protection/ Removable Rotating Belt Clip/ Lightweight Design/ Easy Access To All Ports & Controls/ Black Finish (iPhone Not Included) [COL] price [VAL] 34.0,0,D2
773,831," [COL] title [VAL] TOPAZ: a Cost-Based, Rule-Driven, Multi-Phase Parallelizer [COL] authors [VAL] Clara Nippl, Bernhard Mitschang [COL] venue [VAL] Very Large Data Bases [COL] year [VAL] 1998.0"," [COL] title [VAL] TOPAZ: a Cost-Based, Rule-Driven, Multi-Phase Parallelizer [COL] authors [VAL] Bernhard Mitschang, Clara Nippl [COL] venue [VAL] VLDB [COL] year [VAL] 1998",1,D4
625,5610, [COL] name [VAL] David Mills [COL] job [VAL] writers, [COL] name [VAL] David Billings,0,D7
695,5920, [COL] title [VAL] Clarion Sirius Satellite Radio Receiver Adapter [COL] modelno [VAL] CLASC1 [COL] price [VAL] 49.99 [COL] shipweight [VAL] 1.88 [COL] brand [VAL] Clarion [COL] dimensions [VAL] 11.3 x 8.25 x 3.0 inches, [COL] title [VAL] Clarion VX401 6.5 In-Dash Double-Din Touchscreen DVD CD MP3 USB Receiver with Bluetooth [COL] modelno [VAL] VX401 [COL] price [VAL] 324.99 [COL] shipweight [VAL] 8 [COL] brand [VAL] Clarion [COL] dimensions [VAL] 16.4 x 9.6 x 6.6 inches,0,D8
4451,1844," [COL] title [VAL] The Revenge Society [COL] abstract [VAL] 'The Guild of Calamitous Intent comes under attack by an insane Phantom Limb, who now goes by the name ''Revenge''. Meanwhile, Hank and Sergeant Hatred must protect the compound from the Guild's agents. We also learn something very interesting about Dean's birthright. [COL] episodeNumber [VAL] 5.0 [COL] seasonNumber [VAL] 4.0 [COL] releaseDate [VAL] 2009-11-15", [COL] title [VAL] Victor. Echo. November. [COL] abstract [VAL] The Phantom Limb and Dr. Girlfriend agree to a civil double date with The Monarch and some girl he met on the internet in order to discuss The Monarch's official re-entry into the Guild of Calamitous Intent.  Doc and Brock become the unwitting pawns in a low-grade pissing contest when Phantom Limb's sics the Guild's commandos on the Venture compound to prove his dominance.  Can Brock hold off an army?  Can Doc escape death and finish watching the worst porno ever? [COL] episodeNumber [VAL] 6.0 [COL] seasonNumber [VAL] 2.0 [COL] releaseDate [VAL] 2006-08-13 [COL] release_year [VAL] 2006-01-01,0,D7
1153,4869," [COL] title [VAL] Episode 3 [COL] abstract [VAL] After came back from the school trip, Junpyo’s curious feeling for Jandi grows even bigger. Jandi meets Jihu, who is having a hard time because of Seohyeon, and Junpyo hears about this. Jandi worries about Jihu and goes to see him, but encounters Junpyo who is waiting for her with jealous eyes. At Seohyeon’s birthday party, Seohyeon announces that she’s going to France, leaving everything behind. When Jandi goes to say goodbye to her, she sees the scene of Jihu declaring his love for Seohyeon. [COL] episodeNumber [VAL] 3.0 [COL] seasonNumber [VAL] 1.0 [COL] releaseDate [VAL] 2009-01-12"," [COL] title [VAL] Episode 16 [COL] abstract [VAL] After the birthday party, Jaekyung shows her interest to Junpyo. With her easy going personality, Jaekyung becomes friend with Jandi. Although Jandi likes Jaekyung’s untainted and friendly attitude, she feels uncomfortable. Jihu runs into his grandfather while taking saddened Jandi to her volunteer work at the clinic. Yijung and Woobin fail to seclude Jaekyung from Junpyo. With Gaeul’s help, Yijung finally reunites Junpyo and Jandi. [COL] episodeNumber [VAL] 16.0 [COL] seasonNumber [VAL] 1.0 [COL] releaseDate [VAL] 2009-02-24 [COL] release_year [VAL] 2009-01-01",0,D7
