D1,D2
1790,5396
2278,543
4611,4244
2142,2623
1438,3692
2970,2542
974,3718
4100,482
2621,1043
3732,4357
2045,1419
334,3413
333,3476
2892,2911
1197,1234
3933,3991
2776,5743
2292,5357
427,5948
2462,6029
1714,27
4739,1508
4471,1807
2531,1788
4558,3825
1549,3016
3879,935
1815,4122
2350,5937
2765,6027
669,100
3542,174
1898,1638
1724,635
2182,2262
1550,1781
4883,1996
2931,5901
378,569
4519,5941
2665,870
1066,4014
4430,2445
1548,5305
4793,4001
822,5762
3705,5173
1942,282
2937,4471
1286,709
2031,588
870,457
4355,2953
395,5108
679,5940
1013,4803
2259,4315
1363,271
4638,334
987,5402
1773,3418
3646,3251
291,2156
3598,1727
4258,3496
3087,1836
3311,4060
808,152
184,1470
4502,1543
2785,4617
3172,214
2192,419
2407,3181
3912,1970
3528,4327
1049,2710
5098,4953
4434,5589
2743,3003
77,5547
4928,151
4884,4225
3963,5611
4257,1205
3729,558
3521,5309
3189,1060
2226,5614
388,4695
1470,1760
2271,2378
464,974
1833,3265
95,3319
44,2757
3454,1818
3409,3425
1512,3207
2573,5310
2477,4914
673,1053
1666,908
1032,1362
3327,4888
3576,4334
1928,3915
701,385
4345,1103
3006,92
2301,3674
2543,1912
3794,3631
1610,375
496,5917
2740,3918
1186,128
4688,1231
110,3604
1223,2504
2345,2582
692,1742
2135,6022
321,5162
2015,5154
4516,3135
4484,5575
3048,2795
1277,5258
1150,4728
1051,4680
49,4413
3028,103
4191,604
4876,2529
309,4306
956,1863
3002,4264
4709,1708
590,241
1061,4593
2472,2355
641,3495
2100,3026
2859,566
3054,2222
1351,5008
4666,1042
2908,347
66,4373
3107,544
1766,3910
4275,5282
5097,3198
4135,2638
3525,1002
1704,327
830,5409
160,3999
3450,2475
3572,3475
4477,879
5001,1473
3517,1588
889,2957
940,3037
4461,3816
3895,3726
3988,4626
2744,1868
3975,1585
1853,4425
4670,6021
2861,1658
3357,5169
528,4966
2730,4535
826,4220
3350,1300
1483,1019
4930,1625
2965,3485
3665,2328
3144,1249
710,4634
522,877
4917,2895
3712,1061
3444,4501
4767,431
1509,1929
2559,4759
1214,3160
1135,3307
2332,1542
4658,3195
1034,930
4292,3958
1585,811
2510,3171
2331,5635
3364,3258
223,303
5057,4660
902,413
1492,32
1523,958
3695,5165
649,5329
4783,441
269,4381
1447,1134
4619,2586
2235,3963
1067,2380
1818,940
3765,3444
1089,4379
2655,3924
3142,1776
4860,1935
2486,1272
4423,632
2530,4304
1252,4703
993,3953
4520,4495
2724,5648
3726,5128
2581,546
3972,4104
3102,2485
201,168
4904,2704
4879,2800
4366,4038
1338,4748
1788,680
3109,3465
1304,3189
1588,2643
1698,698
4444,5378
1819,5059
2793,2851
2829,3478
4178,2065
4023,1464
1638,557
2364,1548
40,2930
1837,2650
2207,2979
379,2305
1187,325
4552,5427
636,1014
1063,4402
1584,4623
1040,257
1078,2882
680,1314
4616,4920
91,2756
1705,1646
1506,1743
1516,4673
1311,5805
1660,2039
1804,2387
584,2614
962,3355
3212,4325
3971,5416
3081,5871
1945,1984
163,5138
572,3565
1606,3405
1431,5702
3322,4069
216,2503
2495,5126
4836,65
2257,5438
647,2903
4445,4754
753,2189
1210,2683
3404,2552
3788,3054
4557,5032
4271,3901
4681,5976
931,2875
4458,4569
2781,2571
3498,3411
569,4469
2848,4047
2217,1745
1465,5653
1580,1576
4193,2374
4113,948
1163,4092
3043,3720
4266,4757
4997,1771
653,893
683,1631
2650,4559
1964,794
1312,2879
4943,5639
3188,75
2709,2564
3166,4465
2487,697
2171,5697
786,1132
3773,2578
3892,2531
3233,251
2648,5588
4262,5327
2104,993
5041,1900
3799,1875
4814,5553
64,2415
2310,3801
3670,1036
3750,4771
5055,6049
1559,5616
986,5255
156,1049
802,2499
5030,3422
604,1985
2323,4881
927,5089
4931,761
324,3835
972,552
4420,20
2845,2519
3165,3456
4922,363
1982,3343
75,1437
54,46
2020,3034
239,1554
483,380
3540,5826
1161,560
213,4230
4732,3532
1847,5253
1057,1852
4971,4821
3828,1615
1737,5530
4769,3366
273,225
3247,4316
1846,5201
720,5584
4699,314
3561,3566
699,5916
1350,4710
1810,2843
1599,2914
4413,1493
951,5783
19,1263
2780,1224
1385,5013
421,5503
2150,2494
175,4589
1053,1220
3861,858
1557,2848
2456,165
2480,4608
661,4951
4068,2830
3278,1826
26,5190
2684,1403
138,41
4862,628
2800,2138
240,416
1746,101
1786,1563
3335,5663
3499,39
858,146
565,495
4720,4751
2113,3648
2391,480
2358,5797
3406,1064
2341,4098
4886,4003
2673,40
4470,3264
218,4178
1665,458
3229,4928
1867,3756
3179,1520
2013,51
2471,5723
1807,4975
4664,2105
517,1368
4868,2078
4259,891
393,3317
4530,2558
508,4845
759,2629
2580,4599
2904,2233
546,61
3851,3747
381,5630
4395,3521
1254,608
2432,2796
1560,1789
2763,1238
1690,1398
3088,259
4857,2088
1218,4983
493,5246
2295,2805
1630,2037
3683,1761
2368,261
4958,3025
587,3394
2864,5171
1624,5753
3120,1514
1655,3965
2330,975
1888,1702
1178,5144
1664,497
