D1,D2
1669,1102
176,133
2252,108
1259,120
1370,1007
786,2001
1059,2590
2025,555
2265,2230
947,1555
931,963
1130,171
106,1269
1193,1404
158,1762
1918,1346
285,428
1462,1993
2078,1887
760,225
1226,1009
1004,913
135,1565
1592,1202
283,1958
1149,23
829,2297
323,1020
2164,1590
2161,307
1665,2435
1595,610
2232,553
651,276
1561,1104
1091,2146
213,232
1954,2037
1197,467
1204,763
910,2099
617,1313
514,574
1946,1297
2246,1096
1189,1701
2053,901
756,1114
1479,69
1514,2388
722,1756
1750,1941
142,1615
1931,261
2181,1245
418,526
1373,21
400,921
1017,1259
33,580
2289,10
965,174
1829,1496
2020,260
969,2444
44,728
1332,2193
833,2199
1102,814
800,2002
1722,1300
1683,1942
2007,2333
1422,2192
1452,1254
1879,558
991,470
1577,1450
1481,1994
774,1509
686,227
1051,420
1888,1545
519,2055
1041,1950
1468,415
2184,209
163,1023
2041,803
434,2599
1621,1647
1430,1748
1200,369
1860,213
1124,2492
374,1366
1567,414
1478,119
1064,124
2021,1593
1823,411
1524,1599
393,2501
937,1162
1661,265
1791,905
1342,713
2266,998
1797,1053
2160,1246
1221,1060
1920,114
960,2593
515,2401
2113,2135
1566,2191
527,575
1463,1304
462,2155
2154,210
1410,367
576,229
2243,2183
1108,2246
1357,1256
2183,950
2192,259
16,1667
676,1511
29,1124
1555,2290
454,1267
1180,518
804,2003
1808,17
1816,313
673,1067
2093,1198
1,1470
940,2495
344,775
2245,2430
734,869
1754,1745
281,381
1172,1456
1183,1752
1777,215
67,2259
1670,167
1273,1751
1602,2438
864,769
1049,1507
102,186
1145,815
639,525
444,1317
103,877
707,1758
1387,2342
539,2451
2118,458
2106,14
456,330
631,1611
2168,2234
1135,766
1998,953
2155,1642
1474,910
682,1413
173,827
1117,2000
113,2407
629,1019
1830,2337
2251,1493
1308,1307
1772,2091
1222,864
1212,2542
730,2153
188,2357
1781,1943
1417,615
2043,262
256,1468
254,185
1348,616
946,2200
992,1854
2292,654
2060,2236
1284,1061
331,579
1717,513
125,1075
1570,2094
140,384
759,1857
481,1811
1747,1549
1053,1360
2153,1100
1996,1398
95,1569
581,823
1427,2392
958,325
110,1717
1159,2494
1025,2397
1005,1657
1737,2043
1301,1308
111,138
1857,1252
994,2052
697,2105
1997,66
371,283
2057,1299
1012,226
17,1225
1194,1655
321,1172
1503,1898
644,576
1957,955
473,1121
967,2102
1472,2096
1869,512
31,1916
957,2201
395,974
1209,76
1026,2595
477,529
1442,320
378,925
1719,366
27,1028
814,2499
831,2104
202,335
55,1077
267,581
1486,1652
1298,618
2111,2138
1315,2197
1877,2289
1002,1510
1836,661
1897,759
638,182
1529,418
1466,1998
2013,1794
1456,567
415,1912
2287,1396
1471,863
1239,471
2097,510
1726,1156
1903,2585
1234,175
911,475
1170,768
2271,1495
1756,909
1821,168
1528,1504
580,183
1299,1112
504,2454
207,385
2042,659
109,485
461,2356
1176,28
1992,561
1900,1105
200,632
90,1571
808,2352
710,626
392,1222
61,2065
810,82
2205,1447
1728,1206
442,1567
2019,1400
7,1671
179,978
375,2012
1099,128
223,484
260,1668
1687,121
1871,711
499,86
2229,608
1112,1263
649,2601
199,1126
807,1859
1210,1410
187,534
1826,613
920,624
1725,1700
2218,2237
856,1760
249,1866
704,2354
902,427
1804,959
562,826
38,931
1319,126
259,731
643,1516
1431,26
156,979
19,2017
1709,911
1531,469
2048,68
962,772
448,1173
723,2206
944,32
310,89
2190,1991
955,328
465,1469
927,131
1441,1852
709,1170
905,1069
632,1319
1746,1355
1055,327
1335,2347
1137,1165
288,583
494,926
826,774
699,134
194,1818
571,481
570,2455
1225,2151
1317,1459
2220,2139
1779,1947
460,1272
42,1277
640,727
1818,2292
107,2362
1757,1750
205,1670
550,136
134,1128
277,2212
1230,1411
2092,611
1166,2152
1626,1801
1418,27
2054,2092
1151,1264
1248,720
1904,1551
355,1175
1074,1117
2005,1402
1404,1508
185,437
1862,22
1232,1362
62,932
1187,425
1575,1506
446,582
2176,2239
1639,1604
821,923
2158,1203
978,625
190,2115
1165,376
496,1223
1690,2393
863,1268
1939,1107
2101,957
883,873
2257,1350
1926,71
989,1316
1987,169
1326,2299
30,2512
1964,268
1672,765
782,1664
122,1672
779,2207
1447,373
1881,1108
565,433
391,2113
2105,1747
183,191
1645,1111
803,1368
882,1219
2,440
1224,524
2204,1894
1095,1858
918,2255
2194,1302
1956,2588
1323,1954
956,2600
480,2359
692,2011
1267,1560
2144,217
766,1270
1085,822
2249,660
523,2260
189,142
1795,2294
961,2156
56,1180
502,1372
1608,2247
1921,368
2291,1548
2009,1354
1890,1010
1057,872
590,927
548,286
1385,572
144,587
396,584
544,977
1162,2154
1962,2095
1734,1851
1372,1806
2166,2586
1927,2293
2288,2338
1967,1503
1330,573
1039,1070
1824,1406
1464,1213
2011,1996
1976,1799
1247,2252
1069,1810
655,828
670,1420
854,1862
1784,2443
92,1131
2185,1550
652,88
1425,1115
1324,2202
1624,1014
1295,1018
1519,818
2067,1601
302,1869
101,1378
2137,1995
1205,1118
2082,762
2237,1303
1581,2446
1932,2195
1119,1662
2277,365
1282,1512
1707,816
621,2507
2086,318
945,1072
2228,2241
2075,1552
1607,1607
87,1576
2145,1946
1152,971
1601,1015
2017,1849
675,434
1322,673
350,1573
1070,380
216,1476
1198,2007
1092,1120
1864,2147
1311,1907
320,1080
1682,2396
1819,2345
1476,1757
1040,35
1651,77
1395,1906
36,590
108,2267
485,634
467,881
2182,1798
1249,2204
1338,1364
1382,2005
264,390
32,1824
1646,176
1895,173
487,2312
1147,34
1586,917
739,187
867,1962
301,143
597,781
1453,1807
1649,1706
1251,329
1914,2295
1863,371
404,2560
1975,271
741,730
326,1574
866,87
1950,1357
1536,1214
928,2159
291,1920
1867,1901
1461,80
1636,2348
307,2364
1434,31
26,2022
1195,1169
2038,468
521,1720
1227,1218
399,1919
1272,2550
1023,2553
181,1132
584,535
794,1026
555,2608
647,633
2273,2390
1113,430
1718,2150
959,1715
889,2308
848,1815
2278,1255
1115,2256
1667,78
1340,1217
1898,2296
1594,2349
1507,919
1236,2008
406,44
470,290
278,2513
1084,1467
749,188
2244,1157
1663,1016
869,2358
1752,1163
1868,1359
182,2465
1485,426
1617,2053
1401,279
1138,1812
265,2316
1543,2498
269,2464
193,491
2253,861
1630,2497
1163,2404
1790,2051
901,1963
1635,375
777,1471
1753,2545
25,1184
671,1275
2012,716
964,630
1208,479
218,639
379,2315
2175,1257
754,1817
1316,922
1551,2449
120,591
2216,1306
1764,1805
334,934
98,394
732,337
1861,965
1296,2403
1278,2502
1723,1559
402,1871
232,1577
747,2163
1400,724
413,45
1455,674
914,39
1681,2596
693,1769
1933,1458
1691,770
1591,1166
2234,2244
250,1429
1828,2249
1083,2406
1662,129
840,435
1279,2305
1271,2009
0,2123
2259,2540
1255,282
1021,729
1988,668
1321,1663
1181,431
293,343
1397,231
540,1327
201,1874
330,1231
1671,1659
839,1669
1603,1265
1089,531
977,483
1364,429
1121,2554
488,1624
773,831
2264,665
79,1777
117,0
1428,2353
518,1377
2225,1850
542,982
351,2218
1736,2004
178,789
1560,723
986,2013
770,930
1011,1766
569,2561
2198,1505
2110,223
466,1674
1813,424
672,43
2167,1012
1597,1463
1541,2500
70,1284
497,2562
1454,83
517,1328
2122,1062
2040,1211
1127,2061
1573,1809
1007,2408
309,97
432,589
1846,2546
161,1678
813,239
1158,1666
1270,1714
2152,667
536,193
1199,37
1001,829
1769,2547
1482,2205
1436,2551
2157,1358
1906,1361
1399,2058
1029,1421
262,690
1963,2298
1677,1956
364,1281
528,2266
1008,533
1710,722
2018,1952
2121,2543
1154,2456
1351,2355
1045,1273
1793,1412
2080,1754
1366,677
879,2114
1820,1856
204,543
157,741
1668,180
1511,2452
701,2215
126,1235
1533,2057
1421,1861
1504,1860
845,42
1344,1171
240,1283
1798,1363
220,2369
366,1479
151,1679
1444,1466
423,442
360,48
853,733
2104,718
801,487
1534,1021
1443,2552
688,1278
664,1229
1513,972
441,2268
71,792
1186,976
166,1087
1762,821
412,936
951,436
2099,669
1614,1119
2206,421
2083,916
2214,1556
508,787
2126,2248
22,1237
152,742
2103,1212
340,1480
2217,1408
1678,773
1516,1910
1943,79
239,445
995,732
592,46
88,891
703,2068
1190,631
306,1530
2263,1309
535,2613
2139,521
1660,132
566,2514
1217,2062
796,784
921,2411
674,292
641,1773
2162,1804
1288,1025
2029,868
1347,2110
2231,1902
408,1776
401,493
970,1029
41,2274
1153,2606
2285,273
929,1375
1499,1763
1977,1017
162,348
463,147
104,1089
1334,2604
1588,627
1333,334
177,496
146,1286
2226,1557
1429,1764
197,101
2213,2100
203,2223
1289,1519
127,1385
900,2116
1105,1620
1539,85
354,1333
1518,2158
1627,84
1283,1618
252,150
1557,233
1679,1564
720,786
1582,1960
1136,1472
685,145
68,794
624,1725
1521,135
1850,970
1143,2311
1982,2597
762,539
1565,2602
2197,2101
679,244
607,541
851,2216
49,5
881,1969
1537,1665
1654,874
2055,2251
280,1088
468,1974
1325,878
1873,1365
1218,682
425,2024
627,2071
1000,2412
452,642
1979,1808
1167,2558
2116,1609
394,1383
1891,1513
1730,1515
1065,2510
1701,331
1262,1274
1981,2351
1496,1814
1264,830
1837,1514
368,2272
1202,2410
86,2078
1643,332
1488,1617
1549,876
1940,1661
626,986
1062,586
1440,2210
1140,2263
1616,1221
2219,967
1629,678
229,1139
2096,2301
1294,1373
1633,530
503,2567
2210,1066
335,299
1802,1071
1449,1322
1845,1712
1815,1367
328,2520
2280,29
712,196
769,2120
1368,2557
968,1032
373,2421
303,1879
233,350
778,1972
818,1182
165,499
224,1436
1625,975
1720,1418
622,691
1990,1168
1579,2160
1704,2504
886,1971
1042,538
2290,671
149,1141
1789,2503
919,1033
2081,871
2188,623
1684,1320
2108,1759
1587,1568
353,1040
419,2273
1801,1220
234,2374
757,295
1398,1521
1655,679
112,1882
1291,1473
860,738
714,2467
543,199
1698,1024
1292,1177
445,595
891,1774
2261,1116
578,2074
1934,2107
1265,1967
1930,824
888,195
1328,91
312,1337
933,836
984,1477
1263,1523
1477,2310
2068,1464
1936,676
642,1037
545,446
1525,1964
1448,1965
2136,1710
877,985
1006,638
167,204
1530,1520
1884,2108
238,598
1260,2461
243,746
2142,1266
398,152
1970,1959
2015,1613
1929,1318
388,1682
870,1775
1384,2361
1491,139
356,54
857,1183
1505,2261
1526,2014
195,895
843,2417
1080,1970
1424,2262
678,149
420,695
1362,1572
1047,1181
1380,2016
1782,432
2059,478
1276,1968
2189,1957
348,2522
1558,40
2079,1909
1032,2119
1346,1227
1100,391
1751,778
1623,2112
568,1039
531,1681
623,1828
825,2171
916,344
591,644
1494,189
976,2416
713,1827
2140,280
358,943
295,549
1343,2609
1144,2118
1275,1623
263,56
1657,2556
479,1978
1375,92
698,643
1241,1130
1714,236
1783,1765
979,1528
1207,1772
2087,577
1361,339
1088,1428
2209,2056
577,1829
2256,2549
97,2575
53,799
892,1085
1412,832
471,1929
37,1046
2046,1614
2074,528
410,1387
2094,281
1515,288
2274,1562
168,551
660,1236
287,747
131,1045
1480,1621
1827,2209
776,2271
1237,2611
923,1381
1349,537
925,2368
10,1244
147,58
1907,1616
1922,2208
1631,1718
305,1586
478,893
172,650
505,1633
2141,725
490,2176
1353,1228
2276,378
1776,1371
100,1786
132,700
1313,291
1460,388
258,1044
906,1135
2240,2402
1174,1872
1882,2505
276,205
1942,2307
451,2473
630,1928
1947,2603
5,1146
1831,137
2255,1415
1469,1918
1050,640
1610,1867
372,2178
