Left_ID,Right_ID,Left_Text,Right_Text,Label,Dataset
487,1807, [COL] title [VAL] microsoft visual studio professional 2005 upgrade [COL] description [VAL] microsoft visual studio professional 2005 is one of the most significant developer tools available for building high-performance multi-tier applications for windows the web and mobile devices. designed for developers working alone or in small teams visual studio pro 2005 features integrated visual database tools for designing databases tables and stored procedures. you can also design debug and deploy multi-tier applications; and build a wide array of high-performance solutions faster than ever. visual studio 2005 combined with asp.net 2.0 offers an improved environment for publishing and administering a web site. view larger. the new clickonce application deployment technology makes deploying a desktop application as easy as deploying a web application. view larger. the solution explorer now makes it easy for you to clean up unwanted files. view larger. with visual studio pro 2005's powerful enterprise-class application platform you can also easily create and deploy client applications and automatically publish and maintain applications and their dependencies with integrated clickonce support. with more than 50 new controls and hundreds of built-in services for site security personalization and look and feel visual studio pro 2005 gives you the tools it takes to build fast interactive web applications. enhanced visual designers and editors speed up development times significantly while intuitive visual designers help to improve your xml editing and xslt debugging. in short you can tackle just about any development task whether its creating dynamic data-driven applications using an integrated data access design and reporting environment or creating robust applications using the microsoft .net framework 2.0 the .net compact framework 2.0 and native code -- all supported by microsoft visual studio 2005. you can also easily develop for 64-bit systems using a 64-bit version of the .net framework. visual studio 2005 professional edition includes microsoft visual basic microsoft visual c microsoft visual c++ and microsoft visual j programming languages; tools for building windows and web solutions; smartphone and pocket pc development tools for building windows ce-based applications; visual database tools; advanced debugging tools including cross-machine debugging; and much more. cross machine debugging and better web publishing visual studio 2005 combined with asp.net 2.0 offers an improved environment for publishing and administering a web site. with the built-in publishing features such as integrated file transfer protocol (ftp) you can keep files in your local project and synchronize them with files located on a remote web server. visual studio automatically logs copied files which helps you to identify whether the remote site has been updated with the latest files. and to help protect your site and your ip you can pre-compile a web site to publish only executable code no source files to your production server. the web site configuration interface makes it easy to set up and maintain applications and the new web site administration tool helps you manage remote sites. you can manage cache settings at the server and web site level to improve the performance of your published web sites. and users can manage their own sites with the new asp.net microsoft management console (mmc) plug-in. the solution explorer in visual studio 2005 also makes it easy for you to clean up unwanted files. simply choose clean solution from the build menu and all the intermediate files and output directories in your whole solution will be removed. for visual c++ you can also use the project only submenu of the build menu to clean only the project currently selected in solution explorer without cleaning any project dependencies or solution files. other features include a new checksum feature that matches multiple source file names without any confusion; provider-driven application services that let you extend the powerful features of visual studio team system by adding your own asp .net application services seamlessly giving you complete control over the tools and environment. [COL] manufacturer [VAL] microsoft software [COL] price [VAL] 549.0, [COL] title [VAL] 122-00411 microsoft visual studio 2005 team edition for software testers - complete packag [COL] description [VAL] microsoft 122-00411 : usually ships in 24 hours : in stock : today's software systems are comprised of numerous distributed services spanning platforms protocols and programming languages all with significant impact on the operations environment. [COL] price [VAL] 2184.73,0,D3
752,967, [COL] title [VAL] humorous greeting card factory [COL] description [VAL] humorous greeting card factory is a versatile new card design tool that helps you bring your loved ones a laugh! an explosion of creative output is just waiting to happen -- all you need to set it off is humorous greeting card factory! [COL] manufacturer [VAL] nova development [COL] price [VAL] 29.99, [COL] title [VAL] nova greeting card factory for mac [COL] description [VAL] system requirements mac os x (system 10.1 or later) or mac os 9 (system 9.1 or later) cd-rom drive beautiful results with all popular printers - inkjet and laser - including epson hp canon lexmark and more. [COL] price [VAL] 41.99,0,D3
1053,1963, [COL] title [VAL] pc tools spyware doctor 2007 sb cs by pc tools [COL] description [VAL] pc tools spyware doctor 2007 sb cs by pc tools [COL] manufacturer [VAL] encore software [COL] price [VAL] 29.99, [COL] title [VAL] encore software 10941 - scooby-doo frights camera mystery sb cs by riverdeep [COL] description [VAL] encore software 10941 : encore software scooby-doo frights camera mystery sb cs by riverdeep - 10941 [COL] price [VAL] 17.97,0,D3
470,960, [COL] title [VAL] IOGEAR GBU421W6 Bluetooth USB Micro Adapter [COL] modelno [VAL] GBU421W6 [COL] price [VAL] 14.84 [COL] shipweight [VAL] 0.15 [COL] brand [VAL] IOGEAR [COL] dimensions [VAL] 5.67 x 3.96 x 0.45 inches, [COL] title [VAL] IOGEAR Wireless-G High Speed USB 2.0 Adapter GWU523 [COL] modelno [VAL] GWU523 [COL] price [VAL] 21.84 [COL] shipweight [VAL] 1 [COL] brand [VAL] Iogear [COL] dimensions [VAL] 8.0 x 6.0 x 2.0 inches,0,D8
1195,6065, [COL] title [VAL] Targus 17  Platinum Blacktop Standard Laptop Computer Case Black Gray [COL] modelno [VAL] CPT301US [COL] price [VAL] 46.88 [COL] shipweight [VAL] 3.5 [COL] brand [VAL] Targus [COL] dimensions [VAL] 17.5 x 13.6 x 5.0 inches, [COL] title [VAL] Targus Checkpoint-Friendly 15.4 Air Traveler Laptop Case - Black TBT04401US [COL] modelno [VAL] TBT04401US [COL] price [VAL] 49.99 [COL] shipweight [VAL] 3 [COL] brand [VAL] Targus [COL] dimensions [VAL] 16.2 x 13.2 x 5.1 inches,0,D8
599,6457, [COL] title [VAL] Corsair CM2X2048-6400C5 XMS2 2GB PC2-6400 800MHz 240-Pin DDR2 CL5 Dual Channel Desktop Memory Kit [COL] modelno [VAL] CM2X2048-6400C5 [COL] price [VAL] 40.82 [COL] shipweight [VAL] 0.15 [COL] brand [VAL] Corsair [COL] dimensions [VAL] 9.0 x 5.0 x 0.5 inches, [COL] title [VAL] CORSAIR XMS2 1GB PC2-6400 800MHz 240-pin DDR2 CL5 Dual Channel Desktop Memory - CM2X1024-6400 [COL] modelno [VAL] CM2X1024-6400 [COL] price [VAL] 15.99 [COL] shipweight [VAL] 1 [COL] brand [VAL] Corsair [COL] dimensions [VAL] 6.0 x 2.0 x 1.0 inches,0,D8
1974,6932," [COL] title [VAL] Exploratory Mining and Pruning Optimizations of Constrained Association Rules [COL] authors [VAL] Alex Pang, Jiawei Han, Raymond T. Ng, Laks V. S. Lakshmanan [COL] venue [VAL] SIGMOD Conference [COL] year [VAL] 1998"," [COL] title [VAL] Scalable Parallel Data Mining for Association Rules [COL] authors [VAL] EH Han??¦ [COL] venue [VAL] SIGMOD Conference, [COL] year [VAL] 1997.0",0,D9
448,787, [COL] name [VAL] Panasonic KX-TGA820B Cordless Handset [COL] description [VAL] Black [COL] price [VAL] 39.76, [COL] name [VAL] Panasonic DECT 6.0 Silver Digital Cordless Handset - KXTGA630S [COL] description [VAL] Panasonic DECT 6.0 Silver Digital Cordless Handset - KXTGA630S/ For Use With Panasonic 6300 And 9300 Series Phone Systems/ DECT 6.0 Technology/ 60 Channels/ Call Waiting Caller ID/ 1.4' Amber Backlit LCD Display/ Wall Mountable/ 11 Days Standby Time/ 5 Hours Talk Time/ Silver Finish [COL] price [VAL] 29.99,0,D2
1143,2566, [COL] title [VAL] x-plane v8 (mac) [COL] description [VAL] x-plane 8.0 is the ultimate in general aviation simulators. with a wide range of airplanes all-new helicopters dynamic speech synthesis and full-planet terrain-mapped scenery will keep your eyes popping out for hours! [COL] manufacturer [VAL] graphics simulations corporation [COL] price [VAL] 49.99, [COL] title [VAL] abacus software s513 fligth simulation whirly birds adventures pc [COL] description [VAL] take control of the stick in some of today's most popular helicopters as you fly tourists on adventures in hawaii or las vegas/grand canyon. take control of the stick in some of today's most popular helicopters as you fly tourists on adventures in ... [COL] manufacturer [VAL] abacus software [COL] price [VAL] 28.99,0,D3
1949,31823," [COL] title [VAL] WSQ/DSQ: A Practical Approach for Combined Querying of Databases and the Web [COL] authors [VAL] Roy Goldman, Jennifer Widom [COL] venue [VAL] SIGMOD Conference [COL] year [VAL] 2000"," [COL] title [VAL] A Multi-paradigm Querying Approach for a Generic Multimedia Database Management System [COL] authors [VAL] JR Wen, Q Li, WY Ma, HJ Zhang [COL] venue [VAL] SIGMOD Record, [COL] year [VAL] 2003.0",0,D9
520,2257, [COL] title [VAL] Industry perspectives [COL] authors [VAL] Len Seligman [COL] venue [VAL] ACM SIGMOD Record [COL] year [VAL] 2002.0, [COL] title [VAL] Industry Perspectives [COL] authors [VAL] Leonard J. Seligman [COL] venue [VAL] SIGMOD Record [COL] year [VAL] 1997,0,D4
2078,21139, [COL] title [VAL] DYMO D1 Standard Tape Cartridge for Dymo Label Makers 1 4in x 23ft Black on Clear [COL] modelno [VAL] 43610 [COL] price [VAL] 17.27 [COL] shipweight [VAL] 0.057 [COL] brand [VAL] Dymo, [COL] title [VAL] DYMO Standard 3 4 Inch x 23 Feet Black on White D1 Tape 45803 [COL] modelno [VAL] 45803 [COL] price [VAL] 13.08 [COL] shipweight [VAL] 1 [COL] brand [VAL] DYMO [COL] dimensions [VAL] 3.5 x 2.5 x 1.0 inches,0,D8
1804,2306," [COL] title [VAL] Joe Pera Talks You to Sleep [COL] startYear [VAL] 2016-01-01 [COL] genre_list [VAL] Animation,Comedy,Short [COL] runtimeMinutes [VAL] 12.0"," [COL] title [VAL] Episode 12 [COL] abstract [VAL] Jeha kidnaps Jandi and Junpyo goes to rescue her alone. Jeha and his friends beat Junpyo, but Junpyo bears it. F4 members get into the scene, finish off the situation. When Jeha tries to hit Junpyo again, Jandi protects him. The two are hospitalized, but find out the feeling for each other again. The friends go on a ski trip together, and Junpyo gives Jandi a custom-made necklace. However, Jandi accidently loses it and braves the snowstorm to look for it. [COL] episodeNumber [VAL] 12.0 [COL] seasonNumber [VAL] 1.0 [COL] releaseDate [VAL] 2009-02-10",0,D6
736,17955, [COL] title [VAL] Hammermill Everyday Copy And Print Paper 92 Bright 20lb Letter White 5000 Sheets Ctn [COL] modelno [VAL] 162008 [COL] price [VAL] 46.47 [COL] shipweight [VAL] 50.0 [COL] brand [VAL] Hammermill, [COL] title [VAL] Hammermill 120037 - Color Copy Digital Cover Stock 80 lbs. 11 x 17 White 250 Sheets [COL] shipweight [VAL] 32 [COL] brand [VAL] Hammermill,0,D8
919,19687, [COL] title [VAL] Rubbermaid 3-Hole Punched Plastic Edge Strip Magazine Holders for Ring Binders 12ct [COL] price [VAL] 5.94 [COL] brand [VAL] Rubbermaid, [COL] title [VAL] New-Rubbermaid 96050ROS - Three-Pocket File Folder Organizer Plastic 13 x 3 1 2 x 11 1 2 Clear - RUB96050ROS [COL] price [VAL] 40.94 [COL] shipweight [VAL] 3 [COL] brand [VAL] Rubbermaid,0,D8
331,37266," [COL] title [VAL] Supporting Valid-Time Indeterminacy [COL] authors [VAL] Richard T. Snodgrass, Curtis E. Dyreson [COL] venue [VAL] ACM Trans. Database Syst. [COL] year [VAL] 1998"," [COL] title [VAL] On the Issue of Valid Time (s) in Temporal Databases [COL] authors [VAL] S Kokkotos, EV Ioannidis, T Panayiotopoulos, CD [COL] venue [VAL] SIGMOD Record, [COL] year [VAL] 1995.0",0,D9
3727,5116, [COL] title [VAL] Rummage Sale [COL] episodeNumber [VAL] 28.0 [COL] seasonNumber [VAL] 4.0 [COL] startYear [VAL] 1957-01-01 [COL] genre_list [VAL] Drama [COL] runtimeMinutes [VAL] 30.0, [COL] title [VAL] Rummage Sale [COL] episodeNumber [VAL] 28.0 [COL] seasonNumber [VAL] 4.0 [COL] releaseDate [VAL] 1957-04-14 [COL] release_year [VAL] 1957-01-01,1,D5
745,5777, [COL] title [VAL] Zotac GeForce GT 220 Synergy Edition PCI Express 1GB DDR2 Graphics Card [COL] modelno [VAL] ZT-20203-10L [COL] price [VAL] 68.33 [COL] shipweight [VAL] 1.1 [COL] brand [VAL] ZOTAC [COL] dimensions [VAL] 10.2 x 6.5 x 2.3 inches, [COL] title [VAL] ZOTAC nVidia GeForce GT520 1GB DDR3 VGA DVI HDMI Low Profile PCI-Express Video Card ZT-50601-10L [COL] modelno [VAL] ZT-50601-10L [COL] price [VAL] 66.91 [COL] shipweight [VAL] 1 [COL] brand [VAL] Zotac [COL] dimensions [VAL] 10.0 x 6.5 x 2.2 inches,0,D8
955,742, [COL] name [VAL] LN52A860 52' LCD TV (Widescreen 1920x1080 HDTV) [COL] price [VAL] 2499.99, [COL] name [VAL] LG 52' Black LCD Flat Panel HDTV - 52LG70 [COL] description [VAL] LG 52' Black LCD Flat Panel HDTV - 52LG70/ 1920 x 1080p Full HD Resolution/ 15000:1 Dynamic Contrast Ratio/ TruMotion 120Hz/ HDMI v1.3 With Deep Color/ Intelligent Sensor/ 24p Real Cinema/ Clear Voice Technology/ Invisible Speaker System/ LG SimpLink/ Black Finish,1,D2
6667,4213, [COL] title [VAL] The Forecast Manufacturer [COL] abstract [VAL] The city is hit with a mysterious blizzard that launches Team Venture into action. The Monarch and 21 are sent on a deadly mission to a secret island fortress. [COL] episodeNumber [VAL] 9.0 [COL] seasonNumber [VAL] 7.0 [COL] releaseDate [VAL] 2018-10-01," [COL] title [VAL] SPHINX Rising [COL] abstract [VAL] While the Monarch and his wife attempt to destroy the Venture compound once and for all, the Monarch learns a startling secret about his past. Meanwhile, Twenty-One tries to create a new SPHINX... and inadvertently recruits the members of the old SPHINX. [COL] episodeNumber [VAL] 3.0 [COL] seasonNumber [VAL] 5.0 [COL] releaseDate [VAL] 2013-06-16 [COL] release_year [VAL] 2013-01-01",0,D7
2089,7048, [COL] title [VAL] Netgear ProSafe GS716T 16-Port Ethernet Switch [COL] modelno [VAL] GS716T-200NAS [COL] price [VAL] 238.0 [COL] shipweight [VAL] 7.52 [COL] brand [VAL] NETGEAR [COL] dimensions [VAL] 20.5 x 12.1 x 4.25 inches, [COL] title [VAL] GS716T-200 - ProSafe 16-port Gigabit Smart Switch [COL] modelno [VAL] GS716T-200NAS [COL] price [VAL] 224.37 [COL] shipweight [VAL] 8 [COL] brand [VAL] Netgear [COL] dimensions [VAL] 20.6 x 12.6 x 4.4 inches,1,D8
1369,14864, [COL] title [VAL] Apricorn D809WCDEL60 80GB Dell Latitude   Inspiron Series Notebook Hard Drive [COL] modelno [VAL] D809WCDEL60 [COL] price [VAL] 98.84 [COL] shipweight [VAL] 0.65 [COL] brand [VAL] Apricorn [COL] dimensions [VAL] 3.94 x 2.75 x 0.37 inches, [COL] title [VAL] Apricorn 80GB DELL LAT D500 D600 D809WCDEL60 [COL] modelno [VAL] D809WCDEL60 [COL] price [VAL] 94.99 [COL] shipweight [VAL] 1 [COL] brand [VAL] Apricorn [COL] dimensions [VAL] 10.0 x 6.2 x 1.8 inches,1,D8
74,10577, [COL] title [VAL] Cables To Go Digital Audio Explorer Toslink Selector Switch [COL] modelno [VAL] 28734 [COL] price [VAL] 24.88 [COL] shipweight [VAL] 0.68 [COL] brand [VAL] Cables To Go [COL] dimensions [VAL] 6.52 x 6.52 x 1.8 inches, [COL] title [VAL] Cables To Go 40408 3.5 mm Male Female Stereo Audio Extension Cable Black 12 Feet 3.65 Meters [COL] modelno [VAL] 40408 [COL] price [VAL] 2.59 [COL] shipweight [VAL] 1 [COL] brand [VAL] Cables To Go [COL] dimensions [VAL] 5.5 x 3.2 x 0.8 inches,0,D8
648,583, [COL] name [VAL] Samsung PN58A550 58' Plasma TV [COL] description [VAL] Samsung PN58A550 - 58' Widescreen 1080p Plasma HDTV - 1000000:1 Dynamic Contrast Ratio - Piano Black [COL] price [VAL] 2294.9, [COL] name [VAL] Samsung 50' Black Flat Panel Series 4 Plasma HDTV - PN50A450 [COL] description [VAL] Samsung 50' Black Flat Panel Series 4 Plasma HDTV - PN50A450/ 1366 x 768 True 720p Resolution/ 1000000:1 Dynamic Contrast Ratio/ FilterBright Anti-Glare And Anti Burn-In Technology/ Built-In HDTV Tuner (ATSC/NTSC) With Clear QAM/ SRS TruSurround XT/ 3D HD Ready/ Swivel Stand/ Black Finish,0,D2
3082,3137, [COL] title [VAL] Chapter 42 [COL] episodeNumber [VAL] 3.0 [COL] seasonNumber [VAL] 4.0 [COL] startYear [VAL] 2016-01-01 [COL] genre_list [VAL] Drama [COL] runtimeMinutes [VAL] 54.0, [COL] title [VAL] Episode 24 [COL] episodeNumber [VAL] 24.0 [COL] seasonNumber [VAL] 2.0 [COL] releaseDate [VAL] 2017-09-14,0,D6
3575,4163," [COL] name [VAL] Lyle Weldon [COL] primaryProfessions [VAL] writer,director,producer", [COL] name [VAL] Lyle Weldon [COL] job [VAL] writers,1,D6
1642,4519, [COL] title [VAL] Feeling Ambushed [COL] abstract [VAL] Mary Jane and Justin's relationship is tested when their notoriety on social media leads to discoveries about Justin's past. Kara makes her own discovery about the girlfriend of one of Orlando's teammates. [COL] episodeNumber [VAL] 16.0 [COL] seasonNumber [VAL] 4.0 [COL] releaseDate [VAL] 2017-08-22, [COL] title [VAL] Feeling Ambushed [COL] abstract [VAL] Mary Jane and Justin's relationship is tested when their notoriety on social media leads to discoveries about Justin's past. Kara makes her own discovery about the girlfriend of one of Orlando's teammates. [COL] episodeNumber [VAL] 16.0 [COL] seasonNumber [VAL] 4.0 [COL] releaseDate [VAL] 2017-08-22 [COL] release_year [VAL] 2017-01-01,1,D7
3529,3687, [COL] name [VAL] Read Morgan [COL] birthYear [VAL] 1931-01-01 [COL] primaryProfessions [VAL] actor," [COL] title [VAL] Baby Faced Killer [COL] abstract [VAL] 'The notorious baby-faced underworld figure who police believe killed 10 people pleaded guilty to the murders of Mark Malia (August 2003), Jason Moran (June 2003) and Lewis Moran (March 2004). He was killed in April 19, 2010 with extreme violence by a prison inmate whilst serving 35 years in a maximum security prison for these murders. He had previously been found guilty of the murder of Michael Marshall, who was shot dead outside his Toorak home in October 2003. The murders occurred at the height of Melbourne's notorious gangland war that raged between 1998 and 2006, leaving 27 dead.Williams mother, Barbara, publicly defended her son after his jailing and berated the trial judge. The Moran family had dominated Melbourne's criminal world for more than a decade when Williams vowed to wipe them out. In November 2007, Carl’s father, George, was jailed for a minimum of 20 months for a massive drug trafficking operation which he carried out with his son.Over two and half years Carl made about $500,000 selling methamphetamine. George, now 63, lives in suburban Broadmeadows, Melbourne, and suffers from chronic heart disease, diabetes, anxiety and depression. Barbara committed suicide at her Essendon home in December 2008, and their other son Shane died of a heroin overdose aged 31. [COL] episodeNumber [VAL] 1.0 [COL] seasonNumber [VAL] 4.0 [COL] releaseDate [VAL] 2010-11-09",0,D6
827,750, [COL] name [VAL] Mitsubishi WD-65736 65' Projection TV - WD65736 [COL] description [VAL] 65' - DLP - HDTV Ready [COL] price [VAL] 1309.56, [COL] name [VAL] Mitsubishi 835 Diamond Series 65' 1080p DLP Rear Projection HDTV - WD65835 [COL] description [VAL] Mitsubishi 835 Diamond Series 65' 1080p DLP Rear Projection HDTV - WD65835/ 1920 x 1080 Full HD Resolution/ 6-Color Processor/ Smooth 120Hz/ x.v.Color/ Plush1080p 12-Bit Digital Video Processing/ Color 4D Video Noise Reduction/ 3D Ready/ NetCommand/ DeepField Imager/ Black Finish,0,D2
513,1403, [COL] title [VAL] Book review column [COL] authors [VAL] Karl Aberer [COL] venue [VAL] ACM SIGMOD Record [COL] year [VAL] 2002.0, [COL] title [VAL] Advanced XML Data Processing - Guest Editor's Introduction [COL] authors [VAL] Karl Aberer [COL] venue [VAL] SIGMOD Record [COL] year [VAL] 2001,0,D4
769,8429, [COL] title [VAL] Accell ProUltra 4m HDMI Ethernet Cable [COL] modelno [VAL] B116C-013B-40 [COL] price [VAL] 29.88 [COL] shipweight [VAL] 1.1 [COL] brand [VAL] Accell [COL] dimensions [VAL] 10.0 x 9.0 x 3.16 inches, [COL] title [VAL] Accell ProUltra Supreme B116C-007B-40 High Speed HDMI Cable with Ethernet 2m [COL] modelno [VAL] B116C-007B-40 [COL] price [VAL] 20.66 [COL] shipweight [VAL] 1 [COL] brand [VAL] Accell [COL] dimensions [VAL] 9.8 x 7.2 x 2.0 inches,0,D8
