Left_ID,Right_ID,Left_Text,Right_Text,Label,Dataset
2496,3568, [COL] title [VAL] Dorothy Stratten [COL] abstract [VAL] The murder of Dorothy Stratten and her husband is spotlighted. [COL] episodeNumber [VAL] 4.0 [COL] seasonNumber [VAL] 1.0 [COL] releaseDate [VAL] 2016-10-01," [COL] title [VAL] Dorothy Stratten [COL] abstract [VAL] When the bodies of Playboy centerfold and model Dorothy Stratten and her estranged husband, Paul Snider, are found dead in their Los Angeles home, Homicide Detective Richard DeAnda searches for the truth. [COL] episodeNumber [VAL] 4.0 [COL] seasonNumber [VAL] 1.0 [COL] releaseDate [VAL] 2016-10-01 [COL] release_year [VAL] 2016-01-01",1,D7
5899,297, [COL] name [VAL] Fernando Fern?n G?mez [COL] job [VAL] actor, [COL] name [VAL] Cody Fern,0,D7
103,1111, [COL] name [VAL] Mark Beesley [COL] job [VAL] directors, [COL] name [VAL] Mark Beesley,0,D7
1935,741," [COL] title [VAL] The Good Winner [COL] abstract [VAL] Jeanie gets mad when she doesn't win a game, leaving Monty wondering whether you can turn a sore loser into a good loser. [COL] episodeNumber [VAL] 44.0 [COL] seasonNumber [VAL] 1.0 [COL] releaseDate [VAL] 2017-05-04"," [COL] title [VAL] Honestly Monty [COL] abstract [VAL] Monty breaks Jeanie's science project and is scared to tell her the truth, but soon discovers that honesty is the best policy [COL] episodeNumber [VAL] 71.0 [COL] seasonNumber [VAL] 1.0 [COL] releaseDate [VAL] 2017-10-30 [COL] release_year [VAL] 2017-01-01",0,D7
4045,1020, [COL] title [VAL] Chapter 5 [COL] abstract [VAL] A feud starts between Francis and Marty Spinella. Russo goes into depression about the job losses at the shipyards. [COL] episodeNumber [VAL] 5.0 [COL] seasonNumber [VAL] 1.0 [COL] releaseDate [VAL] 2013-02-01, [COL] title [VAL] Chapter 5 [COL] abstract [VAL] A feud starts between Francis and Marty Spinella. Russo goes into depression about the job losses at the shipyards. [COL] episodeNumber [VAL] 5.0 [COL] seasonNumber [VAL] 1.0 [COL] releaseDate [VAL] 2013-02-01 [COL] release_year [VAL] 2013-01-01,1,D7
6210,228," [COL] title [VAL] No Dice! [COL] abstract [VAL] At the Sunset Casino, Ace was looking for Cosmo when he accidentally bumps into a strange person. Ace follows the strange man into a secret room and discovers he planted a bomb. Ace was caught by the stranger and got stunned while the bomb is heading into the main area of the casino. As for Cosmo, two of Sonny Boy's henchmen throws him out, since Sonny owns the casino and does not welcome Ace and his friends. Ace wakes up and manages to evacuate the casino and was almost killed. Back at the Magic Express, Angel explains the potency of the bomb and tells the only way to prevent the explosion is to keep it at a colder temperature. All of a sudden, Ace gets a call from the same stranger who blew up Sunset Casino saying that he will blow up another casino to put addicted gamblers out of their misery. Ace meets Vega at the police headquarters and learns that someone has demanded exactly $2,307,680 from the DNA Club & Casino. There, Ace, Vega, and Cosmo found the stranger disguised as a woma [COL] episodeNumber [VAL] 26.0 [COL] seasonNumber [VAL] 1.0 [COL] releaseDate [VAL] 1999-08-14"," [COL] title [VAL] Cold Sweat (2) [COL] abstract [VAL] Last time on The Magician, Ace was traped in the cryogenic chamber because Gus's revenge. Cosmo and Dr. Charles opened the chamber Ace is in but his body slowly breaks up into pieces as Cosmo touches it. But that Ace was a phoney because the real Ace just showed up. Gus Moreland's condition is dangerously critical and he apologizes Ace for his rude attitude and wants to know the whole truth. Ace tells him what happen the day they try to steal the money from a sciece company. Ace then explains about Jac Malone and how he said Gus is out of the gang and lied to Ace that Gus can get out there himself. Gus gets real mad at Jack or in other words, Black Jack. So now he's going after his family to avenge Black Jack. Ace gets in the way when the Cryogenic Center collapsed. Ace survives and Cosmo and Vega goes to Croesus Palace to keep an eye on Black Jack while Ace goes to Mona's house to warn her not leave her home for her life is now in danger. Gus arrives at the Croesus Palace and arranges [COL] episodeNumber [VAL] 22.0 [COL] seasonNumber [VAL] 1.0 [COL] releaseDate [VAL] 1999-07-10 [COL] release_year [VAL] 1999-01-01",0,D7
7564,4428, [COL] title [VAL] Same Old Story [COL] abstract [VAL] Monty is disappointed by the ending of a story Gran reads to him and questions if you can change the way a story ends. [COL] episodeNumber [VAL] 58.0 [COL] seasonNumber [VAL] 1.0 [COL] releaseDate [VAL] 2017-07-19," [COL] title [VAL] Waiting Games [COL] abstract [VAL] When Gran tells Monty that good things come to those who wait, he wonders how it could be better to wait for something than to have it right away. [COL] episodeNumber [VAL] 69.0 [COL] seasonNumber [VAL] 1.0 [COL] releaseDate [VAL] 2017-10-26 [COL] release_year [VAL] 2017-01-01",0,D7
5536,4822, [COL] title [VAL] Exotic Animal Keeper [COL] abstract [VAL] Mike Rowe rolls up his sleeves and gets dirty at a recycling center in San Francisco that requires their dump truck drivers to clean out the back of their dirty trucks after each shift. It's a dirty job that even Mike has a hard time completing. [COL] episodeNumber [VAL] 17.0 [COL] seasonNumber [VAL] 3.0 [COL] releaseDate [VAL] 2007-11-13, [COL] title [VAL] Ice Salvage Crew [COL] abstract [VAL] Mike gets dirty in Alaska as he helps protect the environment by cleaning up an oil spill. He then travels to Minnesota where he works to pull a car out of a lake that has fallen through the ice. [COL] episodeNumber [VAL] 12.0 [COL] seasonNumber [VAL] 4.0 [COL] releaseDate [VAL] 2008-05-19 [COL] release_year [VAL] 2008-01-01,0,D7
2641,1652, [COL] name [VAL] Brian Lohmann [COL] job [VAL] guestStars, [COL] name [VAL] Gerard Loomans,0,D7
3997,5691, [COL] name [VAL] John W. McGreevey [COL] job [VAL] writers, [COL] name [VAL] Gardner McKay,0,D7
5515,3432," [COL] title [VAL] Six Centuries of Verse [COL] abstract [VAL] Six Centuries of Verse is a documentary series about English poetry and its development over the last half millennia. The series originally aired on public television in the early 1990s. It is hosted by the award-winning Sir John Gielgud and covers everything from Chaucer to Ted Hughes. While world famous authors such as Shakespeare and Milton are covered, the series also goes off the beaten paths of literature and brings you hidden gems of poetry that are not as well-known. It features celebrity guest readers such as Anthony Hopkins, Ian Richardson, Peggy Ashcroft, Lee Remick, and many others. For visual effect, the poems are read from locations of literary merit, such as Emily Dickenson's bedroom. There are sixteen 25-minute long episodes for a total runtime of nearly seven hours. Anyone interested in poetry or the history of the English language will find something to like about Six Centuries of Verse."," [COL] title [VAL] Romantics and Realists [COL] abstract [VAL] This programme covers verse of the late Victorian period and the early twentieth century, with poems by Thomas Hardy, Gerard Manley, A.E. Houseman and Rudyard Kipling. [COL] episodeNumber [VAL] 14.0 [COL] seasonNumber [VAL] 1.0 [COL] releaseDate [VAL] 1984-11-25 [COL] release_year [VAL] 1984-01-01",0,D7
1055,1372," [COL] title [VAL] Stories from Norway [COL] abstract [VAL] 'The show is a new and ambitious concept for Ylvis. It's based on current events in Norway, but will also contain satirical songs and feature Ylvis playing multiple roles in each episode. On 1 November 2017, TVNorge released a teaser clip on Youtube called ''Bieber Fever'', about the media frenzy that occurred when singer Justin Bieber arrived in Oslo for a concert [COL] releaseDate [VAL] 2018-02-19", [COL] title [VAL] Stories from Norway [COL] abstract [VAL] Investigative musical series with each episode being a standalone that deals with one real life object or event. [COL] numberOfSeasons [VAL] 1.0 [COL] numberOfEpisodes [VAL] 7.0 [COL] releaseDate [VAL] 2018-02-19 [COL] last_air_date [VAL] 2018-04-09 [COL] release_year [VAL] 2018-01-01 [COL] runtime [VAL] 22 [COL] genre_list [VAL] Comedy [COL] origin_country [VAL] NO,1,D7
5390,5166," [COL] title [VAL] Greenland [COL] abstract [VAL] 'Bruce Parry journeys to the far north of Greenland, home to the last traditional Inuit hunters.Bruce experiences the realities of life - and death - on a seal hunt, and learns how climate change is threatening their ancient way of life.But while global warming is causing problems for the hunters, it is providing others with new opportunities. As the vast Greenland ice sheet melts, new mineral riches are being revealed.  Bruce works with a mining team who are about to strike it big. Greenland is changing fast - but will there still be a place for hunters in the Arctic of the twenty-first Century? [COL] episodeNumber [VAL] 2.0 [COL] seasonNumber [VAL] 1.0 [COL] releaseDate [VAL] 2011-01-09"," [COL] title [VAL] The Hot Springs [COL] abstract [VAL] Ha Neul joins them, and they have become Four Dummies. Before going hiking, they visit a flea market to buy clothes and shoes for the journey. They also decide to go Geysir, a famous hot spring in Iceland. However, the weather is very cold, and soon, it will be dark. Will they decide to go or not? [COL] episodeNumber [VAL] 3.0 [COL] seasonNumber [VAL] 3.0 [COL] releaseDate [VAL] 2016-01-15 [COL] release_year [VAL] 2016-01-01",0,D7
4659,1490, [COL] name [VAL] Wayne Knight [COL] job [VAL] guestStars, [COL] name [VAL] Amanda Knight,0,D7
5083,3958, [COL] name [VAL] Peter Markle [COL] job [VAL] director, [COL] name [VAL] Peter Sauder,0,D7
5948,4776, [COL] name [VAL] Suranne Jones [COL] job [VAL] actor, [COL] name [VAL] Susie Farris,0,D7
7308,2757, [COL] name [VAL] Jennifer Mendenhall [COL] job [VAL] guestStars, [COL] name [VAL] Janet McTeer,0,D7
6360,1647," [COL] title [VAL] Club Soda and Salt [COL] abstract [VAL] 'Dismayed in part over the peanut incident, Randy quits his job at the restaurant, and Larry, Jeff and Ted must search for a new chef. Ted suggests they audition his personal chef, but at dinner Larry feels the food ''just wasn't that good'' and rejects the candidate. Meanwhile, Larry accuses his wife Cheryl of having a crush on a tennis-playing cast member of ''Tony n' Tina's Wedding''; a couple refuse Larry's wedding gift because it's more than a year late; and a saleswoman becomes convinced that Larry is stalking her as revenge for her being too aggressive. [COL] episodeNumber [VAL] 3.0 [COL] seasonNumber [VAL] 3.0 [COL] releaseDate [VAL] 2002-09-29"," [COL] title [VAL] The Hot Towel [COL] abstract [VAL] Larry makes an enemy of Christian Slater at Ted and Mary's anniversary party, but gets his payback while at a restaurant with an old flame. Meanwhile, Larry's doctor gives him his personal number and soon regrets it. [COL] episodeNumber [VAL] 4.0 [COL] seasonNumber [VAL] 7.0 [COL] releaseDate [VAL] 2009-10-11 [COL] release_year [VAL] 2009-01-01",0,D7
4151,1845," [COL] title [VAL] Perfect Strangers [COL] abstract [VAL] 82-year-old Irene Silverman has just rented a room in her Upper East Side mansion to 23-year-old Manny Guerrin-a charming businessman. But Manny is not alone, and soon after his arrival dark secrets come to light and an epic clash ends with murder. [COL] episodeNumber [VAL] 7.0 [COL] seasonNumber [VAL] 1.0 [COL] releaseDate [VAL] 2013-12-14", [COL] name [VAL] Gary Oldman,0,D7
3507,5621," [COL] title [VAL] Seabed Sleepover [COL] abstract [VAL] Monty is going for a sleepover, but he is worried about being away from Jimmy Jones. [COL] episodeNumber [VAL] 57.0 [COL] seasonNumber [VAL] 1.0 [COL] releaseDate [VAL] 2017-07-18", [COL] title [VAL] Jimmy Jones Rules [COL] abstract [VAL] Monty tries to convince his family that Jimmy Jones is more than just a cuddly pet. [COL] episodeNumber [VAL] 70.0 [COL] seasonNumber [VAL] 1.0 [COL] releaseDate [VAL] 2017-10-27 [COL] release_year [VAL] 2017-01-01,0,D7
1078,734, [COL] name [VAL] Boris Sagal [COL] job [VAL] director, [COL] name [VAL] Boris Blank,0,D7
5333,2164, [COL] name [VAL] John Ross Bowie [COL] job [VAL] actor, [COL] name [VAL] Margo Bowie,0,D7
560,173, [COL] name [VAL] Guy Stockwell [COL] job [VAL] actor, [COL] name [VAL] Mark Stetson,0,D7
248,296, [COL] name [VAL] Stephen DeStefano [COL] job [VAL] guestStars, [COL] name [VAL] Stefka Yanorova,0,D7
5091,2605, [COL] name [VAL] Joseph S. Eubanks [COL] job [VAL] guestStars, [COL] name [VAL] Russell Banks,0,D7
6535,1519, [COL] name [VAL] Jerry McNeely [COL] job [VAL] writers, [COL] name [VAL] John McNaughton,0,D7
6966,5408," [COL] title [VAL] Surprising Stan [COL] abstract [VAL] Violet is planning a surprise getaway for Stan, but Monty struggles to keep it a secret. [COL] episodeNumber [VAL] 67.0 [COL] seasonNumber [VAL] 1.0 [COL] releaseDate [VAL] 2017-10-24"," [COL] title [VAL] Silence for Stan [COL] abstract [VAL] When Stan is sick and resting in bed, Monty tries to find a quiet game to play, but wonders if all the best games are noisy. [COL] episodeNumber [VAL] 37.0 [COL] seasonNumber [VAL] 1.0 [COL] releaseDate [VAL] 2017-04-25 [COL] release_year [VAL] 2017-01-01",0,D7
2798,939," [COL] title [VAL] Momma's Boys [COL] abstract [VAL] Dean pays a visit to the mystery woman in his life, while Hank and Dermott play a prank on Dr. Venture which leads him on a quest to find his mystery friend and rescue him. [COL] episodeNumber [VAL] 6.0 [COL] seasonNumber [VAL] 5.0 [COL] releaseDate [VAL] 2013-07-07"," [COL] title [VAL] The Buddy System [COL] abstract [VAL] Dr. Venture decides to raise money by running a Day Camp for Boy Adventurers. Things don't go quite as planned when a giant ape gets loose, Action Johnny loses it, Sgt. Hatred arrives for an unscheduled bush burning, Hank gets a new friend who pushes Brock's buttons, and the Monarch sends the Moppets in to spy. [COL] episodeNumber [VAL] 5.0 [COL] seasonNumber [VAL] 3.0 [COL] releaseDate [VAL] 2008-06-29 [COL] release_year [VAL] 2008-01-01",0,D7
4797,4226," [COL] title [VAL] Restoration & Augustan, 1660-1745 [COL] abstract [VAL] Political, social, and literary satire from John Wilmot, Earl of Rochester; John Dryden; Jonathan Swift; and Alexander Pope. Featured performers: Nicholas Gecks, Julian Glover, and Ian Richardson. [COL] episodeNumber [VAL] 8.0 [COL] seasonNumber [VAL] 1.0 [COL] releaseDate [VAL] 1984-06-20"," [COL] title [VAL] Ordinary story [COL] abstract [VAL] The film is a play based on the novel “An Ordinary History” by Ivan Goncharov directed by the Sovremennik Moscow Theater. The main roles were played by Oleg Tabakov, Mikhail Kozakov, Lyudmila Ivanova, Anastasia Vertinskaya and others. [COL] releaseDate [VAL] 1970-12-31 [COL] release_year [VAL] 1970-01-01 [COL] runtime [VAL] 136 [COL] genre_list [VAL]  Romance",0,D7
7015,753, [COL] name [VAL] Cedric Yarbrough [COL] job [VAL] actor," [COL] name [VAL] Iwan Rheon [COL] abstract [VAL] 'Iwan Rheon is a Welsh actor, singer and musician. His first professional role, at the age of 17, was in the Welsh language television soap ''Pobol Y Cwm''.  In 2013, Rheon was cast as the villainous psychopath Ramsay Bolton in the HBO series ''Game of Thrones''. [COL] birthDate [VAL] 1985-05-13",0,D7
1885,1944," [COL] title [VAL] Chinatown Garbage Collector [COL] abstract [VAL] Garbage collector/recycling separator, shark catcher/tagger, car recycling  [COL] episodeNumber [VAL] 1.0 [COL] seasonNumber [VAL] 1.0 [COL] releaseDate [VAL] 2005-07-26"," [COL] title [VAL] Pig Farmer [COL] abstract [VAL] Pig farmer, removing chewing gum from sidewalks (New York City), pigeon droppings removal (New York City) [COL] episodeNumber [VAL] 3.0 [COL] seasonNumber [VAL] 1.0 [COL] releaseDate [VAL] 2005-08-09 [COL] release_year [VAL] 2005-01-01",0,D7
1102,2339," [COL] title [VAL] Tales From the Cryptkeeper [COL] abstract [VAL] 'To capitalize on the merchandising craze brought forth by HBO's series ''Tales from the Crypt'', they invented this Saturday morning cartoon.  Much like the series (and EC comics) that the cartoon was based on, the show featured different child characters weekly who ended up in twisted situations, but with a little more morality play than the HBO series.Still hosting was The Cryptkeeper, and in the second season, The Vaultkeeper and The Old Witch (both narrators from the comic series) had come in to upstage The Cryptkeeper.  After two seasons, the show disappeared from ABC's lineup, but resurfaced on CBS in 1999 with new episodes, under the title ''New Tales from the Cryptkeeper.'' The Vaultkeeper and the Old Witch were now absent as hosts, and the Cryptkeeper kept popping up within the context of the story more than in the previous seasons.  In 2000, CBS dropped their entire Saturday morning children's show schedule.  Since then, the show has aired in Canada and elsewhere in the world. [COL] releaseDate [VAL] 1993-09-18"," [COL] title [VAL] Cold Blood, Warm Heart/The Spider and the Flies [COL] abstract [VAL] 'The Vaultkeeper and the Old Witch meet at the beach and swap stories. In ''Cold Blood, Warm Heart,'' the Old Witch tells the tales of two lakes that are haunted by monsters.In ''The Spider and the Flies,'' the Vaultkeeper tells the story of a city that is haunted by a spider. [COL] episodeNumber [VAL] 2.0 [COL] seasonNumber [VAL] 2.0 [COL] releaseDate [VAL] 1994-09-17 [COL] release_year [VAL] 1994-01-01",0,D7
3526,5711, [COL] name [VAL] Giancarlo Esposito [COL] job [VAL] actor, [COL] name [VAL] Gito Santana,0,D7
4684,714, [COL] title [VAL] Myths & Monsters [COL] abstract [VAL] This documentary series tells the stories that have gripped imaginations for centuries and reveals the fascinating and unexpected history behind them. It takes us to the mythic landscapes of Europe to explore some of most enduring legends produced by European culture. [COL] releaseDate [VAL] 2017-12-23," [COL] title [VAL] The Mystery of Matter: Search for the Elements [COL] abstract [VAL] An exciting three-part series about one of the great adventures in the history of science: the long and continuing quest to understand what the world is made of. Three hour-long episodes tell the story of seven of history’s most important scientists as they seek to identify, understand and organize the basic building blocks of matter. [COL] numberOfSeasons [VAL] 1.0 [COL] numberOfEpisodes [VAL] 3.0 [COL] releaseDate [VAL] 2015-08-19 [COL] last_air_date [VAL] 2015-08-19 [COL] release_year [VAL] 2015-01-01 [COL] runtime [VAL] 60 [COL] genre_list [VAL] Documentary [COL] origin_country [VAL] US",0,D7
5992,5473," [COL] title [VAL] How I Got My Vase [COL] abstract [VAL] While at Kylie's, Simon steals one of Reba's dresses and tries it on back at home. Ashlene takes a Polaroid photo of him wearing it and threatens to show it to everyone unless he styles her hair to look like Heather Small's. Debbie finds the dress in the bin, assumes Reba is having an affair with Andy, and fights her in the street. Simon reveals that he took the dress. Debbie tries to quit drinking alcohol but starts again when Andy tells her she is boring when she is sober. Simon sees supposedly-vegan Hayley eating a burger and threatens to tell everyone. To keep him quiet, she gives him £30, which he spends on a vase that he has had his eye on for a long time. [COL] episodeNumber [VAL] 1.0 [COL] seasonNumber [VAL] 1.0 [COL] releaseDate [VAL] 2008-10-02"," [COL] title [VAL] How I Got My Vase [COL] abstract [VAL] While at Kylie's, Simon steals one of Reba's dresses and tries it on back at home. Ashlene takes a Polaroid photo of him wearing it and threatens to show it to everyone unless he styles her hair to look like Heather Small's. Debbie finds the dress in the bin, assumes Reba is having an affair with Andy, and fights her in the street. Simon reveals that he took the dress. Debbie tries to quit drinking alcohol but starts again when Andy tells her she is boring when she is sober. Simon sees supposedly-vegan Hayley eating a burger and threatens to tell everyone. To keep him quite, she give him £30, which he spends on a vase that he has had his eye on for a long time. [COL] episodeNumber [VAL] 1.0 [COL] seasonNumber [VAL] 1.0 [COL] releaseDate [VAL] 2008-10-02 [COL] release_year [VAL] 2008-01-01",1,D7
4386,5324," [COL] title [VAL] Ballroom [COL] abstract [VAL] The gang decides to join Ash and Jess at a ballroom dancing class. Nimble on his feet, Stuart quickly becomes teacher's pet, leaving Freddie in a huff, while Violet becomes a hit with the amorous teacher in other ways. [COL] episodeNumber [VAL] 3.0 [COL] seasonNumber [VAL] 2.0 [COL] releaseDate [VAL] 2015-06-15"," [COL] title [VAL] Ballroom Dancing [COL] abstract [VAL] The gang decides to join Ash and Jess at a ballroom dancing class. Nimble on his feet, Stuart quickly becomes teacher's pet, leaving Freddie in a huff, while Violet becomes a hit with the amorous teacher in other ways. [COL] episodeNumber [VAL] 3.0 [COL] seasonNumber [VAL] 2.0 [COL] releaseDate [VAL] 2015-06-15 [COL] release_year [VAL] 2015-01-01",0,D7
3888,4345, [COL] name [VAL] Yui Horie [COL] job [VAL] actor, [COL] name [VAL] Yuri Yoshida,0,D7
6094,637," [COL] title [VAL] Partners and Other Strangers (1) [COL] abstract [VAL] 'Bayliss has disappeared again as Pembleton and Brodie make their way to the scene of a shotgun suicide. The victim appears to be Beau Felton. Gee's letter, including information gained in the ''''Burundi'''' case, begins to make an impact at the highest levels of the department. Frank returns to the department with the news about his case. Lewis goes off, wondering who is going to be next. Det. Falsone comes to the squad with news about why he thinks Beau Felton killed himself. Lewis and Stivers discuss the Mahoney shooting. Cox finds something interesting about the Felton case; she digs in deeper and the results change the case to a murder. Bayliss turns up the next day and disappears again to his Uncle George's place. Pembleton and Howard try to work with Falsone to find Beau's killer. Gee finds out that Beau had been working undercover for the past six months on the Cantwell auto-theft ring. Megan Russert returns from France. [COL] episodeNumber [VAL] 21.0 [COL] seasonNumber [VAL] 5.0 [COL] releaseDate [VAL] 1997-05-09"," [COL] title [VAL] Extreme Unction [COL] abstract [VAL] The church asks that the public know the details of the murders. Pembleton has an interesting time in the box with a witness who has multiple personalities and is shown to be the killer, but before he can get a confession, her lawyer arrives and later she confesses on television. Pembleton begins to question his faith. Bayliss becomes a not-so-silent partner. Beau spends some time with his family and decides to end his relationship with Megan. [COL] episodeNumber [VAL] 3.0 [COL] seasonNumber [VAL] 3.0 [COL] releaseDate [VAL] 1994-10-28 [COL] release_year [VAL] 1994-01-01",0,D7
378,617, [COL] name [VAL] Riku Rantala [COL] job [VAL] actor, [COL] name [VAL] Riku Rantala,1,D7
7143,119, [COL] name [VAL] G4, [COL] name [VAL] Channel 4 Television [COL] origin_country [VAL] GB,0,D7
5186,2260," [COL] title [VAL] Chapter 53 [COL] abstract [VAL] As Congress debates investigating Frank, he and Claire attempt to stoke fear of terrorism. Tom Yates continues his stay in the White House. [COL] episodeNumber [VAL] 1.0 [COL] seasonNumber [VAL] 5.0 [COL] releaseDate [VAL] 2017-05-30"," [COL] title [VAL] Chapter 69 [COL] abstract [VAL] As a crisis mounts in Syria, Russian President Viktor Petrov wants to make a deal with Claire. Questions arise about Tom Yates's whereabouts. [COL] episodeNumber [VAL] 4.0 [COL] seasonNumber [VAL] 6.0 [COL] releaseDate [VAL] 2018-11-02 [COL] release_year [VAL] 2018-01-01",0,D7
4797,3814," [COL] title [VAL] Restoration & Augustan, 1660-1745 [COL] abstract [VAL] Political, social, and literary satire from John Wilmot, Earl of Rochester; John Dryden; Jonathan Swift; and Alexander Pope. Featured performers: Nicholas Gecks, Julian Glover, and Ian Richardson. [COL] episodeNumber [VAL] 8.0 [COL] seasonNumber [VAL] 1.0 [COL] releaseDate [VAL] 1984-06-20"," [COL] title [VAL] Old English [COL] abstract [VAL] A look at the poetry composed between the mid-seventh century and the Norman Conquest, including Julian Glover's reading of part of his own adaptation of the heroic epic Beowulf. [COL] episodeNumber [VAL] 2.0 [COL] seasonNumber [VAL] 1.0 [COL] releaseDate [VAL] 1984-05-09 [COL] release_year [VAL] 1984-01-01",0,D7
6771,1492, [COL] name [VAL] Julie Simone Robb [COL] job [VAL] guestStars, [COL] name [VAL] Joanne Rubino,0,D7
3888,2364, [COL] name [VAL] Yui Horie [COL] job [VAL] actor, [COL] name [VAL] Yuki Yase,0,D7
6934,4184, [COL] name [VAL] Richard Roundtree [COL] job [VAL] actor, [COL] name [VAL] Richard Belzer,0,D7
2200,3853, [COL] name [VAL] Rhonda Overby [COL] job [VAL] guestStars, [COL] name [VAL] Amanda Overton,0,D7
3532,5736, [COL] title [VAL] Between Two Ferns with Zach Galifianakis [COL] abstract [VAL] Between Two Ferns with Zach Galifianakis is an interview series on Funny or Die hosted by Zach Galifianakis. Zach conducts interviews with popular celebrities between two potted ferns. [COL] releaseDate [VAL] 2008-01-04," [COL] title [VAL] Will Ferrell [COL] abstract [VAL] Zach sits down with Will Ferrell, the star of Everything Must Go, Anchorman and Old School, to talk about lunch, dance teams and to show a never before seen clip from his movie. [COL] episodeNumber [VAL] 13.0 [COL] seasonNumber [VAL] 1.0 [COL] releaseDate [VAL] 2011-05-23 [COL] release_year [VAL] 2011-01-01",0,D7
7015,4757, [COL] name [VAL] Cedric Yarbrough [COL] job [VAL] actor, [COL] name [VAL] Cressida Cowell,0,D7
